,ID,clube_mandante,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,clube_visitante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_amarelos,total_cartoes_vermelhos,total_cartoes_partida,rodada,mandante_Placar,visitante_Placar,vencedor,campeonato,mandante,faltas_mandante,visitante,faltas_visitante,total_faltas_partida
58,4668,Sao Paulo,4,0,Gremio,2,0,4,2,6,0,6,7,1,0,Sao Paulo,12,Sao Paulo,0,Gremio,0,0
59,4669,Santos,2,1,Flamengo,3,0,3,3,5,1,6,7,0,0,-,12,Santos,0,Flamengo,0,0
60,4670,Figueirense,1,0,Goias,2,0,1,2,3,0,3,7,0,1,Goias,12,Figueirense,0,Goias,0,0
61,4671,Sport,3,2,Corinthians,1,0,5,1,4,2,6,7,1,4,Corinthians,12,Sport,0,Corinthians,0,0
62,4672,Athletico-PR,3,0,Coritiba,5,0,3,5,8,0,8,7,2,0,Athletico-PR,12,Athletico-PR,0,Coritiba,0,0
63,4673,Internacional,1,0,Cruzeiro,2,0,1,2,3,0,3,7,1,3,Cruzeiro,12,Internacional,0,Cruzeiro,0,0
64,4674,Botafogo-RJ,4,0,Vitoria,4,0,4,4,8,0,8,7,1,1,-,12,Botafogo-RJ,0,Vitoria,0,0
65,4675,Chapecoense,2,0,Palmeiras,2,0,2,2,4,0,4,7,2,0,Chapecoense,12,Chapecoense,0,Palmeiras,0,0
66,4676,Atletico-MG,2,0,Criciuma,2,0,2,2,4,0,4,7,0,0,-,12,Atletico-MG,0,Criciuma,0,0
67,4677,Criciuma,5,0,Coritiba,5,0,5,5,10,0,10,8,1,0,Criciuma,12,Criciuma,0,Coritiba,0,0
68,4678,Palmeiras,1,1,Botafogo-RJ,3,0,2,3,4,1,5,8,0,2,Botafogo-RJ,12,Palmeiras,0,Botafogo-RJ,0,0
69,4679,Sport,1,0,Gremio,2,0,1,2,3,0,3,8,0,0,-,12,Sport,0,Gremio,0,0
70,4680,Internacional,2,0,Chapecoense,4,0,2,4,6,0,6,8,2,0,Internacional,12,Internacional,0,Chapecoense,0,0
71,4682,Corinthians,2,0,Cruzeiro,0,0,2,0,2,0,2,8,1,0,Corinthians,12,Corinthians,0,Cruzeiro,0,0
72,4683,Athletico-PR,2,0,Sao Paulo,1,0,2,1,3,0,3,8,2,2,-,12,Athletico-PR,0,Sao Paulo,0,0
73,4684,Atletico-MG,7,0,Fluminense,4,1,7,5,11,1,12,8,2,0,Atletico-MG,12,Atletico-MG,0,Fluminense,0,0
74,4685,Flamengo,0,0,Figueirense,1,0,0,1,1,0,1,8,1,1,-,12,Flamengo,0,Figueirense,0,0
75,4686,Bahia,4,0,Santos,2,0,4,2,6,0,6,8,0,2,Santos,12,Bahia,0,Santos,0,0
76,4687,Coritiba,4,0,Goias,2,0,4,2,6,0,6,9,3,0,Coritiba,12,Coritiba,0,Goias,0,0
77,4688,Sao Paulo,3,0,Atletico-MG,2,0,3,2,5,0,5,9,2,1,Sao Paulo,12,Sao Paulo,0,Atletico-MG,0,0
78,4689,Vitoria,4,0,Sport,3,0,4,3,7,0,7,9,0,1,Sport,12,Vitoria,0,Sport,0,0
79,4690,Gremio,3,0,Palmeiras,5,0,3,5,8,0,8,9,0,0,-,12,Gremio,0,Palmeiras,0,0
80,4691,Chapecoense,4,0,Bahia,3,0,4,3,7,0,7,9,2,1,Chapecoense,12,Chapecoense,0,Bahia,0,0
81,4692,Cruzeiro,0,0,Flamengo,1,0,0,1,1,0,1,9,3,0,Cruzeiro,12,Cruzeiro,0,Flamengo,0,0
82,4693,Fluminense,2,0,Internacional,3,0,2,3,5,0,5,9,1,1,-,12,Fluminense,0,Internacional,0,0
83,4694,Santos,2,0,Criciuma,4,0,2,4,6,0,6,9,2,0,Santos,12,Santos,0,Criciuma,0,0
84,4695,Figueirense,4,0,Athletico-PR,4,0,4,4,8,0,8,9,1,3,Athletico-PR,12,Figueirense,0,Athletico-PR,0,0
85,4696,Botafogo-RJ,3,1,Corinthians,2,0,4,2,5,1,6,9,1,0,Botafogo-RJ,12,Botafogo-RJ,0,Corinthians,0,0
86,4697,Corinthians,0,0,Botafogo-RJ,3,0,0,3,3,0,3,28,1,1,-,12,Corinthians,0,Botafogo-RJ,0,0
87,4698,Goias,2,0,Coritiba,2,0,2,2,4,0,4,28,3,0,Goias,12,Goias,16,Coritiba,13,29
88,4699,Palmeiras,1,0,Gremio,5,1,1,6,6,1,7,28,2,1,Palmeiras,12,Palmeiras,0,Gremio,0,0
89,4700,Flamengo,2,0,Cruzeiro,2,0,2,2,4,0,4,28,3,0,Flamengo,12,Flamengo,0,Cruzeiro,0,0
90,4701,Bahia,1,0,Chapecoense,2,1,1,3,3,1,4,28,0,1,Chapecoense,12,Bahia,0,Chapecoense,0,0
91,4702,Internacional,3,0,Fluminense,3,0,3,3,6,0,6,28,2,1,Internacional,12,Internacional,0,Fluminense,0,0
92,4703,Atletico-MG,0,0,Sao Paulo,1,0,0,1,1,0,1,28,1,0,Atletico-MG,12,Atletico-MG,0,Sao Paulo,0,0
93,4704,Athletico-PR,2,0,Figueirense,3,0,2,3,5,0,5,28,3,0,Athletico-PR,12,Athletico-PR,0,Figueirense,0,0
94,4705,Sport,2,0,Vitoria,4,0,2,4,6,0,6,28,1,2,Vitoria,12,Sport,0,Vitoria,0,0
95,4706,Criciuma,4,0,Santos,1,0,4,1,5,0,5,28,3,0,Criciuma,12,Criciuma,0,Santos,0,0
96,4707,Gremio,1,0,Goias,4,0,1,4,5,0,5,10,0,0,-,12,Gremio,0,Goias,0,0
97,4708,Coritiba,1,0,Figueirense,2,0,1,2,3,0,3,10,0,2,Figueirense,12,Coritiba,0,Figueirense,0,0
98,4709,Sport,1,0,Botafogo-RJ,2,0,1,2,3,0,3,10,1,0,Sport,12,Sport,0,Botafogo-RJ,0,0
99,4710,Criciuma,2,0,Fluminense,2,0,2,2,4,0,4,10,3,2,Criciuma,12,Criciuma,0,Fluminense,0,0
100,4711,Bahia,4,0,Sao Paulo,4,0,4,4,8,0,8,10,0,2,Sao Paulo,12,Bahia,0,Sao Paulo,0,0
101,4712,Flamengo,1,0,Athletico-PR,3,0,1,3,4,0,4,10,1,2,Athletico-PR,12,Flamengo,0,Athletico-PR,0,0
102,4713,Corinthians,3,0,Internacional,4,0,3,4,7,0,7,10,2,1,Corinthians,12,Corinthians,0,Internacional,0,0
103,4714,Santos,1,0,Palmeiras,3,0,1,3,4,0,4,10,2,0,Santos,12,Santos,0,Palmeiras,0,0
104,4715,Cruzeiro,0,0,Vitoria,3,0,0,3,3,0,3,10,3,1,Cruzeiro,12,Cruzeiro,0,Vitoria,0,0
105,4716,Chapecoense,1,0,Atletico-MG,1,0,1,1,2,0,2,10,1,1,-,12,Chapecoense,0,Atletico-MG,0,0
106,4717,Sao Paulo,3,0,Chapecoense,3,0,3,3,6,0,6,11,0,1,Chapecoense,12,Sao Paulo,0,Chapecoense,0,0
107,4718,Figueirense,1,1,Gremio,6,0,2,6,7,1,8,11,0,1,Gremio,12,Figueirense,0,Gremio,0,0
108,4719,Atletico-MG,3,0,Bahia,4,0,3,4,7,0,7,11,1,1,-,12,Atletico-MG,0,Bahia,0,0
109,4720,Botafogo-RJ,2,0,Coritiba,1,0,2,1,3,0,3,11,1,0,Botafogo-RJ,12,Botafogo-RJ,0,Coritiba,0,0
110,4721,Internacional,0,0,Flamengo,1,1,0,2,1,1,2,11,4,0,Internacional,12,Internacional,0,Flamengo,0,0
111,4722,Palmeiras,3,0,Cruzeiro,5,0,3,5,8,0,8,11,1,2,Cruzeiro,12,Palmeiras,0,Cruzeiro,0,0
112,4723,Vitoria,1,0,Corinthians,1,0,1,1,2,0,2,11,0,0,-,12,Vitoria,0,Corinthians,0,0
113,4724,Athletico-PR,1,0,Criciuma,1,0,1,1,2,0,2,11,2,0,Athletico-PR,12,Athletico-PR,0,Criciuma,0,0
114,4725,Fluminense,2,0,Santos,1,0,2,1,3,0,3,11,1,0,Fluminense,12,Fluminense,0,Santos,0,0
115,4726,Goias,1,0,Sport,3,0,1,3,4,0,4,11,0,0,-,12,Goias,0,Sport,0,0
116,4727,Santos,2,0,Chapecoense,1,0,2,1,3,0,3,12,3,0,Santos,12,Santos,0,Chapecoense,0,0
117,4728,Cruzeiro,0,0,Figueirense,2,0,0,2,2,0,2,12,5,0,Cruzeiro,12,Cruzeiro,0,Figueirense,0,0
118,4729,Criciuma,3,1,Vitoria,3,0,4,3,6,1,7,12,1,3,Vitoria,12,Criciuma,0,Vitoria,0,0
119,4730,Bahia,2,0,Internacional,2,0,2,2,4,0,4,12,0,1,Internacional,12,Bahia,0,Internacional,0,0
120,4731,Goias,2,0,Sao Paulo,1,0,2,1,3,0,3,12,2,1,Goias,12,Goias,0,Sao Paulo,0,0
121,4732,Athletico-PR,3,0,Fluminense,1,0,3,1,4,0,4,12,0,3,Fluminense,12,Athletico-PR,0,Fluminense,0,0
122,4733,Corinthians,1,0,Palmeiras,2,0,1,2,3,0,3,12,2,0,Corinthians,12,Corinthians,0,Palmeiras,0,0
123,4734,Sport,0,0,Atletico-MG,3,0,0,3,3,0,3,12,2,1,Sport,12,Sport,0,Atletico-MG,0,0
124,4735,Flamengo,3,1,Botafogo-RJ,4,0,4,4,7,1,8,12,1,0,Flamengo,12,Flamengo,0,Botafogo-RJ,0,0
125,4736,Gremio,1,0,Coritiba,2,0,1,2,3,0,3,12,2,3,Coritiba,12,Gremio,0,Coritiba,0,0
126,4737,Botafogo-RJ,2,0,Cruzeiro,1,0,2,1,3,0,3,13,1,1,-,12,Botafogo-RJ,0,Cruzeiro,0,0
127,4738,Sao Paulo,1,0,Criciuma,1,0,1,1,2,0,2,13,1,1,-,12,Sao Paulo,0,Criciuma,0,0
128,4740,Palmeiras,3,0,Bahia,3,0,3,3,6,0,6,13,1,1,-,12,Palmeiras,0,Bahia,0,0
129,4741,Chapecoense,4,0,Flamengo,1,0,4,1,5,0,5,13,1,0,Chapecoense,12,Chapecoense,19,Flamengo,13,32
130,4742,Coritiba,3,0,Corinthians,2,1,3,3,5,1,6,13,0,0,-,12,Coritiba,0,Corinthians,0,0
131,4743,Figueirense,1,0,Sport,1,0,1,1,2,0,2,13,3,0,Figueirense,12,Figueirense,0,Sport,0,0
132,4744,Internacional,4,1,Santos,2,1,5,3,6,2,8,13,1,0,Internacional,12,Internacional,0,Santos,0,0
133,4745,Fluminense,1,0,Goias,1,0,1,1,2,0,2,13,2,0,Fluminense,12,Fluminense,0,Goias,0,0
134,4746,Atletico-MG,2,0,Athletico-PR,3,0,2,3,5,0,5,13,3,1,Atletico-MG,12,Atletico-MG,0,Athletico-PR,0,0
135,4747,Criciuma,3,0,Cruzeiro,1,0,3,1,4,0,4,14,0,0,-,12,Criciuma,0,Cruzeiro,0,0
136,4748,Bahia,4,0,Goias,2,0,4,2,6,0,6,14,1,0,Bahia,12,Bahia,0,Goias,0,0
137,4749,Fluminense,3,0,Coritiba,1,0,3,1,4,0,4,14,1,1,-,12,Fluminense,0,Coritiba,0,0
138,4750,Flamengo,2,0,Sport,1,0,2,1,3,0,3,14,1,0,Flamengo,12,Flamengo,0,Sport,0,0
139,4751,Santos,3,1,Corinthians,3,0,4,3,6,1,7,14,0,1,Corinthians,12,Santos,0,Corinthians,0,0
140,4752,Athletico-PR,0,0,Botafogo-RJ,3,0,0,3,3,0,3,14,2,0,Athletico-PR,12,Athletico-PR,0,Botafogo-RJ,0,0
141,4753,Internacional,3,0,Gremio,5,0,3,5,8,0,8,14,2,0,Internacional,12,Internacional,0,Gremio,0,0
142,4754,Atletico-MG,2,0,Palmeiras,2,0,2,2,4,0,4,14,2,1,Atletico-MG,12,Atletico-MG,0,Palmeiras,0,0
143,4755,Chapecoense,2,0,Figueirense,2,0,2,2,4,0,4,14,0,1,Figueirense,12,Chapecoense,0,Figueirense,0,0
144,4756,Sao Paulo,5,0,Vitoria,2,0,5,2,7,0,7,14,3,1,Sao Paulo,12,Sao Paulo,0,Vitoria,0,0
145,4757,Goias,1,0,Internacional,1,0,1,1,2,0,2,15,0,1,Internacional,12,Goias,0,Internacional,0,0
146,4758,Corinthians,1,0,Bahia,4,0,1,4,5,0,5,15,1,1,-,12,Corinthians,0,Bahia,0,0
147,4759,Coritiba,2,1,Flamengo,4,0,3,4,6,1,7,15,0,1,Flamengo,12,Coritiba,0,Flamengo,0,0
148,4760,Palmeiras,2,0,Sao Paulo,4,0,2,4,6,0,6,15,1,2,Sao Paulo,12,Palmeiras,0,Sao Paulo,0,0
149,4761,Gremio,1,0,Criciuma,2,0,1,2,3,0,3,15,2,0,Gremio,12,Gremio,0,Criciuma,0,0
150,4762,Cruzeiro,3,0,Santos,1,0,3,1,4,0,4,15,3,0,Cruzeiro,12,Cruzeiro,0,Santos,0,0
151,4763,Vitoria,1,0,Chapecoense,1,0,1,1,2,0,2,15,0,0,-,12,Vitoria,0,Chapecoense,0,0
152,4764,Botafogo-RJ,4,0,Fluminense,2,0,4,2,6,0,6,15,2,0,Botafogo-RJ,12,Botafogo-RJ,0,Fluminense,0,0
153,4765,Sport,4,0,Athletico-PR,3,0,4,3,7,0,7,15,1,1,-,12,Sport,0,Athletico-PR,0,0
154,4766,Figueirense,6,0,Atletico-MG,5,0,6,5,11,0,11,15,2,2,-,12,Figueirense,0,Atletico-MG,0,0
155,4767,Sport,0,0,Palmeiras,1,0,0,1,1,0,1,16,2,1,Sport,12,Sport,0,Palmeiras,0,0
156,4768,Figueirense,1,0,Botafogo-RJ,2,0,1,2,3,0,3,16,1,0,Figueirense,12,Figueirense,0,Botafogo-RJ,0,0
157,4769,Santos,0,0,Athletico-PR,2,0,0,2,2,0,2,16,2,0,Santos,12,Santos,0,Athletico-PR,0,0
158,4770,Coritiba,3,0,Vitoria,1,0,3,1,4,0,4,16,2,0,Coritiba,12,Coritiba,0,Vitoria,0,0
159,4771,Bahia,2,0,Criciuma,5,0,2,5,7,0,7,16,0,0,-,12,Bahia,0,Criciuma,0,0
160,4772,Chapecoense,2,0,Fluminense,3,1,2,4,5,1,6,16,1,0,Chapecoense,12,Chapecoense,0,Fluminense,0,0
161,4773,Flamengo,2,0,Atletico-MG,2,0,2,2,4,0,4,16,2,1,Flamengo,12,Flamengo,0,Atletico-MG,0,0
162,4774,Internacional,1,0,Sao Paulo,1,0,1,1,2,0,2,16,0,1,Sao Paulo,12,Internacional,0,Sao Paulo,0,0
163,4775,Corinthians,1,0,Goias,3,0,1,3,4,0,4,16,5,2,Corinthians,12,Corinthians,0,Goias,0,0
164,4776,Cruzeiro,5,0,Gremio,3,0,5,3,8,0,8,16,1,0,Cruzeiro,12,Cruzeiro,0,Gremio,0,0
165,4777,Atletico-MG,3,0,Internacional,2,0,3,2,5,0,5,17,1,0,Atletico-MG,12,Atletico-MG,0,Internacional,0,0
166,4778,Botafogo-RJ,2,0,Chapecoense,1,0,2,1,3,0,3,17,1,0,Botafogo-RJ,12,Botafogo-RJ,0,Chapecoense,0,0
167,4779,Palmeiras,6,0,Coritiba,4,1,6,5,10,1,11,17,1,0,Palmeiras,12,Palmeiras,0,Coritiba,0,0
168,4780,Gremio,2,0,Corinthians,3,1,2,4,5,1,6,17,2,1,Gremio,12,Gremio,0,Corinthians,0,0
169,4781,Criciuma,2,1,Flamengo,0,0,3,0,2,1,3,17,0,2,Flamengo,12,Criciuma,0,Flamengo,0,0
170,4782,Vitoria,2,0,Figueirense,2,0,2,2,4,0,4,17,0,1,Figueirense,12,Vitoria,0,Figueirense,0,0
171,4783,Sao Paulo,5,0,Santos,3,0,5,3,8,0,8,17,2,1,Sao Paulo,12,Sao Paulo,0,Santos,0,0
172,4784,Fluminense,1,0,Sport,0,0,1,0,1,0,1,17,4,0,Fluminense,12,Fluminense,0,Sport,0,0
173,4785,Goias,4,0,Cruzeiro,3,0,4,3,7,0,7,17,0,1,Cruzeiro,12,Goias,0,Cruzeiro,0,0
174,4786,Athletico-PR,1,0,Bahia,1,0,1,1,2,0,2,17,0,0,-,12,Athletico-PR,0,Bahia,0,0
175,4787,Palmeiras,2,0,Internacional,3,0,2,3,5,0,5,18,0,1,Internacional,12,Palmeiras,0,Internacional,0,0
176,4788,Cruzeiro,4,0,Chapecoense,3,0,4,3,7,0,7,18,4,2,Cruzeiro,12,Cruzeiro,0,Chapecoense,0,0
177,4789,Corinthians,3,0,Fluminense,2,0,3,2,5,0,5,18,1,1,-,12,Corinthians,0,Fluminense,0,0
178,4790,Coritiba,2,0,Atletico-MG,4,0,2,4,6,0,6,18,0,0,-,12,Coritiba,0,Atletico-MG,0,0
179,4791,Sport,3,0,Criciuma,4,0,3,4,7,0,7,18,2,0,Sport,12,Sport,0,Criciuma,0,0
180,4792,Figueirense,1,0,Sao Paulo,2,1,1,3,3,1,4,18,1,1,-,12,Figueirense,0,Sao Paulo,0,0
181,4793,Botafogo-RJ,2,0,Santos,2,0,2,2,4,0,4,18,1,0,Botafogo-RJ,12,Botafogo-RJ,0,Santos,0,0
182,4794,Gremio,4,0,Bahia,3,0,4,3,7,0,7,18,1,0,Gremio,12,Gremio,0,Bahia,0,0
183,4796,Vitoria,2,0,Flamengo,3,0,2,3,5,0,5,18,1,2,Flamengo,12,Vitoria,0,Flamengo,0,0
184,4797,Santos,1,0,Vitoria,6,0,1,6,7,0,7,19,3,1,Santos,12,Santos,0,Vitoria,0,0
185,4798,Flamengo,1,0,Gremio,2,0,1,2,3,0,3,19,0,1,Gremio,12,Flamengo,0,Gremio,0,0
186,4799,Chapecoense,2,0,Goias,1,0,2,1,3,0,3,19,0,0,-,12,Chapecoense,0,Goias,0,0
187,4800,Sao Paulo,0,0,Sport,2,0,0,2,2,0,2,19,2,0,Sao Paulo,12,Sao Paulo,0,Sport,0,0
188,4801,Criciuma,5,0,Corinthians,3,0,5,3,8,0,8,19,0,0,-,12,Criciuma,0,Corinthians,0,0
189,4802,Atletico-MG,3,0,Botafogo-RJ,3,1,3,4,6,1,7,19,1,0,Atletico-MG,12,Atletico-MG,0,Botafogo-RJ,0,0
190,4803,Fluminense,1,0,Cruzeiro,4,0,1,4,5,0,5,19,3,3,-,12,Fluminense,0,Cruzeiro,0,0
191,4804,Bahia,6,0,Coritiba,2,0,6,2,8,0,8,19,0,0,-,12,Bahia,0,Coritiba,0,0
192,4805,Athletico-PR,3,0,Palmeiras,0,1,3,1,3,1,4,19,1,1,-,12,Athletico-PR,0,Palmeiras,0,0
193,4806,Internacional,3,0,Figueirense,4,1,3,5,7,1,8,19,2,3,Figueirense,12,Internacional,0,Figueirense,0,0
194,4807,Gremio,2,0,Athletico-PR,3,0,2,3,5,0,5,20,1,0,Gremio,12,Gremio,0,Athletico-PR,0,0
195,4808,Palmeiras,4,0,Criciuma,3,0,4,3,7,0,7,20,1,0,Palmeiras,12,Palmeiras,18,Criciuma,17,35
196,4809,Figueirense,3,1,Fluminense,2,1,4,3,5,2,7,20,1,1,-,12,Figueirense,0,Fluminense,0,0
197,4810,Sport,5,0,Santos,1,0,5,1,6,0,6,20,3,1,Sport,12,Sport,0,Santos,0,0
198,4811,Coritiba,3,0,Chapecoense,2,0,3,2,5,0,5,20,3,0,Coritiba,12,Coritiba,0,Chapecoense,0,0
199,4813,Botafogo-RJ,1,1,Sao Paulo,2,0,2,2,3,1,4,20,2,4,Sao Paulo,12,Botafogo-RJ,0,Sao Paulo,0,0
200,4814,Vitoria,1,0,Internacional,1,0,1,1,2,0,2,20,2,0,Vitoria,12,Vitoria,0,Internacional,0,0
201,4815,Corinthians,3,0,Atletico-MG,1,0,3,1,4,0,4,20,1,0,Corinthians,12,Corinthians,0,Atletico-MG,0,0
202,4816,Cruzeiro,1,0,Bahia,4,2,1,6,5,2,7,20,2,1,Cruzeiro,12,Cruzeiro,0,Bahia,0,0
203,4817,Fluminense,1,0,Palmeiras,4,0,1,4,5,0,5,21,3,0,Fluminense,12,Fluminense,0,Palmeiras,0,0
204,4818,Chapecoense,1,0,Sport,2,0,1,2,3,0,3,21,3,1,Chapecoense,12,Chapecoense,0,Sport,0,0
205,4819,Santos,4,0,Coritiba,3,0,4,3,7,0,7,21,2,1,Santos,12,Santos,0,Coritiba,0,0
206,4820,Bahia,2,0,Figueirense,1,0,2,1,3,0,3,21,3,0,Bahia,12,Bahia,0,Figueirense,0,0
207,4821,Internacional,2,0,Botafogo-RJ,3,0,2,3,5,0,5,21,2,0,Internacional,12,Internacional,0,Botafogo-RJ,0,0
208,4822,Flamengo,2,0,Corinthians,1,0,2,1,3,0,3,21,1,0,Flamengo,12,Flamengo,0,Corinthians,0,0
209,4823,Sao Paulo,3,0,Cruzeiro,2,0,3,2,5,0,5,21,2,0,Sao Paulo,12,Sao Paulo,0,Cruzeiro,0,0
210,4824,Athletico-PR,1,0,Vitoria,2,0,1,2,3,0,3,21,2,0,Athletico-PR,12,Athletico-PR,0,Vitoria,0,0
211,4825,Atletico-MG,1,0,Gremio,2,0,1,2,3,0,3,21,0,0,-,12,Atletico-MG,0,Gremio,0,0
212,4826,Criciuma,3,0,Goias,5,0,3,5,8,0,8,21,1,0,Criciuma,12,Criciuma,0,Goias,0,0
213,4827,Vitoria,1,0,Fluminense,0,0,1,0,1,0,1,22,3,1,Vitoria,12,Vitoria,0,Fluminense,0,0
214,4828,Cruzeiro,1,0,Athletico-PR,0,0,1,0,1,0,1,22,2,0,Cruzeiro,12,Cruzeiro,0,Athletico-PR,0,0
215,4829,Sport,4,0,Internacional,1,0,4,1,5,0,5,22,0,0,-,12,Sport,0,Internacional,0,0
216,4830,Figueirense,2,0,Criciuma,4,0,2,4,6,0,6,22,1,1,-,12,Figueirense,0,Criciuma,0,0
217,4831,Botafogo-RJ,4,3,Bahia,3,0,7,3,7,3,10,22,2,3,Bahia,12,Botafogo-RJ,0,Bahia,0,0
218,4832,Palmeiras,1,1,Flamengo,4,0,2,4,5,1,6,22,2,2,-,12,Palmeiras,0,Flamengo,0,0
219,4833,Coritiba,5,0,Sao Paulo,1,0,5,1,6,0,6,22,3,1,Coritiba,12,Coritiba,14,Sao Paulo,10,24
220,4834,Corinthians,0,0,Chapecoense,3,0,0,3,3,0,3,22,1,1,-,12,Corinthians,0,Chapecoense,0,0
221,4835,Goias,0,0,Atletico-MG,1,0,0,1,1,0,1,22,2,3,Atletico-MG,12,Goias,0,Atletico-MG,0,0
222,4836,Gremio,2,0,Santos,0,0,2,0,2,0,2,22,0,0,-,12,Gremio,0,Santos,0,0
223,4837,Athletico-PR,1,0,Internacional,1,0,1,1,2,0,2,23,0,1,Internacional,12,Athletico-PR,0,Internacional,0,0
224,4838,Criciuma,4,0,Botafogo-RJ,4,0,4,4,8,0,8,23,1,1,-,12,Criciuma,0,Botafogo-RJ,0,0
225,4839,Cruzeiro,0,0,Atletico-MG,3,0,0,3,3,0,3,23,2,3,Atletico-MG,12,Cruzeiro,0,Atletico-MG,0,0
226,4840,Flamengo,1,0,Fluminense,5,0,1,5,6,0,6,23,1,1,-,12,Flamengo,0,Fluminense,0,0
227,4841,Sport,2,0,Coritiba,2,0,2,2,4,0,4,23,1,0,Sport,12,Sport,0,Coritiba,0,0
228,4842,Corinthians,4,1,Sao Paulo,4,1,5,5,8,2,10,23,3,2,Corinthians,12,Corinthians,0,Sao Paulo,0,0
229,4843,Vitoria,3,0,Bahia,4,0,3,4,7,0,7,23,2,1,Vitoria,12,Vitoria,0,Bahia,0,0
230,4844,Santos,1,0,Figueirense,2,0,1,2,3,0,3,23,3,1,Santos,12,Santos,0,Figueirense,0,0
231,4845,Goias,4,0,Palmeiras,1,1,4,2,5,1,6,23,6,0,Goias,12,Goias,0,Palmeiras,0,0
232,4846,Gremio,2,0,Chapecoense,4,0,2,4,6,0,6,23,1,0,Gremio,12,Gremio,20,Chapecoense,14,34
233,4847,Internacional,2,0,Criciuma,3,0,2,3,5,0,5,24,3,0,Internacional,12,Internacional,0,Criciuma,0,0
234,4848,Coritiba,4,0,Cruzeiro,2,0,4,2,6,0,6,24,1,2,Cruzeiro,12,Coritiba,0,Cruzeiro,0,0
235,4849,Bahia,2,0,Sport,3,0,2,3,5,0,5,24,1,0,Bahia,12,Bahia,0,Sport,0,0
236,4850,Chapecoense,1,0,Athletico-PR,2,0,1,2,3,0,3,24,3,0,Chapecoense,12,Chapecoense,0,Athletico-PR,0,0
237,4851,Sao Paulo,1,1,Flamengo,3,0,2,3,4,1,5,24,2,2,-,12,Sao Paulo,0,Flamengo,0,0
238,4852,Figueirense,2,0,Corinthians,1,0,2,1,3,0,3,24,1,0,Figueirense,12,Figueirense,0,Corinthians,0,0
239,4854,Palmeiras,2,0,Vitoria,4,0,2,4,6,0,6,24,2,0,Palmeiras,12,Palmeiras,0,Vitoria,0,0
240,4855,Botafogo-RJ,1,0,Goias,2,0,1,2,3,0,3,24,1,0,Botafogo-RJ,12,Botafogo-RJ,0,Goias,0,0
241,4856,Atletico-MG,3,0,Santos,3,0,3,3,6,0,6,24,3,2,Atletico-MG,12,Atletico-MG,16,Santos,18,34
242,4857,Chapecoense,1,1,Criciuma,3,1,2,4,4,2,6,25,1,1,-,12,Chapecoense,0,Criciuma,0,0
243,4858,Sport,2,0,Cruzeiro,1,0,2,1,3,0,3,25,0,0,-,12,Sport,0,Cruzeiro,0,0
244,4859,Sao Paulo,4,0,Fluminense,1,0,4,1,5,0,5,25,1,3,Fluminense,12,Sao Paulo,0,Fluminense,0,0
245,4860,Bahia,1,0,Flamengo,0,0,1,0,1,0,1,25,2,1,Bahia,12,Bahia,0,Flamengo,0,0
246,4861,Athletico-PR,3,0,Corinthians,2,0,3,2,5,0,5,25,1,0,Athletico-PR,12,Athletico-PR,0,Corinthians,0,0
247,4862,Botafogo-RJ,3,0,Gremio,4,0,3,4,7,0,7,25,0,2,Gremio,12,Botafogo-RJ,0,Gremio,0,0
248,4863,Atletico-MG,2,0,Vitoria,2,0,2,2,4,0,4,25,2,0,Atletico-MG,12,Atletico-MG,0,Vitoria,0,0
249,4864,Figueirense,2,0,Palmeiras,3,1,2,4,5,1,6,25,3,1,Figueirense,12,Figueirense,0,Palmeiras,0,0
250,4865,Internacional,1,0,Coritiba,1,0,1,1,2,0,2,25,4,2,Internacional,12,Internacional,12,Coritiba,11,23
251,4866,Santos,1,0,Goias,2,0,1,2,3,0,3,25,2,0,Santos,12,Santos,0,Goias,0,0
252,4867,Palmeiras,0,0,Chapecoense,4,0,0,4,4,0,4,26,4,2,Palmeiras,12,Palmeiras,0,Chapecoense,0,0
253,4868,Flamengo,3,0,Santos,2,0,3,2,5,0,5,26,0,1,Santos,12,Flamengo,0,Santos,0,0
254,4869,Fluminense,3,0,Bahia,1,0,3,1,4,0,4,26,1,1,-,12,Fluminense,0,Bahia,0,0
255,4870,Coritiba,2,0,Athletico-PR,2,0,2,2,4,0,4,26,1,0,Coritiba,12,Coritiba,18,Athletico-PR,19,37
256,4871,Vitoria,2,0,Botafogo-RJ,3,0,2,3,5,0,5,26,2,1,Vitoria,12,Vitoria,0,Botafogo-RJ,0,0
257,4872,Gremio,5,0,Sao Paulo,3,0,5,3,8,0,8,26,0,1,Sao Paulo,12,Gremio,0,Sao Paulo,0,0
258,4873,Corinthians,0,0,Sport,1,0,0,1,1,0,1,26,3,0,Corinthians,12,Corinthians,0,Sport,0,0
259,4874,Cruzeiro,2,0,Internacional,4,0,2,4,6,0,6,26,2,1,Cruzeiro,12,Cruzeiro,0,Internacional,0,0
260,4875,Criciuma,2,0,Atletico-MG,2,0,2,2,4,0,4,26,3,1,Criciuma,12,Criciuma,0,Atletico-MG,0,0
261,4876,Goias,0,0,Figueirense,1,0,0,1,1,0,1,26,1,0,Goias,12,Goias,0,Figueirense,0,0
