,Unnamed: 0,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida,chave_classico,classico_regional
279,279,5271,2015,29,4/10/2015,Flamengo,Joinville,2,3,0,0,2,3,0,5,5,17,27,44,FlamengoJoinville,0
280,280,5272,2015,29,4/10/2015,Santos,Fluminense,3,2,0,0,3,2,0,5,5,24,12,36,SantosFluminense,0
281,281,5273,2015,29,4/10/2015,Cruzeiro,Gremio,3,3,0,0,3,3,0,6,6,9,15,24,CruzeiroGremio,0
282,282,5274,2015,29,4/10/2015,Goias,Figueirense,1,5,0,1,1,6,1,6,7,15,11,26,GoiasFigueirense,0
283,283,5275,2015,29,4/10/2015,Ponte Preta,Corinthians,2,4,1,0,3,4,1,6,7,17,15,32,Ponte PretaCorinthians,1
284,284,5276,2015,29,4/10/2015,Chapecoense,Palmeiras,0,5,0,0,0,5,0,5,5,17,17,34,ChapecoensePalmeiras,0
285,285,5277,2015,30,14/10/2015,Atletico-MG,Internacional,2,3,0,0,2,3,0,5,5,14,11,25,Atletico-MGInternacional,0
286,286,5278,2015,30,14/10/2015,Sport,Avai,2,5,0,0,2,5,0,7,7,8,16,24,SportAvai,0
287,287,5279,2015,30,14/10/2015,Joinville,Coritiba,6,1,0,0,6,1,0,7,7,23,16,39,JoinvilleCoritiba,0
288,288,5280,2015,30,14/10/2015,Figueirense,Flamengo,1,1,0,0,1,1,0,2,2,14,10,24,FigueirenseFlamengo,0
289,289,5281,2015,30,14/10/2015,Palmeiras,Ponte Preta,2,3,0,0,2,3,0,5,5,18,17,35,PalmeirasPonte Preta,1
290,290,5282,2015,30,14/10/2015,Fluminense,Sao Paulo,0,4,0,0,0,4,0,4,4,16,21,37,FluminenseSao Paulo,0
291,291,5283,2015,30,14/10/2015,Athletico-PR,Cruzeiro,5,2,0,0,5,2,0,7,7,20,7,27,Athletico-PRCruzeiro,0
292,292,5284,2015,30,15/10/2015,Vasco,Chapecoense,4,5,0,0,4,5,0,9,9,16,19,35,VascoChapecoense,0
293,293,5285,2015,30,15/10/2015,Corinthians,Goias,1,5,0,0,1,5,0,6,6,9,10,19,CorinthiansGoias,0
294,294,5286,2015,30,15/10/2015,Gremio,Santos,3,3,0,1,3,4,1,6,7,14,4,18,GremioSantos,0
295,295,5287,2015,31,17/10/2015,Avai,Palmeiras,3,4,0,0,3,4,0,7,7,14,29,43,AvaiPalmeiras,0
296,296,5288,2015,31,17/10/2015,Joinville,Figueirense,2,3,1,0,3,3,1,5,6,24,16,40,JoinvilleFigueirense,1
297,297,5289,2015,31,18/10/2015,Ponte Preta,Coritiba,3,3,0,0,3,3,0,6,6,30,27,57,Ponte PretaCoritiba,0
298,298,5290,2015,31,18/10/2015,Cruzeiro,Fluminense,2,1,0,0,2,1,0,3,3,13,14,27,CruzeiroFluminense,0
299,299,5291,2015,31,18/10/2015,Athletico-PR,Corinthians,2,1,0,0,2,1,0,3,3,11,12,23,Athletico-PRCorinthians,0
300,300,5292,2015,31,18/10/2015,Flamengo,Internacional,0,2,0,0,0,2,0,2,2,19,24,43,FlamengoInternacional,0
301,301,5293,2015,31,18/10/2015,Sao Paulo,Vasco,2,1,1,0,3,1,1,3,4,11,16,27,Sao PauloVasco,0
302,302,5294,2015,31,18/10/2015,Gremio,Chapecoense,3,2,0,1,3,3,1,5,6,17,13,30,GremioChapecoense,0
303,303,5295,2015,31,18/10/2015,Santos,Goias,0,1,0,0,0,1,0,1,1,9,8,17,SantosGoias,0
304,304,5296,2015,31,18/10/2015,Sport,Atletico-MG,0,1,0,1,0,2,1,1,2,13,8,21,SportAtletico-MG,0
305,305,5297,2015,32,24/10/2015,Fluminense,Athletico-PR,1,3,0,0,1,3,0,4,4,4,21,25,FluminenseAthletico-PR,0
306,306,5298,2015,32,24/10/2015,Internacional,Joinville,1,2,0,0,1,2,0,3,3,11,18,29,InternacionalJoinville,0
307,307,5299,2015,32,24/10/2015,Figueirense,Santos,5,2,0,0,5,2,0,7,7,24,20,44,FigueirenseSantos,0
308,308,5300,2015,32,24/10/2015,Palmeiras,Sport,2,1,0,0,2,1,0,3,3,15,9,24,PalmeirasSport,0
309,309,5301,2015,32,25/10/2015,Corinthians,Flamengo,3,2,0,1,3,3,1,5,6,19,20,39,CorinthiansFlamengo,0
310,310,5302,2015,32,25/10/2015,Coritiba,Sao Paulo,4,3,1,0,5,3,1,7,8,17,21,38,CoritibaSao Paulo,0
311,311,5303,2015,32,25/10/2015,Chapecoense,Avai,1,2,0,0,1,2,0,3,3,17,16,33,ChapecoenseAvai,1
312,312,5304,2015,32,25/10/2015,Vasco,Gremio,1,2,0,0,1,2,0,3,3,12,16,28,VascoGremio,0
313,313,5305,2015,32,25/10/2015,Goias,Cruzeiro,4,4,0,0,4,4,0,8,8,14,11,25,GoiasCruzeiro,0
314,314,5306,2015,32,25/10/2015,Atletico-MG,Ponte Preta,2,1,0,0,2,1,0,3,3,15,12,27,Atletico-MGPonte Preta,0
315,315,5307,2015,33,31/10/2015,Sao Paulo,Sport,1,2,0,0,1,2,0,3,3,10,15,25,Sao PauloSport,0
316,316,5308,2015,33,31/10/2015,Avai,Cruzeiro,3,3,0,0,3,3,0,6,6,16,16,32,AvaiCruzeiro,0
317,317,5309,2015,33,31/10/2015,Ponte Preta,Joinville,3,5,0,0,3,5,0,8,8,20,17,37,Ponte PretaJoinville,0
318,318,5310,2015,33,31/10/2015,Coritiba,Figueirense,2,5,0,0,2,5,0,7,7,13,29,42,CoritibaFigueirense,0
319,319,5311,2015,33,1/11/2015,Chapecoense,Athletico-PR,3,4,0,1,3,5,1,7,8,13,12,25,ChapecoenseAthletico-PR,0
320,320,5312,2015,33,1/11/2015,Santos,Palmeiras,3,3,0,1,3,4,1,6,7,15,18,33,SantosPalmeiras,1
321,321,5313,2015,33,1/11/2015,Gremio,Flamengo,0,1,0,1,0,2,1,1,2,12,12,24,GremioFlamengo,0
322,322,5314,2015,33,1/11/2015,Atletico-MG,Corinthians,1,0,0,0,1,0,0,1,1,11,15,26,Atletico-MGCorinthians,0
323,323,5315,2015,33,1/11/2015,Vasco,Fluminense,2,5,0,1,2,6,1,7,8,18,22,40,VascoFluminense,1
324,324,5316,2015,33,1/11/2015,Goias,Internacional,3,3,0,0,3,3,0,6,6,16,12,28,GoiasInternacional,0
325,325,5317,2015,34,7/11/2015,Internacional,Ponte Preta,2,4,0,0,2,4,0,6,6,20,20,40,InternacionalPonte Preta,0
326,326,5318,2015,34,7/11/2015,Corinthians,Coritiba,0,3,0,0,0,3,0,3,3,5,17,22,CorinthiansCoritiba,0
327,327,5319,2015,34,7/11/2015,Athletico-PR,Avai,1,2,0,0,1,2,0,3,3,21,10,31,Athletico-PRAvai,0
328,328,5320,2015,34,7/11/2015,Fluminense,Chapecoense,3,3,0,0,3,3,0,6,6,12,14,26,FluminenseChapecoense,0
329,329,5321,2015,34,8/11/2015,Palmeiras,Vasco,1,4,0,0,1,4,0,5,5,29,13,42,PalmeirasVasco,0
330,330,5322,2015,34,8/11/2015,Flamengo,Goias,1,0,0,0,1,0,0,1,1,16,14,30,FlamengoGoias,0
331,331,5323,2015,34,8/11/2015,Cruzeiro,Sao Paulo,1,2,0,0,1,2,0,3,3,5,12,17,CruzeiroSao Paulo,0
332,332,5324,2015,34,8/11/2015,Figueirense,Atletico-MG,2,4,0,0,2,4,0,6,6,14,13,27,FigueirenseAtletico-MG,0
333,333,5325,2015,34,8/11/2015,Joinville,Santos,3,2,1,0,4,2,1,5,6,22,19,41,JoinvilleSantos,0
334,334,5326,2015,34,8/11/2015,Sport,Gremio,2,3,0,1,2,4,1,5,6,8,16,24,SportGremio,0
335,335,5327,2015,35,15/11/2015,Cruzeiro,Sport,2,4,0,0,2,4,0,6,6,13,15,28,CruzeiroSport,0
336,336,5328,2015,35,18/11/2015,Goias,Coritiba,1,1,0,0,1,1,0,2,2,20,18,38,GoiasCoritiba,0
337,337,5329,2015,35,18/11/2015,Ponte Preta,Figueirense,4,4,0,0,4,4,0,8,8,18,24,42,Ponte PretaFigueirense,0
338,338,5330,2015,35,18/11/2015,Avai,Joinville,4,1,0,0,4,1,0,5,5,12,13,25,AvaiJoinville,1
339,339,5331,2015,35,18/11/2015,Athletico-PR,Palmeiras,2,4,0,2,2,6,2,6,8,13,15,28,Athletico-PRPalmeiras,0
340,340,5332,2015,35,19/11/2015,Gremio,Fluminense,3,4,0,1,3,5,1,7,8,20,21,41,GremioFluminense,0
341,341,5333,2015,35,19/11/2015,Chapecoense,Internacional,4,3,0,1,4,4,1,7,8,16,14,30,ChapecoenseInternacional,0
2992,2992,5334,2015,35,19/11/2015,Sao Paulo,Atletico-MG,0,0,0,0,0,0,0,0,0,7,9,16,Sao PauloAtletico-MG,0
342,342,5335,2015,35,19/11/2015,Santos,Flamengo,2,2,0,1,2,3,1,4,5,20,11,31,SantosFlamengo,0
343,343,5336,2015,35,19/11/2015,Vasco,Corinthians,2,3,1,0,3,3,1,5,6,12,15,27,VascoCorinthians,0
344,344,5337,2015,36,21/11/2015,Palmeiras,Cruzeiro,2,1,0,0,2,1,0,3,3,20,13,33,PalmeirasCruzeiro,0
345,345,5338,2015,36,22/11/2015,Joinville,Vasco,5,4,1,0,6,4,1,9,10,21,10,31,JoinvilleVasco,0
346,346,5339,2015,36,22/11/2015,Atletico-MG,Goias,3,3,0,0,3,3,0,6,6,16,12,28,Atletico-MGGoias,0
347,347,5340,2015,36,22/11/2015,Internacional,Gremio,4,2,0,0,4,2,0,6,6,21,13,34,InternacionalGremio,1
348,348,5341,2015,36,22/11/2015,Figueirense,Chapecoense,1,3,0,0,1,3,0,4,4,13,15,28,FigueirenseChapecoense,1
349,349,5342,2015,36,22/11/2015,Corinthians,Sao Paulo,2,2,0,0,2,2,0,4,4,10,10,20,CorinthiansSao Paulo,1
350,350,5343,2015,36,22/11/2015,Flamengo,Ponte Preta,3,3,0,0,3,3,0,6,6,19,23,42,FlamengoPonte Preta,0
351,351,5344,2015,36,22/11/2015,Fluminense,Avai,2,3,0,0,2,3,0,5,5,11,6,17,FluminenseAvai,0
352,352,5345,2015,36,22/11/2015,Coritiba,Santos,3,3,0,1,3,4,1,6,7,13,21,34,CoritibaSantos,0
353,353,5346,2015,36,22/11/2015,Sport,Athletico-PR,3,2,0,0,3,2,0,5,5,10,20,30,SportAthletico-PR,0
354,354,5347,2015,37,28/11/2015,Sao Paulo,Figueirense,1,4,0,0,1,4,0,5,5,16,26,42,Sao PauloFigueirense,0
355,355,5348,2015,37,28/11/2015,Fluminense,Internacional,3,4,1,0,4,4,1,7,8,13,20,33,FluminenseInternacional,0
356,356,5349,2015,37,28/11/2015,Avai,Ponte Preta,1,2,0,1,1,3,1,3,4,19,27,46,AvaiPonte Preta,0
357,357,5350,2015,37,29/11/2015,Sport,Corinthians,6,3,0,0,6,3,0,9,9,14,17,31,SportCorinthians,0
358,358,5351,2015,37,29/11/2015,Cruzeiro,Joinville,2,3,0,0,2,3,0,5,5,12,13,25,CruzeiroJoinville,0
359,359,5352,2015,37,29/11/2015,Gremio,Atletico-MG,3,5,0,0,3,5,0,8,8,10,11,21,GremioAtletico-MG,0
360,360,5353,2015,37,29/11/2015,Chapecoense,Goias,5,3,0,0,5,3,0,8,8,17,17,34,ChapecoenseGoias,0
361,361,5354,2015,37,29/11/2015,Vasco,Santos,3,2,0,0,3,2,0,5,5,14,12,26,VascoSantos,0
362,362,5355,2015,37,29/11/2015,Palmeiras,Coritiba,3,3,0,0,3,3,0,6,6,22,27,49,PalmeirasCoritiba,0
363,363,5356,2015,37,29/11/2015,Athletico-PR,Flamengo,1,3,0,0,1,3,0,4,4,16,14,30,Athletico-PRFlamengo,0
364,364,5357,2015,38,6/12/2015,Internacional,Cruzeiro,2,1,0,0,2,1,0,3,3,11,13,24,InternacionalCruzeiro,0
365,365,5358,2015,38,6/12/2015,Flamengo,Palmeiras,0,1,0,0,0,1,0,1,1,16,20,36,FlamengoPalmeiras,0
366,366,5359,2015,38,6/12/2015,Figueirense,Fluminense,4,4,0,0,4,4,0,8,8,16,18,34,FigueirenseFluminense,0
367,367,5360,2015,38,6/12/2015,Santos,Athletico-PR,0,1,0,0,0,1,0,1,1,10,10,20,SantosAthletico-PR,0
368,368,5361,2015,38,6/12/2015,Ponte Preta,Sport,4,2,0,0,4,2,0,6,6,21,12,33,Ponte PretaSport,0
369,369,5362,2015,38,6/12/2015,Goias,Sao Paulo,4,1,0,0,4,1,0,5,5,12,21,33,GoiasSao Paulo,0
370,370,5363,2015,38,6/12/2015,Corinthians,Avai,2,2,0,0,2,2,0,4,4,11,14,25,CorinthiansAvai,0
2993,2993,5364,2015,38,6/12/2015,Atletico-MG,Chapecoense,0,0,0,0,0,0,0,0,0,7,11,18,Atletico-MGChapecoense,0
371,371,5365,2015,38,6/12/2015,Joinville,Gremio,3,1,0,0,3,1,0,4,4,12,13,25,JoinvilleGremio,0
372,372,5366,2015,38,6/12/2015,Coritiba,Vasco,1,0,0,1,1,1,1,1,2,20,15,35,CoritibaVasco,0
373,373,5367,2016,1,14/5/2016,Palmeiras,Athletico-PR,1,4,0,1,1,5,1,5,6,14,17,31,PalmeirasAthletico-PR,0
374,374,5368,2016,1,14/5/2016,Flamengo,Sport,2,1,0,1,2,2,1,3,4,18,15,33,FlamengoSport,0
375,375,5369,2016,1,14/5/2016,Atletico-MG,Santos,2,2,0,0,2,2,0,4,4,18,12,30,Atletico-MGSantos,0
376,376,5370,2016,1,14/5/2016,Coritiba,Cruzeiro,1,3,0,2,1,5,2,4,6,19,23,42,CoritibaCruzeiro,0
377,377,5371,2016,1,15/5/2016,Santa Cruz,Vitoria,3,0,0,0,3,0,0,3,3,11,17,28,Santa CruzVitoria,0
378,378,5372,2016,1,15/5/2016,Botafogo-RJ,Sao Paulo,1,5,0,0,1,5,0,6,6,7,10,17,Botafogo-RJSao Paulo,0
379,379,5373,2016,1,15/5/2016,Figueirense,Ponte Preta,2,5,0,0,2,5,0,7,7,8,21,29,FigueirensePonte Preta,0
380,380,5374,2016,1,15/5/2016,Corinthians,Gremio,1,4,0,0,1,4,0,5,5,12,20,32,CorinthiansGremio,0
2994,2994,5375,2016,1,15/5/2016,America-MG,Fluminense,0,0,0,0,0,0,0,0,0,8,9,17,America-MGFluminense,0
381,381,5376,2016,1,15/5/2016,Internacional,Chapecoense,3,4,0,1,3,5,1,7,8,14,20,34,InternacionalChapecoense,0
382,382,5377,2016,2,21/5/2016,Ponte Preta,Palmeiras,3,4,0,0,3,4,0,7,7,21,16,37,Ponte PretaPalmeiras,1
383,383,5378,2016,2,21/5/2016,Fluminense,Santa Cruz,3,5,0,0,3,5,0,8,8,20,23,43,FluminenseSanta Cruz,0
384,384,5379,2016,2,21/5/2016,Cruzeiro,Figueirense,3,1,0,0,3,1,0,4,4,11,14,25,CruzeiroFigueirense,0
385,385,5380,2016,2,22/5/2016,Santos,Coritiba,5,2,0,0,5,2,0,7,7,12,15,27,SantosCoritiba,0
386,386,5381,2016,2,22/5/2016,Athletico-PR,Atletico-MG,3,1,0,0,3,1,0,4,4,18,7,25,Athletico-PRAtletico-MG,0
387,387,5382,2016,2,22/5/2016,Vitoria,Corinthians,5,4,1,0,6,4,1,9,10,20,24,44,VitoriaCorinthians,0
388,388,5383,2016,2,22/5/2016,Chapecoense,America-MG,0,4,0,0,0,4,0,4,4,12,26,38,ChapecoenseAmerica-MG,0
389,389,5384,2016,2,22/5/2016,Sao Paulo,Internacional,4,6,0,1,4,7,1,10,11,11,16,27,Sao PauloInternacional,0
390,390,5385,2016,2,22/5/2016,Gremio,Flamengo,3,2,0,0,3,2,0,5,5,17,8,25,GremioFlamengo,0
391,391,5386,2016,2,22/5/2016,Sport,Botafogo-RJ,3,2,0,0,3,2,0,5,5,14,10,24,SportBotafogo-RJ,0
392,392,5387,2016,3,25/5/2016,Figueirense,Santos,2,3,0,1,2,4,1,5,6,21,12,33,FigueirenseSantos,0
393,393,5388,2016,3,25/5/2016,Botafogo-RJ,Athletico-PR,2,2,0,0,2,2,0,4,4,8,12,20,Botafogo-RJAthletico-PR,0
394,394,5389,2016,3,25/5/2016,Flamengo,Chapecoense,4,1,1,0,5,1,1,5,6,10,24,34,FlamengoChapecoense,0
395,395,5390,2016,3,25/5/2016,America-MG,Vitoria,4,2,0,1,4,3,1,6,7,22,18,40,America-MGVitoria,0
396,396,5391,2016,3,25/5/2016,Santa Cruz,Cruzeiro,2,3,0,0,2,3,0,5,5,16,15,31,Santa CruzCruzeiro,0
397,397,5392,2016,3,25/5/2016,Palmeiras,Fluminense,1,0,0,0,1,0,0,1,1,20,12,32,PalmeirasFluminense,0
398,398,5393,2016,3,25/5/2016,Coritiba,Sao Paulo,2,2,0,0,2,2,0,4,4,18,12,30,CoritibaSao Paulo,0
399,399,5394,2016,3,26/5/2016,Corinthians,Ponte Preta,3,3,0,0,3,3,0,6,6,23,15,38,CorinthiansPonte Preta,1
400,400,5395,2016,3,26/5/2016,Internacional,Sport,3,1,0,0,3,1,0,4,4,14,13,27,InternacionalSport,0
401,401,5396,2016,3,26/5/2016,Atletico-MG,Gremio,1,5,0,0,1,5,0,6,6,8,14,22,Atletico-MGGremio,0
402,402,5397,2016,4,28/5/2016,Cruzeiro,America-MG,1,1,0,0,1,1,0,2,2,7,9,16,CruzeiroAmerica-MG,1
403,403,5398,2016,4,28/5/2016,Athletico-PR,Figueirense,2,1,0,0,2,1,0,3,3,17,17,34,Athletico-PRFigueirense,0
404,404,5399,2016,4,28/5/2016,Chapecoense,Santa Cruz,1,4,0,0,1,4,0,5,5,16,19,35,ChapecoenseSanta Cruz,0
405,405,5400,2016,4,29/5/2016,Ponte Preta,Flamengo,2,2,0,1,2,3,1,4,5,19,13,32,Ponte PretaFlamengo,0
406,406,5401,2016,4,29/5/2016,Sport,Corinthians,2,1,0,0,2,1,0,3,3,7,12,19,SportCorinthians,0
407,407,5402,2016,4,29/5/2016,Fluminense,Botafogo-RJ,1,1,0,0,1,1,0,2,2,16,17,33,FluminenseBotafogo-RJ,1
408,408,5403,2016,4,29/5/2016,Vitoria,Atletico-MG,4,6,0,0,4,6,0,10,10,21,18,39,VitoriaAtletico-MG,0
409,409,5404,2016,4,29/5/2016,Sao Paulo,Palmeiras,2,5,0,0,2,5,0,7,7,18,21,39,Sao PauloPalmeiras,1
410,410,5405,2016,4,29/5/2016,Gremio,Coritiba,0,3,0,0,0,3,0,3,3,19,18,37,GremioCoritiba,0
411,411,5406,2016,4,29/5/2016,Santos,Internacional,1,1,0,0,1,1,0,2,2,9,14,23,SantosInternacional,0
412,412,5407,2016,5,1/6/2016,Internacional,Athletico-PR,5,2,0,0,5,2,0,7,7,30,15,45,InternacionalAthletico-PR,0
413,413,5408,2016,5,1/6/2016,Corinthians,Santos,0,2,0,0,0,2,0,2,2,14,14,28,CorinthiansSantos,1
414,414,5409,2016,5,1/6/2016,Santa Cruz,Sport,6,2,1,0,7,2,1,8,9,25,15,40,Santa CruzSport,1
415,415,5410,2016,5,1/6/2016,Coritiba,Chapecoense,4,5,0,0,4,5,0,9,9,17,23,40,CoritibaChapecoense,0
416,416,5411,2016,5,1/6/2016,Atletico-MG,Fluminense,2,5,0,0,2,5,0,7,7,16,19,35,Atletico-MGFluminense,0
417,417,5412,2016,5,1/6/2016,Figueirense,Sao Paulo,2,1,0,0,2,1,0,3,3,16,19,35,FigueirenseSao Paulo,0
418,418,5413,2016,5,1/6/2016,Botafogo-RJ,Cruzeiro,1,3,0,0,1,3,0,4,4,11,23,34,Botafogo-RJCruzeiro,0
419,419,5414,2016,5,2/6/2016,America-MG,Ponte Preta,1,3,0,0,1,3,0,4,4,7,15,22,America-MGPonte Preta,0
420,420,5415,2016,5,2/6/2016,Palmeiras,Gremio,5,4,0,0,5,4,0,9,9,24,19,43,PalmeirasGremio,0
421,421,5416,2016,5,2/6/2016,Flamengo,Vitoria,2,3,0,0,2,3,0,5,5,14,18,32,FlamengoVitoria,0
422,422,5417,2016,6,4/6/2016,Athletico-PR,Santa Cruz,0,2,0,0,0,2,0,2,2,12,18,30,Athletico-PRSanta Cruz,0
423,423,5418,2016,6,4/6/2016,Chapecoense,Fluminense,3,0,0,0,3,0,0,3,3,12,11,23,ChapecoenseFluminense,0
424,424,5419,2016,6,4/6/2016,Corinthians,Coritiba,2,5,0,0,2,5,0,7,7,13,12,25,CorinthiansCoritiba,0
425,425,5420,2016,6,5/6/2016,America-MG,Figueirense,2,3,0,0,2,3,0,5,5,20,14,34,America-MGFigueirense,0
426,426,5421,2016,6,5/6/2016,Santos,Botafogo-RJ,1,1,0,0,1,1,0,2,2,12,12,24,SantosBotafogo-RJ,0
427,427,5422,2016,6,5/6/2016,Vitoria,Internacional,1,6,0,0,1,6,0,7,7,16,19,35,VitoriaInternacional,0
428,428,5423,2016,6,5/6/2016,Sport,Atletico-MG,1,3,0,0,1,3,0,4,4,10,17,27,SportAtletico-MG,0
429,429,5424,2016,6,5/6/2016,Flamengo,Palmeiras,1,2,1,0,2,2,1,3,4,11,12,23,FlamengoPalmeiras,0
430,430,5425,2016,6,5/6/2016,Gremio,Ponte Preta,2,4,1,1,3,5,2,6,8,14,13,27,GremioPonte Preta,0
431,431,5426,2016,6,5/6/2016,Cruzeiro,Sao Paulo,2,0,0,0,2,0,0,2,2,12,9,21,CruzeiroSao Paulo,0
432,432,5427,2016,7,11/6/2016,Internacional,America-MG,2,3,0,0,2,3,0,5,5,16,15,31,InternacionalAmerica-MG,0
433,433,5428,2016,7,11/6/2016,Ponte Preta,Chapecoense,3,4,0,0,3,4,0,7,7,22,22,44,Ponte PretaChapecoense,0
434,434,5429,2016,7,11/6/2016,Fluminense,Gremio,4,2,0,1,4,3,1,6,7,9,10,19,FluminenseGremio,0
435,435,5430,2016,7,11/6/2016,Sao Paulo,Athletico-PR,1,2,0,0,1,2,0,3,3,12,17,29,Sao PauloAthletico-PR,0
436,436,5431,2016,7,12/6/2016,Coritiba,Sport,5,4,1,1,6,5,2,9,11,18,26,44,CoritibaSport,0
437,437,5432,2016,7,12/6/2016,Botafogo-RJ,Vitoria,3,1,0,0,3,1,0,4,4,20,18,38,Botafogo-RJVitoria,0
438,438,5433,2016,7,12/6/2016,Atletico-MG,Cruzeiro,4,6,1,3,5,9,4,10,14,15,15,30,Atletico-MGCruzeiro,1
439,439,5434,2016,7,12/6/2016,Palmeiras,Corinthians,4,4,0,0,4,4,0,8,8,19,18,37,PalmeirasCorinthians,1
440,440,5435,2016,7,12/6/2016,Figueirense,Flamengo,2,2,0,0,2,2,0,4,4,17,17,34,FigueirenseFlamengo,0
441,441,5436,2016,7,12/6/2016,Santa Cruz,Santos,1,2,0,0,1,2,0,3,3,19,11,30,Santa CruzSantos,0
442,442,5437,2016,8,15/6/2016,Sao Paulo,Vitoria,5,2,0,0,5,2,0,7,7,22,22,44,Sao PauloVitoria,0
443,443,5438,2016,8,15/6/2016,Chapecoense,Gremio,2,2,0,0,2,2,0,4,4,19,15,34,ChapecoenseGremio,0
444,444,5439,2016,8,15/6/2016,Ponte Preta,Athletico-PR,0,2,0,0,0,2,0,2,2,9,15,24,Ponte PretaAthletico-PR,0
445,445,5440,2016,8,15/6/2016,Santos,Sport,1,3,0,0,1,3,0,4,4,10,10,20,SantosSport,0
446,446,5441,2016,8,15/6/2016,Santa Cruz,Figueirense,3,3,0,1,3,4,1,6,7,25,8,33,Santa CruzFigueirense,0
447,447,5442,2016,8,15/6/2016,Botafogo-RJ,America-MG,2,2,0,0,2,2,0,4,4,17,20,37,Botafogo-RJAmerica-MG,0
448,448,5443,2016,8,15/6/2016,Coritiba,Palmeiras,4,3,0,0,4,3,0,7,7,14,19,33,CoritibaPalmeiras,0
2995,2995,5444,2016,8,15/6/2016,Cruzeiro,Flamengo,0,0,0,0,0,0,0,0,0,9,9,18,CruzeiroFlamengo,0
449,449,5445,2016,8,16/6/2016,Internacional,Atletico-MG,2,1,0,0,2,1,0,3,3,23,12,35,InternacionalAtletico-MG,0
450,450,5446,2016,8,16/6/2016,Fluminense,Corinthians,2,1,0,1,2,2,1,3,4,12,7,19,FluminenseCorinthians,0
451,451,5447,2016,9,18/6/2016,Palmeiras,Santa Cruz,1,4,0,1,1,5,1,5,6,18,24,42,PalmeirasSanta Cruz,0
