,campeonato,rodata,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,faltas_mandante,faltas_visitante,classico_regional,MedAma5_mandante,MedAma5_visitante,MedVer5_mandante,MedVer5_visitante,MedAmaTemp_mandante,MedAmaTemp_visitante,MedVerTemp_mandante,MedVerTemp_visitante,MedAmaH_mandante,MedAmaH_visitante,MedVerH_mandante,MedVerH_visitante,MaxAmaTemp_mandante,MinAmaTemp_mandante,MaxAmaTemp_visitante,MinAmaTemp_visitante,MaxVerTemp_mandante,MinVerTemp_mandante,MaxVerTemp_visitante,MinVerTemp_visitante,mandante_America-MG,mandante_Athletico-PR,mandante_Atletico-GO,mandante_Atletico-MG,mandante_Avai,mandante_Bahia,mandante_Botafogo-RJ,mandante_Bragantino,mandante_CSA,mandante_Ceara,mandante_Chapecoense,mandante_Corinthians,mandante_Coritiba,mandante_Cruzeiro,mandante_Cuiaba,mandante_Figueirense,mandante_Flamengo,mandante_Fluminense,mandante_Fortaleza,mandante_Goias,mandante_Gremio,mandante_Internacional,mandante_Joinville,mandante_Juventude,mandante_Palmeiras,mandante_Parana,mandante_Ponte Preta,mandante_Santa Cruz,mandante_Santos,mandante_Sao Paulo,mandante_Sport,mandante_Vasco,mandante_Vitoria,visitante_America-MG,visitante_Athletico-PR,visitante_Atletico-GO,visitante_Atletico-MG,visitante_Avai,visitante_Bahia,visitante_Botafogo-RJ,visitante_Bragantino,visitante_CSA,visitante_Ceara,visitante_Chapecoense,visitante_Corinthians,visitante_Coritiba,visitante_Cruzeiro,visitante_Cuiaba,visitante_Figueirense,visitante_Flamengo,visitante_Fluminense,visitante_Fortaleza,visitante_Goias,visitante_Gremio,visitante_Internacional,visitante_Joinville,visitante_Juventude,visitante_Palmeiras,visitante_Parana,visitante_Ponte Preta,visitante_Santa Cruz,visitante_Santos,visitante_Sao Paulo,visitante_Sport,visitante_Vasco,visitante_Vitoria
2822,2022,17,1.0,0.0,1.0,0.0,18,5,0,2.8,2.4,0.0,0.2,3.31,2.06,0.25,0.06,2.42,1.96,0.11,0.09,9.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,2022,17,2.0,0.0,3.0,0.0,16,16,0,2.2,2.6,0.2,0.0,3.06,3.19,0.38,0.06,2.56,2.61,0.17,0.12,5.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,2022,17,4.0,0.0,2.0,0.0,17,7,0,2.6,2.0,0.2,0.2,2.88,2.12,0.06,0.25,2.32,2.34,0.12,0.14,7.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,2022,17,4.0,0.0,3.0,0.0,21,18,0,3.6,2.4,0.0,0.0,2.88,2.5,0.25,0.0,2.38,2.15,0.11,0.09,6.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,2022,17,1.0,0.0,0.0,0.0,7,9,0,3.2,3.2,0.0,0.2,2.62,2.44,0.06,0.12,2.28,2.22,0.08,0.15,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,2022,17,3.0,0.0,1.0,0.0,8,18,0,1.8,2.4,0.2,0.2,2.19,2.5,0.31,0.31,1.94,2.22,0.13,0.12,5.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,2022,17,3.0,0.0,1.0,0.0,17,12,0,1.4,1.6,0.2,0.4,1.44,1.94,0.06,0.31,2.33,2.11,0.11,0.2,4.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,2022,18,0.0,0.0,2.0,0.0,17,14,0,2.0,3.4,0.0,0.6,3.18,3.12,0.24,0.24,2.41,2.56,0.11,0.17,9.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,2022,18,4.0,0.0,3.0,0.0,14,18,0,1.6,3.0,0.4,0.0,2.41,2.29,0.29,0.12,2.2,2.21,0.12,0.15,5.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,2022,18,2.0,0.0,0.0,0.0,19,9,0,3.4,2.0,0.0,0.2,3.18,2.12,0.06,0.24,2.61,2.34,0.11,0.14,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,2022,18,3.0,0.0,0.0,0.0,15,8,0,2.8,2.2,0.2,0.2,2.71,2.53,0.06,0.06,2.2,2.27,0.08,0.08,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,2022,18,3.0,0.0,3.0,1.0,14,13,0,1.2,3.4,0.0,0.2,2.35,3.0,0.06,0.35,2.16,2.55,0.12,0.16,5.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2834,2022,18,4.0,0.0,5.0,0.0,11,10,0,2.2,3.2,0.4,0.0,3.0,2.94,0.18,0.06,2.62,2.33,0.18,0.12,7.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2835,2022,18,2.0,0.0,2.0,0.0,15,18,0,4.0,3.2,0.0,0.8,2.65,2.94,0.06,0.24,2.36,2.39,0.13,0.11,5.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,2022,18,1.0,0.0,3.0,0.0,16,15,0,1.8,2.2,0.0,0.4,2.0,2.29,0.06,0.35,1.95,2.61,0.08,0.17,4.0,1.0,5.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,2022,18,1.0,0.0,1.0,0.0,7,10,0,1.6,2.6,0.2,0.0,1.88,2.53,0.29,0.0,2.09,2.15,0.2,0.09,5.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,2022,18,5.0,0.0,3.0,0.0,16,6,0,2.0,1.2,0.2,0.0,2.24,1.53,0.29,0.06,1.95,2.33,0.13,0.11,5.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2839,2022,19,2.0,0.0,5.0,0.0,7,11,0,3.0,2.6,0.2,0.0,3.06,3.11,0.06,0.06,2.34,2.61,0.12,0.11,7.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,2022,19,0.0,0.0,2.0,0.0,16,15,0,3.8,3.2,0.0,0.0,2.89,2.72,0.22,0.06,2.38,2.2,0.11,0.08,6.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,2022,19,1.0,0.0,1.0,0.0,19,19,0,2.4,2.8,0.0,0.0,3.06,2.39,0.22,0.06,2.55,2.17,0.17,0.12,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,2022,19,5.0,1.0,2.0,0.0,11,20,0,1.6,2.2,0.2,0.2,2.0,2.5,0.22,0.28,2.33,2.22,0.14,0.12,5.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,2022,19,0.0,0.0,1.0,0.0,13,15,0,1.6,2.4,0.2,0.2,1.61,3.06,0.06,0.17,2.33,2.63,0.11,0.17,4.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2844,2022,19,1.0,0.0,3.0,0.0,20,14,0,2.0,3.0,0.2,0.2,3.0,3.0,0.39,0.22,2.55,2.4,0.18,0.11,5.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,2022,19,2.0,0.0,1.0,0.0,11,12,0,2.4,2.2,0.0,0.2,2.44,1.94,0.0,0.06,2.14,1.95,0.08,0.08,4.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,2022,19,0.0,0.0,1.0,0.0,4,12,0,2.6,2.0,0.0,0.0,2.39,2.39,0.06,0.28,2.26,1.97,0.08,0.13,5.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,2022,19,4.0,0.0,4.0,0.0,11,11,0,1.0,3.0,0.0,0.2,2.33,2.61,0.11,0.06,2.21,2.36,0.15,0.13,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2848,2022,19,5.0,1.0,3.0,0.0,16,12,0,2.4,1.6,0.8,0.2,2.33,1.83,0.33,0.28,2.61,2.07,0.16,0.2,5.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,2022,20,1.0,0.0,2.0,1.0,18,11,0,3.4,2.6,0.0,0.0,3.21,2.47,0.05,0.37,2.62,2.63,0.11,0.17,6.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,2022,20,3.0,1.0,3.0,0.0,14,11,0,1.8,1.6,0.0,0.0,3.0,1.53,0.21,0.05,2.4,2.32,0.11,0.11,9.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2851,2022,20,0.0,0.0,0.0,0.0,6,6,0,1.6,3.0,0.0,0.8,1.89,2.74,0.05,0.21,1.95,2.37,0.08,0.11,4.0,1.0,6.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,2022,20,0.0,0.0,7.0,1.0,12,16,0,1.6,1.8,0.0,0.2,2.32,2.26,0.05,0.05,2.16,2.24,0.12,0.08,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,2022,20,3.0,0.0,4.0,0.0,15,13,0,3.0,3.8,0.2,0.0,2.68,3.0,0.05,0.05,2.2,2.34,0.08,0.12,6.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2854,2022,20,1.0,0.0,1.0,0.0,13,12,0,2.8,2.2,0.4,0.0,2.95,2.42,0.16,0.0,2.62,2.14,0.17,0.08,7.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2022,20,2.0,0.0,4.0,0.0,11,10,0,0.8,2.8,0.2,0.0,1.89,2.42,0.26,0.11,2.09,2.23,0.19,0.15,5.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,2022,20,1.0,0.0,0.0,0.0,16,17,0,3.0,3.4,0.2,0.4,2.32,2.95,0.26,0.21,1.96,2.54,0.13,0.17,5.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2022,20,1.0,0.0,1.0,0.0,11,15,0,1.8,3.4,0.4,0.4,2.47,2.89,0.26,0.37,2.22,2.53,0.12,0.18,5.0,1.0,5.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2858,2022,20,2.0,0.0,5.0,0.0,14,12,0,3.4,1.8,0.0,0.2,2.68,2.16,0.05,0.26,2.37,2.34,0.13,0.14,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,2022,21,1.0,0.0,2.0,0.0,12,18,0,1.6,2.0,0.2,0.0,2.8,2.25,0.35,0.25,2.5,1.96,0.17,0.13,5.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,2022,21,3.0,0.0,4.0,0.0,23,9,0,3.4,2.6,0.0,0.2,2.6,3.0,0.2,0.25,2.36,2.41,0.1,0.12,6.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,2022,21,2.0,0.0,1.0,0.0,11,12,0,2.2,1.8,0.0,0.2,2.8,1.8,0.2,0.05,2.52,1.94,0.16,0.08,6.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,2022,21,2.0,0.0,1.0,0.0,10,10,0,2.0,2.0,0.0,0.0,2.5,2.4,0.1,0.25,2.28,2.21,0.09,0.11,7.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,2022,21,2.0,0.0,2.0,0.0,12,7,0,2.8,2.2,0.0,0.0,3.05,2.2,0.05,0.05,2.34,2.15,0.12,0.12,7.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,2022,21,2.0,0.0,1.0,0.0,11,14,0,2.0,2.0,0.4,0.2,2.3,1.9,0.25,0.25,2.35,2.09,0.14,0.19,5.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,2022,21,2.0,0.0,3.0,0.0,12,10,0,1.4,3.2,0.2,0.0,1.6,3.1,0.05,0.05,2.33,2.61,0.11,0.11,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,2022,21,1.0,1.0,5.0,0.0,12,15,0,1.4,2.0,0.0,0.2,2.5,2.85,0.1,0.15,2.24,2.62,0.15,0.17,5.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2867,2022,21,1.0,0.0,2.0,0.0,10,14,0,2.2,2.8,0.0,0.0,2.35,2.7,0.0,0.05,2.14,2.21,0.08,0.08,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,2022,21,3.0,0.0,3.0,0.0,23,10,0,2.8,3.2,1.0,0.2,2.45,2.65,0.4,0.05,2.62,2.37,0.17,0.13,5.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2869,2022,22,1.0,1.0,2.0,0.0,13,10,0,2.4,2.6,0.0,0.2,3.1,2.76,0.05,0.19,2.61,2.52,0.11,0.16,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,2022,22,2.0,0.0,2.0,0.0,15,10,1,1.4,1.8,0.0,0.0,1.76,1.62,0.05,0.05,1.94,2.32,0.08,0.11,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2871,2022,22,4.0,0.0,5.0,1.0,14,14,0,1.0,2.8,0.0,0.4,1.86,2.71,0.24,0.33,2.07,2.47,0.19,0.17,5.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2872,2022,22,1.0,1.0,3.0,0.0,18,10,0,3.2,2.8,0.0,0.4,2.62,2.48,0.19,0.1,2.36,2.27,0.1,0.09,6.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,2022,22,3.0,0.0,0.0,0.0,7,20,0,3.2,1.8,0.8,0.0,2.48,2.29,0.38,0.0,2.62,2.14,0.17,0.08,5.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,2022,22,3.0,0.0,4.0,0.0,9,13,1,2.0,3.0,0.2,0.0,3.05,2.43,0.24,0.14,2.42,2.23,0.12,0.16,9.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
