,ID,Unnamed: 0,campeonato,clube_mandante,clube_visitante,data,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_amarelos,total_cartoes_mandante,total_cartoes_partida,total_cartoes_vermelhos,total_cartoes_visitante
1132,5762,1132.0,15,Atletico-MG,Fluminense,21/5/2017,0,6,0,0,6,0,6,0,6
1133,5763,1133.0,15,Botafogo-RJ,Ponte Preta,21/5/2017,1,0,0,0,1,1,1,0,0
1134,5764,1134.0,15,Sport,Cruzeiro,21/5/2017,3,3,0,0,6,3,6,0,3
1135,5765,1135.0,15,Sao Paulo,Avai,22/5/2017,1,2,0,0,3,1,3,0,2
1136,5766,1136.0,15,Vasco,Fluminense,27/5/2017,2,3,0,0,5,2,5,0,3
1137,5767,1137.0,15,Sao Paulo,Palmeiras,27/5/2017,3,1,0,0,4,3,4,0,1
1138,5768,1138.0,15,Vitoria,Coritiba,27/5/2017,3,3,0,0,6,3,6,0,3
1139,5769,1139.0,15,Atletico-MG,Ponte Preta,28/5/2017,2,2,0,0,4,2,4,0,2
1140,5770,1140.0,15,Athletico-PR,Flamengo,28/5/2017,1,0,0,0,1,1,1,0,0
1141,5771,1141.0,15,Santos,Cruzeiro,28/5/2017,2,3,0,0,5,2,5,0,3
1142,5772,1142.0,15,Atletico-GO,Corinthians,28/5/2017,2,0,0,0,2,2,2,0,0
1143,5773,1143.0,15,Sport,Gremio,28/5/2017,4,1,1,0,5,5,6,1,1
1144,5774,1144.0,15,Botafogo-RJ,Bahia,28/5/2017,1,1,0,0,2,1,2,0,1
1145,5775,1145.0,15,Chapecoense,Avai,29/5/2017,2,1,1,1,3,3,5,2,2
1146,5776,1146.0,15,Coritiba,Athletico-PR,3/6/2017,3,2,0,0,5,3,5,0,2
1147,5777,1147.0,15,Fluminense,Vitoria,3/6/2017,0,5,0,0,5,0,5,0,5
1148,5778,1148.0,15,Corinthians,Santos,3/6/2017,0,1,0,1,1,0,2,1,2
1149,5779,1149.0,15,Flamengo,Botafogo-RJ,4/6/2017,2,2,0,0,4,2,4,0,2
1150,5780,1150.0,15,Avai,Sport,4/6/2017,4,4,0,0,8,4,8,0,4
1151,5781,1151.0,15,Palmeiras,Atletico-MG,4/6/2017,2,4,0,0,6,2,6,0,4
1152,5782,1152.0,15,Ponte Preta,Sao Paulo,4/6/2017,2,5,0,0,7,2,7,0,5
1153,5783,1153.0,15,Gremio,Vasco,4/6/2017,2,3,0,0,5,2,5,0,3
1154,5784,1154.0,15,Cruzeiro,Chapecoense,4/6/2017,1,3,0,0,4,1,4,0,3
1155,5785,1155.0,15,Bahia,Atletico-GO,5/6/2017,0,2,0,0,2,0,2,0,2
1156,5786,1156.0,15,Fluminense,Athletico-PR,6/6/2017,3,3,0,0,6,3,6,0,3
1157,5787,1157.0,15,Atletico-MG,Avai,7/6/2017,3,1,0,0,4,3,4,0,1
1158,5788,1158.0,15,Coritiba,Palmeiras,7/6/2017,4,3,0,0,7,4,7,0,3
1159,5789,1159.0,15,Santos,Botafogo-RJ,7/6/2017,4,2,0,0,6,4,6,0,2
1160,5790,1160.0,15,Vasco,Corinthians,7/6/2017,0,3,0,0,3,0,3,0,3
1161,5791,1161.0,15,Sport,Flamengo,7/6/2017,2,2,0,0,4,2,4,0,2
1162,5792,1162.0,15,Atletico-GO,Ponte Preta,8/6/2017,1,2,0,1,3,1,4,1,3
1163,5793,1163.0,15,Sao Paulo,Vitoria,8/6/2017,1,1,0,0,2,1,2,0,1
1164,5794,1164.0,15,Chapecoense,Gremio,8/6/2017,4,3,0,0,7,4,7,0,3
1165,5795,1165.0,15,Bahia,Cruzeiro,8/6/2017,4,2,0,1,6,4,7,1,3
1166,5796,1166.0,15,Palmeiras,Fluminense,10/6/2017,4,2,0,0,6,4,6,0,2
1167,5797,1167.0,15,Vasco,Sport,10/6/2017,0,1,0,0,1,0,1,0,1
1168,5798,1168.0,15,Botafogo-RJ,Coritiba,11/6/2017,4,3,0,0,7,4,7,0,3
1169,5799,1169.0,15,Ponte Preta,Chapecoense,11/6/2017,2,4,0,0,6,2,6,0,4
1170,5800,1170.0,15,Avai,Flamengo,11/6/2017,2,1,1,0,3,3,4,1,1
1171,5801,1171.0,15,Vitoria,Atletico-MG,11/6/2017,3,2,0,0,5,3,5,0,2
1172,5802,1172.0,15,Corinthians,Sao Paulo,11/6/2017,1,1,0,0,2,1,2,0,1
1173,5803,1173.0,15,Cruzeiro,Atletico-GO,11/6/2017,3,4,0,0,7,3,7,0,4
1174,5804,1174.0,15,Athletico-PR,Santos,11/6/2017,1,1,0,1,2,1,3,1,2
1175,5805,1175.0,15,Gremio,Bahia,12/6/2017,0,1,0,0,1,0,1,0,1
1176,5806,1176.0,15,Atletico-MG,Athletico-PR,14/6/2017,2,5,0,1,7,2,8,1,6
1177,5807,1177.0,15,Atletico-GO,Avai,14/6/2017,3,6,0,0,9,3,9,0,6
1178,5808,1178.0,15,Vitoria,Botafogo-RJ,14/6/2017,1,1,1,0,2,2,3,1,1
1179,5809,1179.0,15,Sport,Sao Paulo,14/6/2017,1,1,0,0,2,1,2,0,1
1180,5810,1180.0,15,Flamengo,Ponte Preta,14/6/2017,2,2,0,0,4,2,4,0,2
1181,5811,1181.0,15,Santos,Palmeiras,14/6/2017,1,3,0,0,4,1,4,0,3
1182,5812,1182.0,15,Chapecoense,Vasco,14/6/2017,3,2,0,0,5,3,5,0,2
1183,5813,1183.0,15,Corinthians,Cruzeiro,14/6/2017,0,1,0,0,1,0,1,0,1
1184,5814,1184.0,15,Coritiba,Bahia,15/6/2017,1,4,1,1,5,2,7,2,5
1185,5815,1185.0,15,Fluminense,Gremio,15/6/2017,4,3,0,0,7,4,7,0,3
1186,5816,1186.0,15,Atletico-GO,Athletico-PR,17/6/2017,1,5,0,0,6,1,6,0,5
1187,5817,1187.0,15,Vasco,Avai,17/6/2017,4,1,0,0,5,4,5,0,1
1188,5818,1188.0,15,Santos,Ponte Preta,17/6/2017,3,4,0,0,7,3,7,0,4
1189,5819,1189.0,15,Coritiba,Corinthians,18/6/2017,2,3,0,0,5,2,5,0,3
1190,5820,1190.0,15,Bahia,Palmeiras,18/6/2017,2,5,0,0,7,2,7,0,5
1191,5821,1191.0,15,Fluminense,Flamengo,18/6/2017,1,6,0,0,7,1,7,0,6
1192,5822,1192.0,15,Chapecoense,Botafogo-RJ,18/6/2017,0,2,0,0,2,0,2,0,2
1193,5823,1193.0,15,Sao Paulo,Atletico-MG,18/6/2017,2,2,0,0,4,2,4,0,2
1194,5825,1194.0,15,Cruzeiro,Gremio,19/6/2017,5,2,0,0,7,5,7,0,2
1195,5826,1195.0,15,Vitoria,Santos,21/6/2017,2,1,0,0,3,2,3,0,1
1196,5827,1196.0,15,Palmeiras,Atletico-GO,21/6/2017,2,2,0,0,4,2,4,0,2
1197,5828,1197.0,15,Botafogo-RJ,Vasco,21/6/2017,5,1,0,0,6,5,6,0,1
1198,5829,1198.0,15,Avai,Fluminense,21/6/2017,1,1,0,0,2,1,2,0,1
1199,5830,1199.0,15,Athletico-PR,Sao Paulo,21/6/2017,3,3,0,0,6,3,6,0,3
1200,5831,1200.0,15,Atletico-MG,Sport,21/6/2017,2,1,0,0,3,2,3,0,1
1201,5832,1201.0,15,Corinthians,Bahia,22/6/2017,3,3,1,1,6,4,8,2,4
1202,5833,1202.0,15,Ponte Preta,Cruzeiro,22/6/2017,2,2,0,0,4,2,4,0,2
1203,5834,1203.0,15,Gremio,Coritiba,22/6/2017,2,0,0,0,2,2,2,0,0
1204,5835,1204.0,15,Flamengo,Chapecoense,22/6/2017,3,1,0,0,4,3,4,0,1
1205,5836,1205.0,15,Santos,Sport,24/6/2017,0,1,0,0,1,0,1,0,1
1206,5837,1206.0,15,Vasco,Atletico-GO,25/6/2017,2,0,0,0,2,2,2,0,0
1207,5838,1207.0,15,Gremio,Corinthians,25/6/2017,4,5,0,0,9,4,9,0,5
1208,5839,1208.0,15,Sao Paulo,Fluminense,25/6/2017,1,1,0,0,2,1,2,0,1
1209,5840,1209.0,15,Athletico-PR,Vitoria,25/6/2017,0,3,0,0,3,0,3,0,3
1210,5841,1210.0,15,Cruzeiro,Coritiba,25/6/2017,0,2,0,0,2,0,2,0,2
1211,5842,1211.0,15,Ponte Preta,Palmeiras,25/6/2017,6,3,2,1,9,8,12,3,4
1212,5843,1212.0,15,Bahia,Flamengo,25/6/2017,2,3,1,0,5,3,6,1,3
1213,5844,1213.0,15,Chapecoense,Atletico-MG,25/6/2017,5,5,0,0,10,5,10,0,5
1214,5845,1214.0,15,Botafogo-RJ,Avai,26/6/2017,1,2,0,0,3,1,3,0,2
1215,5846,1215.0,15,Palmeiras,Gremio,1/7/2017,3,1,0,0,4,3,4,0,1
1216,5847,1216.0,15,Atletico-GO,Santos,1/7/2017,3,1,1,0,4,4,5,1,1
1217,5848,1217.0,15,Sport,Athletico-PR,2/7/2017,1,3,0,0,4,1,4,0,3
1218,5849,1218.0,15,Vitoria,Bahia,2/7/2017,5,3,0,0,8,5,8,0,3
1219,5850,1219.0,15,Atletico-MG,Cruzeiro,2/7/2017,4,4,0,0,8,4,8,0,4
1220,5851,1220.0,15,Flamengo,Sao Paulo,2/7/2017,1,1,0,0,2,1,2,0,1
1221,5852,1221.0,15,Corinthians,Botafogo-RJ,2/7/2017,3,2,0,0,5,3,5,0,2
1222,5853,1222.0,15,Avai,Ponte Preta,2/7/2017,2,2,0,0,4,2,4,0,2
1223,5854,1223.0,15,Coritiba,Vasco,2/7/2017,3,5,0,0,8,3,8,0,5
1224,5855,1224.0,15,Fluminense,Chapecoense,3/7/2017,3,5,0,1,8,3,9,1,6
1225,5856,1225.0,15,Atletico-GO,Vitoria,8/7/2017,1,4,0,0,5,1,5,0,4
1226,5857,1226.0,15,Vasco,Flamengo,8/7/2017,4,1,0,0,5,4,5,0,1
1227,5858,1227.0,15,Corinthians,Ponte Preta,8/7/2017,2,2,0,0,4,2,4,0,2
1228,5859,1228.0,15,Chapecoense,Athletico-PR,9/7/2017,1,3,0,0,4,1,4,0,3
1229,5860,1229.0,15,Bahia,Fluminense,9/7/2017,4,2,0,0,6,4,6,0,2
1230,5861,1230.0,15,Gremio,Avai,9/7/2017,1,5,0,1,6,1,7,1,6
1231,5862,1231.0,15,Cruzeiro,Palmeiras,9/7/2017,1,4,0,0,5,1,5,0,4
1232,5863,1232.0,15,Santos,Sao Paulo,9/7/2017,4,3,0,0,7,4,7,0,3
1233,5864,1233.0,15,Botafogo-RJ,Atletico-MG,9/7/2017,1,3,0,0,4,1,4,0,3
1234,5865,1234.0,15,Coritiba,Sport,10/7/2017,2,2,1,0,4,3,5,1,2
1235,5866,1235.0,15,Ponte Preta,Bahia,12/7/2017,1,3,0,0,4,1,4,0,3
1236,5867,1236.0,15,Atletico-MG,Santos,12/7/2017,1,2,0,0,3,1,3,0,2
1237,5868,1237.0,15,Fluminense,Botafogo-RJ,12/7/2017,3,4,0,0,7,3,7,0,4
1238,5869,1238.0,15,Palmeiras,Corinthians,12/7/2017,3,4,0,0,7,3,7,0,4
1239,5870,1239.0,15,Athletico-PR,Cruzeiro,12/7/2017,3,1,0,0,4,3,4,0,1
1240,5871,1240.0,15,Vitoria,Vasco,12/7/2017,4,3,0,0,7,4,7,0,3
1241,5872,1241.0,15,Sao Paulo,Atletico-GO,13/7/2017,0,3,0,0,3,0,3,0,3
1242,5873,1242.0,15,Sport,Chapecoense,13/7/2017,2,8,0,0,10,2,10,0,8
1243,5874,1243.0,15,Flamengo,Gremio,13/7/2017,2,2,0,0,4,2,4,0,2
1244,5875,1244.0,15,Avai,Coritiba,13/7/2017,2,2,0,0,4,2,4,0,2
1245,5877,1245.0,15,Palmeiras,Vitoria,16/7/2017,2,3,0,0,5,2,5,0,3
1246,5878,1246.0,15,Vasco,Santos,16/7/2017,4,3,0,1,7,4,8,1,4
1247,5879,1247.0,15,Atletico-GO,Atletico-MG,16/7/2017,2,3,0,0,5,2,5,0,3
1248,5880,1248.0,15,Chapecoense,Sao Paulo,16/7/2017,4,2,0,0,6,4,6,0,2
1249,5881,1249.0,15,Cruzeiro,Flamengo,16/7/2017,3,1,0,0,4,3,4,0,1
1250,5882,1250.0,15,Gremio,Ponte Preta,16/7/2017,1,2,0,0,3,1,3,0,2
1251,5883,1251.0,15,Bahia,Avai,16/7/2017,2,0,0,0,2,2,2,0,0
1252,5884,1252.0,15,Coritiba,Fluminense,16/7/2017,4,4,0,0,8,4,8,0,4
1253,5885,1253.0,15,Botafogo-RJ,Sport,17/7/2017,4,3,0,0,7,4,7,0,3
1254,5886,1254.0,15,Vitoria,Gremio,19/7/2017,3,3,0,0,6,3,6,0,3
1255,5887,1255.0,15,Santos,Chapecoense,19/7/2017,5,2,0,0,7,5,7,0,2
1256,5888,1256.0,15,Avai,Corinthians,19/7/2017,2,3,0,0,5,2,5,0,3
1257,5889,1257.0,15,Ponte Preta,Coritiba,19/7/2017,1,0,0,0,1,1,1,0,0
1258,5890,1258.0,15,Atletico-MG,Bahia,19/7/2017,4,6,0,0,10,4,10,0,6
1259,5891,1259.0,15,Sao Paulo,Vasco,19/7/2017,3,3,0,0,6,3,6,0,3
1260,5892,1260.0,15,Flamengo,Palmeiras,19/7/2017,2,9,0,0,11,2,11,0,9
1261,5893,1261.0,15,Fluminense,Cruzeiro,20/7/2017,3,3,0,0,6,3,6,0,3
1262,5894,1262.0,15,Sport,Atletico-GO,20/7/2017,2,1,0,0,3,2,3,0,1
1263,5895,1263.0,15,Athletico-PR,Botafogo-RJ,20/7/2017,3,5,0,1,8,3,9,1,6
1264,5896,1264.0,15,Vitoria,Chapecoense,22/7/2017,2,5,0,0,7,2,7,0,5
1265,5897,1265.0,15,Flamengo,Coritiba,22/7/2017,1,6,0,0,7,1,7,0,6
1266,5898,1266.0,15,Santos,Bahia,23/7/2017,1,1,0,0,2,1,2,0,1
1267,5899,1267.0,15,Avai,Cruzeiro,23/7/2017,2,0,0,0,2,2,2,0,0
1268,5900,1268.0,15,Sport,Palmeiras,23/7/2017,3,4,0,0,7,3,7,0,4
1269,5901,1269.0,15,Fluminense,Corinthians,23/7/2017,2,2,0,0,4,2,4,0,2
1270,5902,1270.0,15,Athletico-PR,Ponte Preta,23/7/2017,2,2,0,0,4,2,4,0,2
1271,5903,1271.0,15,Atletico-GO,Botafogo-RJ,23/7/2017,1,4,0,0,5,1,5,0,4
1272,5904,1272.0,15,Atletico-MG,Vasco,23/7/2017,5,3,0,0,8,5,8,0,3
1273,5905,1273.0,15,Sao Paulo,Gremio,24/7/2017,1,3,0,0,4,1,4,0,3
1274,5906,1274.0,15,Botafogo-RJ,Sao Paulo,29/7/2017,0,1,0,0,1,0,1,0,1
1275,5907,1275.0,15,Palmeiras,Avai,29/7/2017,1,2,0,1,3,1,4,1,3
1276,5908,1276.0,15,Chapecoense,Atletico-GO,30/7/2017,1,1,0,0,2,1,2,0,1
1277,5909,1277.0,15,Coritiba,Atletico-MG,30/7/2017,4,4,0,0,8,4,8,0,4
1278,5910,1278.0,15,Bahia,Sport,30/7/2017,2,6,0,0,8,2,8,0,6
1279,5911,1279.0,15,Corinthians,Flamengo,30/7/2017,0,1,0,0,1,0,1,0,1
1280,5912,1280.0,15,Gremio,Santos,30/7/2017,4,5,1,0,9,5,10,1,5
1281,5913,1281.0,15,Cruzeiro,Vitoria,30/7/2017,4,4,0,0,8,4,8,0,4
1282,5914,1282.0,15,Vasco,Athletico-PR,31/7/2017,3,3,0,0,6,3,6,0,3
1283,5915,1283.0,15,Ponte Preta,Fluminense,9/8/2017,1,1,0,0,2,1,2,0,1
1284,5916,1284.0,15,Sport,Fluminense,2/8/2017,5,4,0,1,9,5,10,1,5
1285,5917,1285.0,15,Chapecoense,Bahia,2/8/2017,5,3,0,0,8,5,8,0,3
1286,5918,1286.0,15,Atletico-MG,Corinthians,2/8/2017,3,1,0,0,4,3,4,0,1
1287,5919,1287.0,15,Vitoria,Ponte Preta,2/8/2017,3,1,0,0,4,3,4,0,1
1288,5920,1288.0,15,Santos,Flamengo,2/8/2017,3,3,1,1,6,4,8,2,4
1289,5921,1289.0,15,Atletico-GO,Gremio,2/8/2017,4,2,0,0,6,4,6,0,2
1290,5922,1290.0,15,Botafogo-RJ,Palmeiras,2/8/2017,5,2,0,0,7,5,7,0,2
1291,5923,1291.0,15,Athletico-PR,Avai,3/8/2017,1,2,0,0,3,1,3,0,2
1292,5924,1292.0,15,Sao Paulo,Coritiba,3/8/2017,4,5,0,0,9,4,9,0,5
1293,5925,1293.0,15,Vasco,Cruzeiro,3/8/2017,4,1,0,0,5,4,5,0,1
1294,5926,1294.0,15,Corinthians,Sport,5/8/2017,1,2,0,0,3,1,3,0,2
1295,5927,1295.0,15,Fluminense,Atletico-GO,5/8/2017,1,3,0,0,4,1,4,0,3
1296,5928,1296.0,15,Flamengo,Vitoria,6/8/2017,4,2,0,0,6,4,6,0,2
1297,5929,1297.0,15,Cruzeiro,Botafogo-RJ,6/8/2017,3,3,0,0,6,3,6,0,3
1298,5930,1298.0,15,Gremio,Atletico-MG,6/8/2017,3,1,0,0,4,3,4,0,1
1299,5932,1299.0,15,Palmeiras,Athletico-PR,6/8/2017,1,3,0,0,4,1,4,0,3
1300,5933,1300.0,15,Bahia,Sao Paulo,6/8/2017,4,2,0,0,6,4,6,0,2
1301,5934,1301.0,15,Avai,Santos,6/8/2017,3,1,0,0,4,3,4,0,1
1302,5935,1302.0,15,Ponte Preta,Vasco,6/8/2017,1,4,0,0,5,1,5,0,4
1303,5936,1303.0,15,Atletico-GO,Coritiba,12/8/2017,2,3,0,0,5,2,5,0,3
1304,5937,1304.0,15,Vitoria,Avai,12/8/2017,1,3,0,0,4,1,4,0,3
1305,5938,1305.0,15,Sao Paulo,Cruzeiro,13/8/2017,5,4,1,2,9,6,12,3,6
1306,5939,1306.0,15,Sport,Ponte Preta,13/8/2017,1,1,0,0,2,1,2,0,1
1307,5940,1307.0,15,Atletico-MG,Flamengo,13/8/2017,4,2,0,1,6,4,7,1,3
1308,5941,1308.0,15,Vasco,Palmeiras,13/8/2017,1,2,0,0,3,1,3,0,2
1309,5942,1309.0,15,Athletico-PR,Bahia,13/8/2017,2,4,0,0,6,2,6,0,4
1310,5943,1310.0,15,Botafogo-RJ,Gremio,13/8/2017,3,1,0,0,4,3,4,0,1
1311,5944,1311.0,15,Santos,Fluminense,14/8/2017,2,2,0,0,4,2,4,0,2
1312,5945,1312.0,15,Chapecoense,Corinthians,23/8/2017,1,4,0,0,5,1,5,0,4
1313,5946,1313.0,15,Corinthians,Vitoria,19/8/2017,1,2,0,0,3,1,3,0,2
1314,5947,1314.0,15,Flamengo,Atletico-GO,19/8/2017,2,3,0,0,5,2,5,0,3
1315,5948,1315.0,15,Gremio,Athletico-PR,20/8/2017,2,2,0,0,4,2,4,0,2
1316,5949,1316.0,15,Avai,Sao Paulo,20/8/2017,1,3,0,0,4,1,4,0,3
1317,5950,1317.0,15,Bahia,Vasco,20/8/2017,0,4,0,0,4,0,4,0,4
1318,5951,1318.0,15,Cruzeiro,Sport,20/8/2017,1,0,0,0,1,1,1,0,0
1319,5952,1319.0,15,Ponte Preta,Botafogo-RJ,20/8/2017,4,4,0,0,8,4,8,0,4
1320,5953,1320.0,15,Coritiba,Santos,20/8/2017,3,1,0,0,4,3,4,0,1
1321,5954,1321.0,15,Palmeiras,Chapecoense,20/8/2017,1,4,0,0,5,1,5,0,4
1322,5955,1322.0,15,Fluminense,Atletico-MG,21/8/2017,1,2,0,0,3,1,3,0,2
1323,5956,1323.0,15,Fluminense,Vasco,26/8/2017,2,4,0,0,6,2,6,0,4
1324,5957,1324.0,15,Corinthians,Atletico-GO,26/8/2017,1,5,0,0,6,1,6,0,5
1325,5958,1325.0,15,Ponte Preta,Atletico-MG,27/8/2017,4,4,0,0,8,4,8,0,4
1326,5959,1326.0,15,Palmeiras,Sao Paulo,27/8/2017,1,2,0,0,3,1,3,0,2
1327,5960,1327.0,15,Bahia,Botafogo-RJ,27/8/2017,2,0,0,0,2,2,2,0,0
1328,5961,1328.0,15,Flamengo,Athletico-PR,27/8/2017,0,2,0,0,2,0,2,0,2
1329,5962,1329.0,15,Cruzeiro,Santos,27/8/2017,0,2,0,0,2,0,2,0,2
1330,5963,1330.0,15,Avai,Chapecoense,27/8/2017,4,5,0,0,9,4,9,0,5
1331,5964,1331.0,15,Coritiba,Vitoria,28/8/2017,2,2,2,1,4,4,7,3,3
1332,5965,1332.0,15,Gremio,Sport,2/9/2017,1,5,0,0,6,1,6,0,5
1333,5966,1333.0,15,Atletico-MG,Palmeiras,9/9/2017,3,3,0,2,6,3,8,2,5
1334,5967,1334.0,15,Vasco,Gremio,9/9/2017,3,0,0,0,3,3,3,0,0
1335,5968,1335.0,15,Sao Paulo,Ponte Preta,9/9/2017,2,1,1,0,3,3,4,1,1
1336,5969,1336.0,15,Athletico-PR,Coritiba,10/9/2017,1,3,0,1,4,1,5,1,4
1337,5970,1337.0,15,Santos,Corinthians,10/9/2017,3,5,0,0,8,3,8,0,5
1338,5971,1338.0,15,Sport,Avai,10/9/2017,4,5,0,0,9,4,9,0,5
1339,5972,1339.0,15,Vitoria,Fluminense,10/9/2017,1,3,0,1,4,1,5,1,4
1340,5973,1340.0,15,Chapecoense,Cruzeiro,10/9/2017,2,1,0,0,3,2,3,0,1
1341,5975,1341.0,15,Atletico-GO,Bahia,11/9/2017,1,2,0,0,3,1,3,0,2
1342,5976,1342.0,15,Botafogo-RJ,Santos,16/9/2017,2,2,0,0,4,2,4,0,2
1343,5977,1343.0,15,Ponte Preta,Atletico-GO,16/9/2017,2,2,0,0,4,2,4,0,2
1344,5978,1344.0,15,Avai,Atletico-MG,17/9/2017,2,3,0,1,5,2,6,1,4
1345,5979,1345.0,15,Gremio,Chapecoense,17/9/2017,1,5,0,0,6,1,6,0,5
1346,5980,1346.0,15,Corinthians,Vasco,17/9/2017,1,2,0,0,3,1,3,0,2
1347,5981,1347.0,15,Athletico-PR,Fluminense,17/9/2017,3,3,0,0,6,3,6,0,3
1348,5982,1348.0,15,Vitoria,Sao Paulo,17/9/2017,3,2,0,0,5,3,5,0,2
1349,5983,1349.0,15,Flamengo,Sport,17/9/2017,0,3,0,1,3,0,4,1,4
1350,5984,1350.0,15,Cruzeiro,Bahia,17/9/2017,5,1,1,0,6,6,7,1,1
1351,5985,1351.0,15,Palmeiras,Coritiba,18/9/2017,3,3,0,0,6,3,6,0,3
1352,5986,1352.0,15,Flamengo,Avai,23/9/2017,2,0,0,0,2,2,2,0,0
1353,5987,1353.0,15,Santos,Athletico-PR,23/9/2017,1,1,0,0,2,1,2,0,1
1354,5988,1354.0,15,Sao Paulo,Corinthians,24/9/2017,2,4,0,0,6,2,6,0,4
1355,5989,1355.0,15,Chapecoense,Ponte Preta,24/9/2017,4,3,0,0,7,4,7,0,3
1356,5990,1356.0,15,Coritiba,Botafogo-RJ,24/9/2017,2,3,0,0,5,2,5,0,3
1357,5991,1357.0,15,Atletico-GO,Cruzeiro,24/9/2017,4,2,0,0,6,4,6,0,2
1358,5992,1358.0,15,Fluminense,Palmeiras,24/9/2017,2,2,0,0,4,2,4,0,2
1359,5993,1359.0,15,Atletico-MG,Vitoria,24/9/2017,1,2,0,0,3,1,3,0,2
1360,5994,1360.0,15,Bahia,Gremio,24/9/2017,4,5,0,0,9,4,9,0,5
1361,5995,1361.0,15,Sport,Vasco,25/9/2017,1,4,1,0,5,2,6,1,4
1362,5996,1362.0,15,Vasco,Chapecoense,30/9/2017,3,0,0,0,3,3,3,0,0
1363,5997,1363.0,15,Bahia,Coritiba,30/9/2017,4,5,0,0,9,4,9,0,5
1364,5998,1364.0,15,Palmeiras,Santos,30/9/2017,3,5,0,0,8,3,8,0,5
1365,5999,1365.0,15,Cruzeiro,Corinthians,1/10/2017,3,4,0,0,7,3,7,0,4
1366,6000,1366.0,15,Botafogo-RJ,Vitoria,1/10/2017,2,2,1,0,4,3,5,1,2
1367,6001,1367.0,15,Sao Paulo,Sport,1/10/2017,0,2,0,0,2,0,2,0,2
1368,6002,1368.0,15,Gremio,Fluminense,1/10/2017,1,2,0,0,3,1,3,0,2
1369,6003,1369.0,15,Avai,Atletico-GO,1/10/2017,2,2,0,0,4,2,4,0,2
1370,6004,1370.0,15,Athletico-PR,Atletico-MG,1/10/2017,1,4,0,0,5,1,5,0,4
1371,6005,1371.0,15,Ponte Preta,Flamengo,2/10/2017,5,3,1,0,8,6,9,1,3
1372,6006,1372.0,15,Cruzeiro,Ponte Preta,7/10/2017,5,1,0,1,6,5,7,1,2
1373,6007,1373.0,15,Vasco,Botafogo-RJ,14/10/2017,5,3,0,0,8,5,8,0,3
1374,6008,1374.0,15,Sao Paulo,Athletico-PR,14/10/2017,1,2,0,1,3,1,4,1,3
1375,6009,1375.0,15,Chapecoense,Flamengo,15/10/2017,2,2,0,0,4,2,4,0,2
1376,6010,1376.0,15,Atletico-GO,Palmeiras,15/10/2017,2,1,1,0,3,3,4,1,1
1377,6011,1377.0,15,Fluminense,Avai,15/10/2017,2,2,0,0,4,2,4,0,2
1378,6012,1378.0,15,Sport,Atletico-MG,15/10/2017,2,2,0,0,4,2,4,0,2
1379,6013,1379.0,15,Coritiba,Gremio,15/10/2017,4,3,0,0,7,4,7,0,3
1380,6014,1380.0,15,Bahia,Corinthians,15/10/2017,0,2,0,0,2,0,2,0,2
1381,6015,1381.0,15,Santos,Vitoria,16/10/2017,2,4,0,0,6,2,6,0,4
1382,6016,1382.0,15,Athletico-PR,Atletico-GO,11/10/2017,3,2,0,0,5,3,5,0,2
1383,6017,1383.0,15,Botafogo-RJ,Chapecoense,11/10/2017,1,3,0,0,4,1,4,0,3
1384,6018,1384.0,15,Corinthians,Coritiba,11/10/2017,1,3,0,0,4,1,4,0,3
1385,6020,1385.0,15,Avai,Vasco,11/10/2017,5,3,1,1,8,6,10,2,4
1386,6021,1386.0,15,Atletico-MG,Sao Paulo,11/10/2017,1,3,0,0,4,1,4,0,3
1387,6022,1387.0,15,Vitoria,Sport,12/10/2017,2,3,1,0,5,3,6,1,3
1388,6023,1388.0,15,Flamengo,Fluminense,12/10/2017,2,4,0,0,6,2,6,0,4
1389,6024,1389.0,15,Ponte Preta,Santos,12/10/2017,3,2,1,0,5,4,6,1,2
1390,6025,1390.0,15,Palmeiras,Bahia,12/10/2017,1,2,0,0,3,1,3,0,2
1391,6026,1391.0,15,Atletico-GO,Vasco,18/10/2017,2,2,1,0,4,3,5,1,2
1392,6027,1392.0,15,Coritiba,Cruzeiro,18/10/2017,1,1,0,0,2,1,2,0,1
1393,6028,1393.0,15,Atletico-MG,Chapecoense,18/10/2017,2,3,1,0,5,3,6,1,3
1394,6029,1394.0,15,Avai,Botafogo-RJ,18/10/2017,2,4,0,0,6,2,6,0,4
1395,6030,1395.0,15,Fluminense,Sao Paulo,18/10/2017,2,0,0,0,2,2,2,0,0
1396,6031,1396.0,15,Corinthians,Gremio,18/10/2017,1,1,0,0,2,1,2,0,1
1397,6032,1397.0,15,Vitoria,Athletico-PR,19/10/2017,0,3,0,0,3,0,3,0,3
1398,6033,1398.0,15,Palmeiras,Ponte Preta,19/10/2017,0,4,0,0,4,0,4,0,4
1399,6034,1399.0,15,Flamengo,Bahia,19/10/2017,5,4,0,0,9,5,9,0,4
1400,6035,1400.0,15,Sport,Santos,19/10/2017,1,5,0,0,6,1,6,0,5
1401,6036,1401.0,15,Vasco,Coritiba,21/10/2017,1,2,1,0,3,2,4,1,2
1402,6037,1402.0,15,Santos,Atletico-GO,22/10/2017,1,1,0,0,2,1,2,0,1
