,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida
468,5464,14,10,23/6/2016,Gremio,Vitoria,4,4,1,0,5,4,1,8,9,11,17,28
469,5465,14,10,23/6/2016,Sao Paulo,Sport,0,2,0,0,0,2,0,2,2,9,19,28
470,5466,14,10,23/6/2016,Coritiba,Internacional,2,5,1,0,3,5,1,7,8,13,27,40
471,5467,14,11,25/6/2016,Cruzeiro,Palmeiras,4,2,0,0,4,2,0,6,6,13,14,27
472,5468,14,11,25/6/2016,Corinthians,Santa Cruz,3,1,0,0,3,1,0,4,4,14,16,30
473,5469,14,11,26/6/2016,America-MG,Atletico-MG,3,3,0,0,3,3,0,6,6,19,17,36
474,5470,14,11,26/6/2016,Flamengo,Fluminense,0,1,0,0,0,1,0,1,1,9,14,23
475,5471,14,11,26/6/2016,Vitoria,Ponte Preta,3,2,0,0,3,2,0,5,5,17,22,39
476,5472,14,11,26/6/2016,Athletico-PR,Gremio,1,0,0,1,1,1,1,1,2,12,16,28
477,5473,14,11,26/6/2016,Internacional,Botafogo-RJ,4,3,1,0,5,3,1,7,8,21,18,39
478,5474,14,11,26/6/2016,Santos,Sao Paulo,2,3,0,1,2,4,1,5,6,8,14,22
479,5475,14,11,26/6/2016,Sport,Chapecoense,3,2,0,0,3,2,0,5,5,22,10,32
480,5476,14,11,26/6/2016,Figueirense,Coritiba,3,4,0,0,3,4,0,7,7,19,23,42
481,5477,14,12,29/6/2016,Flamengo,Internacional,1,1,0,0,1,1,0,2,2,11,22,33
482,5478,14,12,29/6/2016,Vitoria,Sport,4,4,0,2,4,6,2,8,10,22,19,41
483,5479,14,12,29/6/2016,Gremio,Santos,3,3,0,0,3,3,0,6,6,10,14,24
484,5480,14,12,29/6/2016,Coritiba,Athletico-PR,3,2,0,0,3,2,0,5,5,22,16,38
485,5481,14,12,29/6/2016,Chapecoense,Cruzeiro,4,6,0,0,4,6,0,10,10,19,20,39
486,5482,14,12,29/6/2016,Sao Paulo,Fluminense,4,3,0,0,4,3,0,7,7,17,15,32
487,5483,14,12,29/6/2016,America-MG,Corinthians,2,1,0,0,2,1,0,3,3,10,13,23
488,5484,14,12,30/6/2016,Santa Cruz,Ponte Preta,2,1,0,0,2,1,0,3,3,15,16,31
489,5485,14,12,30/6/2016,Palmeiras,Figueirense,1,1,0,0,1,1,0,2,2,26,24,50
490,5487,14,13,2/7/2016,Fluminense,Coritiba,1,2,0,0,1,2,0,3,3,14,19,33
491,5488,14,13,2/7/2016,Athletico-PR,America-MG,2,2,0,0,2,2,0,4,4,9,12,21
492,5489,14,13,3/7/2016,Cruzeiro,Vitoria,3,3,0,1,3,4,1,6,7,12,18,30
493,5490,14,13,3/7/2016,Internacional,Gremio,4,5,0,0,4,5,0,9,9,11,11,22
494,5491,14,13,3/7/2016,Santos,Chapecoense,1,1,0,0,1,1,0,2,2,13,12,25
495,5492,14,13,3/7/2016,Ponte Preta,Sao Paulo,3,2,0,1,3,3,1,5,6,20,16,36
496,5493,14,13,3/7/2016,Corinthians,Flamengo,2,3,0,0,2,3,0,5,5,15,10,25
497,5494,14,13,3/7/2016,Botafogo-RJ,Santa Cruz,1,3,0,0,1,3,0,4,4,11,13,24
498,5495,14,13,3/7/2016,Figueirense,Atletico-MG,2,4,1,1,3,5,2,6,8,18,21,39
499,5496,14,13,4/7/2016,Sport,Palmeiras,4,5,0,0,4,5,0,9,9,18,21,39
500,5497,14,14,9/7/2016,Chapecoense,Corinthians,1,1,1,0,2,1,1,2,3,17,13,30
501,5498,14,14,9/7/2016,Coritiba,Botafogo-RJ,1,3,0,0,1,3,0,4,4,21,14,35
502,5499,14,14,9/7/2016,Ponte Preta,Sport,2,2,0,0,2,2,0,4,4,17,12,29
503,5500,14,14,10/7/2016,Gremio,Figueirense,1,1,0,0,1,1,0,2,2,11,14,25
504,5501,14,14,10/7/2016,Flamengo,Atletico-MG,1,4,0,0,1,4,0,5,5,10,23,33
505,5502,14,14,10/7/2016,Santa Cruz,Internacional,0,2,0,0,0,2,0,2,2,21,19,40
506,5503,14,14,10/7/2016,Sao Paulo,America-MG,1,4,0,0,1,4,0,5,5,7,13,20
507,5504,14,14,10/7/2016,Vitoria,Fluminense,3,4,0,0,3,4,0,7,7,16,22,38
508,5505,14,14,11/7/2016,Cruzeiro,Athletico-PR,1,4,0,0,1,4,0,5,5,9,17,26
509,5506,14,14,12/7/2016,Palmeiras,Santos,3,2,0,0,3,2,0,5,5,17,17,34
510,5507,14,15,16/7/2016,Botafogo-RJ,Flamengo,2,4,0,0,2,4,0,6,6,12,22,34
511,5508,14,15,16/7/2016,Santos,Ponte Preta,3,2,0,0,3,2,0,5,5,14,11,25
512,5509,14,15,17/7/2016,America-MG,Santa Cruz,2,2,0,0,2,2,0,4,4,9,10,19
513,5510,14,15,17/7/2016,Internacional,Palmeiras,4,2,0,0,4,2,0,6,6,17,13,30
514,5511,14,15,17/7/2016,Figueirense,Chapecoense,1,4,0,0,1,4,0,5,5,16,18,34
515,5512,14,15,17/7/2016,Fluminense,Cruzeiro,0,6,0,0,0,6,0,6,6,17,17,34
516,5513,14,15,17/7/2016,Athletico-PR,Vitoria,3,3,0,0,3,3,0,6,6,16,10,26
517,5514,14,15,17/7/2016,Corinthians,Sao Paulo,3,3,0,0,3,3,0,6,6,11,26,37
518,5515,14,15,17/7/2016,Sport,Gremio,0,3,0,0,0,3,0,3,3,15,16,31
519,5516,14,15,18/7/2016,Atletico-MG,Coritiba,2,2,0,0,2,2,0,4,4,16,18,34
520,5517,14,16,23/7/2016,Corinthians,Figueirense,2,6,0,0,2,6,0,8,8,15,21,36
521,5518,14,16,23/7/2016,Santa Cruz,Coritiba,2,1,0,0,2,1,0,3,3,17,19,36
522,5519,14,16,24/7/2016,Palmeiras,Atletico-MG,1,2,0,0,1,2,0,3,3,11,19,30
523,5520,14,16,24/7/2016,Ponte Preta,Internacional,3,3,0,1,3,4,1,6,7,20,13,33
524,5521,14,16,24/7/2016,Gremio,Sao Paulo,0,3,0,1,0,4,1,3,4,16,12,28
525,5522,14,16,24/7/2016,Athletico-PR,Fluminense,3,5,0,0,3,5,0,8,8,13,20,33
526,5523,14,16,24/7/2016,Cruzeiro,Sport,1,4,0,0,1,4,0,5,5,15,18,33
527,5524,14,16,24/7/2016,Chapecoense,Botafogo-RJ,1,2,0,0,1,2,0,3,3,14,16,30
528,5525,14,16,24/7/2016,Vitoria,Santos,3,2,0,0,3,2,0,5,5,15,11,26
529,5526,14,16,25/7/2016,Flamengo,America-MG,1,0,0,0,1,0,0,1,1,11,13,24
530,5527,14,17,30/7/2016,Figueirense,Vitoria,3,4,1,1,4,5,2,7,9,19,26,45
531,5528,14,17,30/7/2016,Sport,Athletico-PR,2,1,0,0,2,1,0,3,3,23,9,32
532,5529,14,17,30/7/2016,Atletico-MG,Santa Cruz,1,3,0,0,1,3,0,4,4,13,12,25
533,5530,14,17,31/7/2016,Sao Paulo,Chapecoense,4,1,0,0,4,1,0,5,5,13,11,24
534,5531,14,17,31/7/2016,Fluminense,Ponte Preta,4,6,0,0,4,6,0,10,10,21,21,42
535,5532,14,17,31/7/2016,Coritiba,Flamengo,1,2,0,0,1,2,0,3,3,9,13,22
536,5533,14,17,31/7/2016,Internacional,Corinthians,2,2,0,0,2,2,0,4,4,19,19,38
537,5534,14,17,31/7/2016,Santos,Cruzeiro,1,1,0,0,1,1,0,2,2,12,10,22
538,5535,14,17,31/7/2016,Botafogo-RJ,Palmeiras,4,3,0,0,4,3,0,7,7,20,23,43
539,5536,14,17,31/7/2016,America-MG,Gremio,2,2,0,1,2,3,1,4,5,15,8,23
540,5537,14,18,3/8/2016,Vitoria,Coritiba,2,1,0,0,2,1,0,3,3,9,19,28
541,5538,14,18,3/8/2016,Sport,America-MG,1,3,0,0,1,3,0,4,4,8,22,30
542,5539,14,18,3/8/2016,Santos,Flamengo,2,2,0,0,2,2,0,4,4,10,9,19
543,5540,14,18,3/8/2016,Athletico-PR,Corinthians,3,0,0,0,3,0,0,3,3,11,12,23
544,5541,14,18,4/8/2016,Ponte Preta,Botafogo-RJ,2,2,0,0,2,2,0,4,4,16,12,28
545,5542,14,18,4/8/2016,Gremio,Santa Cruz,1,3,0,0,1,3,0,4,4,18,18,36
546,5543,14,18,4/8/2016,Sao Paulo,Atletico-MG,2,2,0,0,2,2,0,4,4,9,17,26
547,5544,14,18,4/8/2016,Cruzeiro,Internacional,1,1,0,0,1,1,0,2,2,10,14,24
548,5545,14,18,4/8/2016,Chapecoense,Palmeiras,1,0,0,0,1,0,0,1,1,18,15,33
549,5546,14,18,3/9/2016,Fluminense,Figueirense,3,3,0,0,3,3,0,6,6,21,15,36
550,5547,14,19,6/8/2016,Flamengo,Athletico-PR,2,4,0,0,2,4,0,6,6,11,11,22
551,5548,14,19,7/8/2016,America-MG,Santos,2,1,0,1,2,2,1,3,4,11,7,18
552,5549,14,19,7/8/2016,Coritiba,Ponte Preta,4,3,0,0,4,3,0,7,7,20,18,38
553,5550,14,19,7/8/2016,Palmeiras,Vitoria,2,4,0,0,2,4,0,6,6,13,20,33
554,5551,14,19,7/8/2016,Santa Cruz,Sao Paulo,1,3,0,0,1,3,0,4,4,15,24,39
555,5552,14,19,7/8/2016,Internacional,Fluminense,4,4,0,0,4,4,0,8,8,22,14,36
556,5553,14,19,7/8/2016,Figueirense,Sport,5,3,0,0,5,3,0,8,8,18,16,34
557,5554,14,19,8/8/2016,Atletico-MG,Chapecoense,0,1,0,0,0,1,0,1,1,15,12,27
558,5555,14,19,8/8/2016,Corinthians,Cruzeiro,4,3,0,0,4,3,0,7,7,15,8,23
559,5556,14,19,4/9/2016,Botafogo-RJ,Gremio,3,4,0,0,3,4,0,7,7,16,25,41
560,5557,14,20,13/8/2016,Sport,Flamengo,2,3,0,0,2,3,0,5,5,24,15,39
561,5558,14,20,13/8/2016,Ponte Preta,Figueirense,2,2,0,0,2,2,0,4,4,21,25,46
562,5559,14,20,14/8/2016,Fluminense,America-MG,2,5,0,0,2,5,0,7,7,12,28,40
563,5560,14,20,14/8/2016,Gremio,Corinthians,4,1,0,0,4,1,0,5,5,15,14,29
564,5561,14,20,14/8/2016,Cruzeiro,Coritiba,2,4,0,0,2,4,0,6,6,15,20,35
565,5562,14,20,14/8/2016,Santos,Atletico-MG,4,4,0,0,4,4,0,8,8,24,9,33
566,5563,14,20,14/8/2016,Vitoria,Santa Cruz,1,2,0,0,1,2,0,3,3,15,20,35
567,5564,14,20,14/8/2016,Sao Paulo,Botafogo-RJ,2,2,0,0,2,2,0,4,4,11,14,25
568,5565,14,20,14/8/2016,Athletico-PR,Palmeiras,3,3,0,0,3,3,0,6,6,12,15,27
569,5566,14,20,15/8/2016,Chapecoense,Internacional,1,2,0,0,1,2,0,3,3,15,18,33
570,5567,14,21,19/8/2016,America-MG,Chapecoense,1,1,0,0,1,1,0,2,2,13,10,23
571,5568,14,21,20/8/2016,Botafogo-RJ,Sport,1,2,0,0,1,2,0,3,3,19,12,31
572,5569,14,21,21/8/2016,Flamengo,Gremio,2,1,0,0,2,1,0,3,3,14,16,30
573,5570,14,21,21/8/2016,Atletico-MG,Athletico-PR,0,2,0,0,0,2,0,2,2,15,15,30
574,5571,14,21,21/8/2016,Internacional,Sao Paulo,1,2,0,0,1,2,0,3,3,9,22,31
575,5572,14,21,21/8/2016,Santa Cruz,Fluminense,0,2,0,0,0,2,0,2,2,16,16,32
576,5573,14,21,21/8/2016,Palmeiras,Ponte Preta,3,6,0,0,3,6,0,9,9,12,22,34
577,5574,14,21,21/8/2016,Coritiba,Santos,1,3,0,0,1,3,0,4,4,13,16,29
578,5575,14,21,21/8/2016,Figueirense,Cruzeiro,4,5,1,0,5,5,1,9,10,20,24,44
579,5576,14,21,22/8/2016,Corinthians,Vitoria,2,4,0,0,2,4,0,6,6,15,20,35
580,5577,14,22,27/8/2016,Ponte Preta,Corinthians,2,1,0,1,2,2,1,3,4,15,8,23
581,5578,14,22,28/8/2016,Cruzeiro,Santa Cruz,3,3,0,0,3,3,0,6,6,17,13,30
582,5579,14,22,28/8/2016,Santos,Figueirense,3,2,0,0,3,2,0,5,5,13,12,25
583,5580,14,22,28/8/2016,Gremio,Atletico-MG,4,4,0,0,4,4,0,8,8,18,17,35
584,5581,14,22,28/8/2016,Fluminense,Palmeiras,7,5,0,0,7,5,0,12,12,17,20,37
585,5582,14,22,28/8/2016,Chapecoense,Flamengo,4,0,0,0,4,0,0,4,4,15,13,28
586,5583,14,22,28/8/2016,Sao Paulo,Coritiba,2,1,0,0,2,1,0,3,3,18,16,34
587,5584,14,22,28/8/2016,Sport,Internacional,4,5,0,0,4,5,0,9,9,18,19,37
588,5585,14,22,28/8/2016,Vitoria,America-MG,3,5,0,0,3,5,0,8,8,20,19,39
589,5586,14,22,29/8/2016,Athletico-PR,Botafogo-RJ,3,2,0,0,3,2,0,5,5,12,14,26
590,5587,14,23,7/9/2016,Santa Cruz,Chapecoense,3,3,1,0,4,3,1,6,7,9,18,27
591,5588,14,23,7/9/2016,Figueirense,Athletico-PR,1,2,0,0,1,2,0,3,3,16,20,36
592,5589,14,23,7/9/2016,Botafogo-RJ,Fluminense,5,2,0,0,5,2,0,7,7,22,15,37
593,5590,14,23,7/9/2016,Atletico-MG,Vitoria,2,5,0,0,2,5,0,7,7,17,17,34
594,5591,14,23,7/9/2016,Palmeiras,Sao Paulo,3,3,0,0,3,3,0,6,6,20,19,39
595,5592,14,23,7/9/2016,Flamengo,Ponte Preta,1,3,0,0,1,3,0,4,4,15,19,34
596,5593,14,23,7/9/2016,Coritiba,Gremio,3,0,0,0,3,0,0,3,3,15,9,24
597,5594,14,23,8/9/2016,Corinthians,Sport,2,2,0,0,2,2,0,4,4,15,17,32
598,5595,14,23,8/9/2016,America-MG,Cruzeiro,1,2,0,0,1,2,0,3,3,19,13,32
599,5596,14,23,8/9/2016,Internacional,Santos,4,4,0,1,4,5,1,8,9,19,8,27
600,5597,14,24,10/9/2016,Vitoria,Flamengo,2,1,1,0,3,1,1,3,4,14,8,22
601,5598,14,24,11/9/2016,Chapecoense,Coritiba,2,3,0,0,2,3,0,5,5,20,16,36
602,5599,14,24,11/9/2016,Sao Paulo,Figueirense,2,2,0,0,2,2,0,4,4,25,17,42
603,5600,14,24,11/9/2016,Cruzeiro,Botafogo-RJ,4,2,0,0,4,2,0,6,6,16,16,32
604,5601,14,24,11/9/2016,Sport,Santa Cruz,2,1,1,1,3,2,2,3,5,14,18,32
605,5602,14,24,11/9/2016,Athletico-PR,Internacional,0,2,0,0,0,2,0,2,2,11,12,23
606,5603,14,24,11/9/2016,Santos,Corinthians,2,1,0,0,2,1,0,3,3,18,17,35
607,5604,14,24,11/9/2016,Ponte Preta,America-MG,2,1,0,0,2,1,0,3,3,10,12,22
608,5605,14,24,11/9/2016,Gremio,Palmeiras,4,3,0,0,4,3,0,7,7,23,16,39
609,5606,14,24,12/9/2016,Fluminense,Atletico-MG,1,4,0,0,1,4,0,5,5,14,16,30
610,5607,14,25,14/9/2016,Botafogo-RJ,Santos,2,1,0,0,2,1,0,3,3,10,10,20
611,5608,14,25,14/9/2016,Figueirense,America-MG,0,2,0,1,0,3,1,2,3,17,13,30
612,5609,14,25,14/9/2016,Ponte Preta,Gremio,2,1,0,0,2,1,0,3,3,16,18,34
613,5610,14,25,14/9/2016,Santa Cruz,Athletico-PR,3,4,0,0,3,4,0,7,7,12,13,25
614,5611,14,25,14/9/2016,Coritiba,Corinthians,3,1,1,0,4,1,1,4,5,15,12,27
615,5612,14,25,14/9/2016,Palmeiras,Flamengo,2,1,0,1,2,2,1,3,4,13,13,26
616,5613,14,25,15/9/2016,Atletico-MG,Sport,0,1,0,1,0,2,1,1,2,13,15,28
617,5614,14,25,15/9/2016,Fluminense,Chapecoense,3,4,0,0,3,4,0,7,7,19,18,37
618,5615,14,25,15/9/2016,Sao Paulo,Cruzeiro,0,0,0,1,0,1,1,0,1,14,8,22
619,5616,14,25,15/9/2016,Internacional,Vitoria,3,5,0,0,3,5,0,8,8,18,24,42
620,5617,14,26,17/9/2016,Corinthians,Palmeiras,2,4,1,0,3,4,1,6,7,16,16,32
621,5618,14,26,18/9/2016,Flamengo,Figueirense,2,3,0,1,2,4,1,5,6,16,17,33
622,5619,14,26,18/9/2016,Cruzeiro,Atletico-MG,1,2,1,0,2,2,1,3,4,12,23,35
623,5620,14,26,18/9/2016,Sport,Coritiba,0,1,0,0,0,1,0,1,1,20,21,41
624,5621,14,26,18/9/2016,Gremio,Fluminense,4,3,0,0,4,3,0,7,7,17,11,28
625,5622,14,26,18/9/2016,Chapecoense,Ponte Preta,2,0,0,0,2,0,0,2,2,16,12,28
626,5623,14,26,18/9/2016,Athletico-PR,Sao Paulo,1,1,0,0,1,1,0,2,2,12,12,24
627,5624,14,26,18/9/2016,Santos,Santa Cruz,1,1,0,0,1,1,0,2,2,13,11,24
628,5625,14,26,18/9/2016,Vitoria,Botafogo-RJ,2,5,0,0,2,5,0,7,7,15,24,39
