,total_cartoes_mandante,total_cartoes_visitante,faltas_mandante,faltas_visitante,total_faltas_partida,classico_regional,MedAma5_mandante,MedVer5_mandante,MedAma5_visitante,MedVer5_visitante,MedAmaTemp_mandante,MedAmaTemp_visitante,MedVerTemp_mandante,MedVerTemp_visitante,MedAmaH_mandante,MedAmaH_visitante,MedVerH_mandante,MedVerH_visitante,MaxAmaTemp_mandante,MinAmaTemp_mandante,MaxAmaTemp_visitante,MinAmaTemp_visitante,MaxVerTemp_mandante,MinVerTemp_mandante,MaxVerTemp_visitante,MinVerTemp_visitante
132,2,3,14,13,27,0,2.0,0.0,2.0,0.4,2.31,2.23,0.23,0.15,2.31,2.23,0.23,0.15,4.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0
133,1,2,20,18,38,0,2.6,0.2,4.4,0.4,3.0,3.54,0.15,0.15,3.0,3.54,0.15,0.15,5.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0
134,1,4,9,12,21,0,1.6,0.0,1.6,0.2,2.08,2.0,0.0,0.08,2.08,2.0,0.0,0.08,6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
135,2,6,15,17,32,1,2.0,0.0,2.8,0.4,2.38,3.31,0.31,0.38,2.38,3.31,0.31,0.38,7.0,1.0,6.0,2.0,2.0,0.0,2.0,0.0
136,3,3,24,10,34,1,0.8,0.0,3.2,0.4,2.15,2.92,0.08,0.38,2.15,2.92,0.08,0.38,6.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
137,1,3,7,16,23,0,2.0,0.0,4.2,0.2,3.08,4.23,0.08,0.15,3.08,4.23,0.08,0.15,6.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0
138,2,5,11,14,25,0,2.4,0.2,3.2,0.0,2.31,2.77,0.15,0.08,2.31,2.77,0.15,0.08,5.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
139,3,3,5,17,22,0,4.0,0.2,2.8,0.2,4.14,2.29,0.14,0.21,4.14,2.29,0.14,0.21,7.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0
2988,0,0,6,8,14,0,2.6,0.0,2.8,0.0,2.79,2.0,0.0,0.0,2.79,2.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
140,2,4,16,19,35,0,1.6,0.0,3.2,0.0,1.79,2.86,0.07,0.14,1.79,2.86,0.07,0.14,4.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0
141,2,4,15,16,31,0,1.6,0.0,3.2,0.8,2.29,2.36,0.14,0.29,2.29,2.36,0.14,0.29,5.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0
142,2,2,4,12,16,0,2.6,0.4,2.8,0.0,2.93,2.29,0.36,0.14,2.93,2.29,0.36,0.14,6.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0
143,2,2,10,19,29,0,2.4,0.0,2.6,0.2,2.93,2.57,0.07,0.29,2.93,2.57,0.07,0.29,6.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0
144,3,3,7,18,25,0,3.2,0.0,2.4,0.2,3.43,1.79,0.14,0.07,3.43,1.79,0.14,0.07,5.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0
145,0,1,16,14,30,0,2.2,0.0,3.4,0.0,2.0,2.93,0.21,0.07,2.0,2.93,0.21,0.07,5.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0
146,2,1,11,6,17,0,1.4,0.0,2.2,0.2,2.5,2.21,0.14,0.14,2.5,2.21,0.14,0.14,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
147,3,1,14,21,35,0,2.8,0.6,3.0,0.0,3.5,2.21,0.36,0.07,3.5,2.21,0.36,0.07,6.0,2.0,6.0,0.0,2.0,0.0,1.0,0.0
148,0,3,7,15,22,0,0.6,0.0,3.4,0.4,1.87,3.47,0.07,0.33,1.87,3.47,0.07,0.33,5.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0
149,0,1,6,6,12,0,2.0,0.0,1.8,0.4,1.8,1.87,0.07,0.2,1.8,1.87,0.07,0.2,4.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0
150,3,3,16,13,29,0,2.2,0.0,2.6,0.0,2.4,2.6,0.33,0.0,2.4,2.6,0.33,0.0,7.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0
151,4,4,11,19,30,0,3.0,0.0,2.4,0.2,3.4,2.47,0.13,0.13,3.4,2.47,0.13,0.13,5.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0
152,1,2,13,18,31,0,1.2,0.0,2.6,0.2,2.13,2.33,0.07,0.2,2.13,2.33,0.07,0.2,6.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0
153,2,1,22,9,31,1,2.8,0.2,4.0,0.2,2.27,4.07,0.13,0.13,2.27,4.07,0.13,0.13,5.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0
154,3,2,4,13,17,0,2.4,0.4,2.2,0.2,2.53,2.27,0.27,0.13,2.53,2.27,0.27,0.13,4.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0
155,2,3,19,18,37,0,2.2,0.2,3.6,0.0,2.93,2.87,0.13,0.07,2.93,2.87,0.13,0.07,5.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0
156,4,2,17,14,31,0,1.0,0.0,3.2,0.2,2.13,2.87,0.13,0.33,2.13,2.87,0.13,0.33,6.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
157,1,2,15,17,32,0,1.4,0.0,3.6,0.0,1.87,2.8,0.0,0.07,1.87,2.8,0.0,0.07,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
158,2,2,14,12,26,0,4.0,0.2,3.2,0.8,3.88,2.44,0.12,0.31,3.88,2.44,0.12,0.31,7.0,1.0,7.0,1.0,1.0,0.0,2.0,0.0
159,1,4,12,15,27,0,2.8,0.4,4.0,0.4,2.81,3.44,0.31,0.12,2.81,3.44,0.31,0.12,6.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0
2989,0,0,6,11,17,0,2.2,0.0,2.4,0.0,2.31,1.81,0.19,0.0,2.31,1.81,0.19,0.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
160,2,4,17,21,38,0,3.0,0.2,2.2,0.0,3.44,2.25,0.31,0.12,3.44,2.25,0.31,0.12,6.0,2.0,5.0,0.0,2.0,0.0,1.0,0.0
161,4,3,13,16,29,1,1.2,0.0,2.4,0.2,1.81,1.75,0.19,0.06,1.81,1.75,0.19,0.06,5.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0
162,4,3,21,18,39,0,1.8,0.0,2.2,0.0,2.75,2.06,0.06,0.06,2.75,2.06,0.06,0.06,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
163,2,4,17,16,33,0,2.0,0.0,1.8,0.2,2.88,2.25,0.06,0.12,2.88,2.25,0.06,0.12,6.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0
164,2,2,8,11,19,0,1.6,0.0,2.2,0.2,2.56,1.69,0.12,0.06,2.56,1.69,0.12,0.06,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
165,2,4,16,12,28,1,2.2,0.0,2.2,0.2,2.56,2.56,0.06,0.25,2.56,2.56,0.06,0.25,6.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0
166,1,1,20,13,33,1,1.4,0.0,3.2,0.0,2.25,2.88,0.12,0.12,2.25,2.88,0.12,0.12,5.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0
167,3,1,14,11,25,0,3.4,0.0,2.2,0.0,3.47,2.12,0.12,0.06,3.47,2.12,0.12,0.06,5.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0
168,2,5,10,16,26,0,1.6,0.0,2.2,0.2,2.35,2.18,0.12,0.18,2.35,2.18,0.12,0.18,6.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
169,3,6,12,22,34,0,2.6,0.4,3.4,0.4,2.71,3.35,0.29,0.29,2.71,3.35,0.29,0.29,6.0,1.0,6.0,2.0,1.0,0.0,2.0,0.0
170,1,3,6,16,22,0,1.6,0.0,2.6,0.0,2.53,2.18,0.12,0.12,2.53,2.18,0.12,0.12,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
171,3,5,18,18,36,0,2.0,0.2,1.2,0.4,2.76,1.94,0.12,0.18,2.76,1.94,0.12,0.18,5.0,1.0,5.0,0.0,1.0,0.0,2.0,0.0
172,6,6,20,14,34,0,2.2,0.2,2.2,0.4,2.65,2.41,0.24,0.29,2.65,2.41,0.24,0.29,4.0,1.0,7.0,1.0,1.0,0.0,2.0,0.0
173,2,1,11,8,19,0,0.6,0.0,2.0,0.0,1.76,1.71,0.12,0.0,1.76,1.71,0.12,0.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
174,1,1,13,6,19,0,1.8,0.0,3.4,0.2,2.82,3.76,0.06,0.12,2.82,3.76,0.06,0.12,6.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0
175,1,2,10,10,20,0,3.0,0.2,3.2,0.0,2.35,2.82,0.12,0.06,2.35,2.82,0.12,0.06,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
176,2,3,10,12,22,0,1.8,0.0,2.6,0.2,1.71,2.53,0.06,0.06,1.71,2.53,0.06,0.06,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
177,3,1,12,19,31,0,3.0,0.2,3.8,0.4,3.44,3.44,0.33,0.11,3.44,3.44,0.33,0.11,6.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0
178,3,1,10,13,23,0,1.4,0.0,2.8,0.2,2.28,2.72,0.22,0.28,2.28,2.72,0.22,0.28,4.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
179,1,0,4,4,8,0,1.4,0.0,2.6,0.2,2.06,2.44,0.22,0.11,2.06,2.44,0.22,0.11,5.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0
180,2,2,18,15,33,0,1.4,0.0,1.8,0.0,2.06,2.33,0.06,0.11,2.06,2.33,0.06,0.11,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
181,0,1,15,8,23,0,3.6,0.2,2.6,0.4,3.61,1.78,0.11,0.11,3.61,1.78,0.11,0.11,7.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0
182,1,3,14,18,32,0,2.2,0.0,2.8,0.0,2.5,2.78,0.39,0.11,2.5,2.78,0.39,0.11,7.0,1.0,5.0,1.0,2.0,0.0,1.0,0.0
183,2,2,14,22,36,0,2.2,0.0,2.6,0.2,2.78,2.83,0.06,0.22,2.78,2.83,0.06,0.22,6.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
2990,0,0,7,16,23,0,1.6,0.0,3.8,0.0,1.67,2.72,0.0,0.06,1.67,2.72,0.0,0.06,6.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0
184,1,0,10,18,28,0,2.4,0.0,2.2,0.0,2.56,2.28,0.06,0.11,2.56,2.28,0.06,0.11,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
185,4,4,12,8,20,0,1.2,0.0,2.0,0.2,2.22,1.72,0.11,0.06,2.22,1.72,0.11,0.06,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
186,3,5,16,13,29,0,1.4,0.0,3.8,0.6,2.32,3.42,0.11,0.32,2.32,3.42,0.11,0.32,5.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0
187,1,3,14,12,26,0,2.2,0.2,2.6,0.2,2.63,3.42,0.26,0.11,2.63,3.42,0.26,0.11,6.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0
188,1,3,19,13,32,0,1.8,0.2,1.0,0.0,2.74,1.58,0.16,0.0,2.74,1.58,0.16,0.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
189,3,3,19,17,36,0,3.0,0.0,2.6,0.0,3.32,2.32,0.11,0.11,3.32,2.32,0.11,0.11,5.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0
190,1,1,12,13,25,0,1.8,0.0,2.6,0.2,2.58,2.47,0.05,0.05,2.58,2.47,0.05,0.05,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
191,3,2,26,15,41,0,2.4,0.0,2.6,0.6,2.16,2.42,0.11,0.37,2.16,2.42,0.11,0.37,5.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0
192,1,3,10,12,22,0,2.8,0.2,2.6,0.4,2.79,2.26,0.21,0.26,2.79,2.26,0.21,0.26,6.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0
193,2,1,12,7,19,0,1.0,0.0,2.6,0.0,1.74,2.74,0.11,0.05,1.74,2.74,0.11,0.05,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
194,4,2,25,15,40,0,2.0,0.0,1.4,0.6,2.32,2.0,0.11,0.21,2.32,2.0,0.11,0.21,6.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0
195,1,3,13,12,25,0,1.8,0.0,1.8,0.0,1.79,2.05,0.11,0.05,1.79,2.05,0.11,0.05,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
196,2,4,11,19,30,0,2.8,0.2,2.8,0.2,3.4,2.65,0.4,0.15,3.4,2.65,0.4,0.15,6.0,2.0,5.0,1.0,2.0,0.0,1.0,0.0
197,4,0,16,11,27,1,1.4,0.0,3.2,0.0,2.0,2.5,0.2,0.05,2.0,2.5,0.2,0.05,5.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0
198,5,5,13,15,28,0,1.8,0.0,3.0,0.0,2.4,3.3,0.05,0.1,2.4,3.3,0.05,0.1,6.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0
199,2,2,14,12,26,0,3.0,0.2,2.6,0.2,3.4,2.7,0.1,0.2,3.4,2.7,0.1,0.2,7.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
200,0,3,9,18,27,0,1.6,0.0,2.0,0.0,2.1,2.2,0.05,0.1,2.1,2.2,0.05,0.1,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
201,3,4,23,16,39,0,2.0,0.0,2.4,0.2,2.4,1.75,0.35,0.1,2.4,1.75,0.35,0.1,7.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0
202,2,5,6,19,25,0,1.2,0.0,2.2,0.0,1.65,2.4,0.0,0.1,1.65,2.4,0.0,0.1,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
203,2,3,14,11,25,0,1.8,0.0,2.0,0.2,2.35,1.75,0.1,0.1,2.35,1.75,0.1,0.1,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
204,4,2,17,12,29,0,1.8,0.0,2.4,0.0,2.65,2.55,0.05,0.25,2.65,2.55,0.05,0.25,6.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0
205,1,3,12,13,25,0,1.4,0.2,1.6,0.0,2.3,2.35,0.25,0.1,2.3,2.35,0.25,0.1,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
206,4,5,23,14,37,0,2.4,0.0,1.8,0.6,2.24,2.1,0.1,0.19,2.24,2.1,0.1,0.19,5.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0
207,3,5,19,22,41,0,1.4,0.0,1.6,0.0,2.38,2.67,0.05,0.1,2.38,2.67,0.05,0.1,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
208,3,1,22,10,32,0,2.8,0.0,4.0,0.6,2.67,3.33,0.19,0.38,2.67,3.33,0.19,0.38,6.0,1.0,6.0,2.0,1.0,0.0,2.0,0.0
209,1,4,14,18,32,0,2.2,0.0,2.8,0.0,2.52,3.33,0.1,0.1,2.52,3.33,0.1,0.1,6.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
210,6,4,18,16,34,0,1.4,0.0,2.8,0.2,1.86,2.24,0.1,0.24,1.86,2.24,0.1,0.24,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0
211,2,2,16,14,30,0,3.4,0.0,1.2,0.0,3.38,1.62,0.1,0.05,3.38,1.62,0.1,0.05,5.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0
212,0,3,12,11,23,0,1.2,0.0,2.6,0.6,1.81,2.43,0.1,0.33,1.81,2.43,0.1,0.33,5.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0
213,3,3,11,14,25,0,1.6,0.0,1.8,0.0,2.38,2.0,0.1,0.05,2.38,2.0,0.1,0.05,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
214,0,1,16,12,28,0,1.6,0.0,2.6,0.0,2.52,2.33,0.24,0.1,2.52,2.33,0.24,0.1,6.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0
215,4,4,14,9,23,0,1.6,0.0,2.6,0.2,2.71,2.52,0.14,0.05,2.71,2.52,0.14,0.05,5.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0
2991,0,0,10,10,20,0,2.0,0.0,2.6,0.0,2.23,2.68,0.18,0.18,2.23,2.68,0.18,0.18,5.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0
216,4,2,19,16,35,0,2.6,0.0,2.6,0.2,3.23,2.0,0.36,0.14,3.23,2.0,0.36,0.14,6.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0
217,5,6,15,17,32,0,1.2,0.2,2.2,0.0,2.32,2.32,0.23,0.09,2.32,2.32,0.23,0.09,4.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
218,0,4,15,15,30,0,2.4,0.2,3.2,0.2,2.77,2.77,0.09,0.14,2.77,2.77,0.09,0.14,6.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0
219,1,2,9,17,26,0,2.0,0.0,2.8,0.0,2.27,2.36,0.09,0.09,2.27,2.36,0.09,0.09,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
220,3,5,15,12,27,0,1.8,0.0,1.8,0.0,2.59,2.41,0.05,0.09,2.59,2.41,0.05,0.09,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
221,6,3,20,14,34,1,1.6,0.0,2.2,0.2,2.05,1.73,0.05,0.09,2.05,1.73,0.05,0.09,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
222,2,4,19,22,41,0,2.2,0.0,3.0,0.0,3.36,3.32,0.09,0.09,3.36,3.32,0.09,0.09,7.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0
223,6,7,13,24,37,1,2.2,0.0,2.8,0.0,2.45,2.45,0.32,0.09,2.45,2.45,0.32,0.09,7.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0
224,1,0,9,9,18,0,1.0,0.2,2.2,0.0,1.64,2.41,0.05,0.23,1.64,2.41,0.05,0.23,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
225,4,1,20,23,43,0,1.6,0.2,3.6,0.6,2.35,3.22,0.09,0.39,2.35,3.22,0.09,0.39,6.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0
226,3,3,17,16,33,0,2.0,0.2,2.4,0.0,2.0,3.3,0.13,0.09,2.0,3.3,0.13,0.09,5.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
227,6,4,21,23,44,0,2.8,0.0,2.2,0.0,2.57,2.22,0.17,0.04,2.57,2.22,0.17,0.04,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
228,2,2,7,9,16,0,2.2,0.0,3.2,0.2,2.83,2.39,0.13,0.26,2.83,2.39,0.13,0.26,5.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0
229,1,4,11,24,35,0,3.0,0.0,2.8,0.6,3.35,2.61,0.09,0.3,3.35,2.61,0.09,0.3,5.0,1.0,7.0,1.0,2.0,0.0,2.0,0.0
230,1,1,11,9,20,1,1.4,0.0,2.8,0.6,2.3,2.13,0.22,0.17,2.3,2.13,0.22,0.17,6.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0
231,0,3,7,6,13,0,1.0,0.0,3.0,0.2,1.78,2.61,0.09,0.04,1.78,2.61,0.09,0.04,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
232,3,1,8,6,14,0,2.2,0.0,1.2,0.0,2.48,1.61,0.13,0.04,2.48,1.61,0.13,0.04,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
233,4,2,13,10,23,1,2.4,0.0,2.4,0.0,2.35,2.22,0.22,0.09,2.35,2.22,0.22,0.09,5.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0
234,3,3,18,10,28,0,2.4,0.0,2.2,0.0,2.61,2.65,0.13,0.09,2.61,2.65,0.13,0.09,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
235,4,7,13,26,39,0,2.6,0.0,2.0,0.0,3.25,2.67,0.08,0.21,3.25,2.67,0.08,0.21,5.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0
236,4,5,19,18,37,0,2.4,0.0,3.0,0.2,2.25,2.79,0.08,0.12,2.25,2.79,0.08,0.12,6.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0
237,5,2,22,15,37,1,1.8,0.4,1.6,0.0,2.38,2.25,0.12,0.21,2.38,2.25,0.12,0.21,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
238,0,1,10,17,27,0,0.8,0.0,2.4,0.6,1.71,2.42,0.08,0.21,1.71,2.42,0.08,0.21,5.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0
239,4,5,17,16,33,1,2.0,0.2,2.4,0.2,2.67,2.04,0.08,0.12,2.67,2.04,0.08,0.12,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
240,3,3,11,13,24,0,2.2,0.0,2.6,0.2,2.62,2.08,0.04,0.17,2.62,2.08,0.04,0.17,6.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0
241,2,1,13,12,25,0,2.0,0.0,3.6,0.2,2.21,2.62,0.08,0.12,2.21,2.62,0.08,0.12,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
242,2,2,18,20,38,0,2.6,0.2,3.0,0.2,3.12,2.38,0.38,0.25,3.12,2.38,0.38,0.25,6.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0
243,2,2,18,19,37,0,1.8,0.0,2.4,0.2,3.29,2.5,0.08,0.12,3.29,2.5,0.08,0.12,7.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
244,2,3,19,17,36,0,0.8,0.2,3.0,0.4,1.58,2.67,0.04,0.29,1.58,2.67,0.04,0.29,6.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0
245,4,3,19,11,30,0,2.8,0.0,1.4,0.0,2.36,1.6,0.2,0.04,2.36,1.6,0.2,0.04,5.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0
246,1,3,14,19,33,0,3.0,0.0,2.6,0.2,2.68,2.32,0.28,0.08,2.68,2.32,0.28,0.08,7.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0
247,2,5,12,11,23,0,2.4,0.0,2.0,0.0,2.48,2.48,0.12,0.12,2.48,2.48,0.12,0.12,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
248,2,4,16,23,39,1,2.4,0.0,2.4,0.0,2.84,3.24,0.16,0.08,2.84,3.24,0.16,0.08,5.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0
249,1,2,13,5,18,0,1.8,0.4,2.6,0.2,2.36,2.64,0.24,0.04,2.36,2.64,0.24,0.04,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
250,1,1,7,11,18,0,1.2,0.0,3.2,0.2,2.24,2.16,0.2,0.12,2.24,2.16,0.2,0.12,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
251,2,1,15,12,27,0,3.6,0.2,2.4,0.2,2.84,1.64,0.2,0.08,2.84,1.64,0.2,0.08,7.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0
252,4,4,15,4,19,0,2.4,0.4,2.6,0.6,2.68,3.08,0.12,0.36,2.68,3.08,0.12,0.36,6.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0
253,2,2,12,14,26,0,1.8,0.0,2.2,0.0,2.12,2.2,0.16,0.08,2.12,2.2,0.16,0.08,5.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0
254,2,3,12,21,33,0,2.8,0.0,3.2,0.0,2.56,3.28,0.12,0.08,2.56,3.28,0.12,0.08,6.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0
255,2,4,22,17,39,0,2.6,0.0,2.6,0.0,2.35,2.62,0.08,0.04,2.35,2.62,0.08,0.04,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
256,1,5,22,22,44,0,3.4,0.2,3.0,0.4,2.81,2.81,0.19,0.15,2.81,2.81,0.19,0.15,7.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0
257,3,4,14,14,28,0,2.4,0.4,3.2,0.4,2.58,2.62,0.12,0.27,2.58,2.62,0.12,0.27,6.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0
258,0,1,6,12,18,0,2.4,0.0,2.2,0.6,2.46,2.42,0.12,0.19,2.46,2.42,0.12,0.19,5.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0
259,2,7,8,10,18,1,0.8,0.0,1.4,0.0,1.62,2.19,0.08,0.19,1.62,2.19,0.08,0.19,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
260,2,2,13,10,23,0,2.4,0.2,2.0,0.0,3.08,1.65,0.38,0.04,3.08,1.65,0.38,0.04,6.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0
261,2,2,16,16,32,0,2.2,0.2,3.6,0.2,2.12,2.54,0.12,0.12,2.12,2.54,0.12,0.12,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
262,3,4,17,19,36,0,1.6,0.0,3.0,0.2,3.27,2.12,0.08,0.15,3.27,2.12,0.08,0.15,7.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0
263,2,2,15,12,27,0,2.0,0.0,2.6,0.0,2.19,2.73,0.08,0.12,2.19,2.73,0.08,0.12,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
264,8,3,19,23,42,1,2.6,0.0,3.0,0.2,3.27,2.31,0.08,0.23,3.27,2.31,0.08,0.23,5.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0
265,4,3,27,15,42,0,2.8,0.0,2.6,0.2,2.67,2.37,0.26,0.11,2.67,2.37,0.26,0.11,7.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0
266,1,3,13,12,25,0,2.8,0.0,3.0,0.0,2.67,3.26,0.04,0.07,2.67,3.26,0.04,0.07,6.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
267,2,4,16,18,34,0,1.6,0.4,2.0,0.0,2.33,2.59,0.22,0.11,2.33,2.59,0.22,0.11,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
268,1,4,8,17,25,0,1.2,0.0,3.0,0.0,2.3,2.74,0.26,0.19,2.3,2.74,0.26,0.19,6.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0
269,5,6,26,21,47,1,2.4,0.0,2.6,0.8,2.52,3.04,0.11,0.37,2.52,3.04,0.11,0.37,6.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0
270,2,2,19,8,27,0,3.2,0.0,3.0,0.2,2.37,2.11,0.19,0.11,2.37,2.11,0.19,0.11,5.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0
271,3,3,21,14,35,0,2.4,0.0,2.0,0.2,2.89,1.63,0.15,0.07,2.89,1.63,0.15,0.07,5.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0
272,1,2,13,17,30,1,2.2,0.0,2.6,0.2,2.19,2.33,0.15,0.07,2.19,2.33,0.15,0.07,5.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0
