,Unnamed: 0,Unnamed: 0.1,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida,chave_classico,classico_regional,MedAma5_mandante,MedVer5_mandante,MedAma5_visitante,MedVer5_visitante,MedAmaTemp_mandante,MedAmaTemp_visitante,MedVerTemp_mandante,MedVerTemp_visitante,data_dt,MedAmaH_mandante,MedAmaH_visitante,MedVerH_mandante,MedVerH_visitante,MaxAmaTemp_mandante,MinAmaTemp_mandante,MaxAmaTemp_visitante,MinAmaTemp_visitante,MaxVerTemp_mandante,MinVerTemp_mandante,MaxVerTemp_visitante,MinVerTemp_visitante,ScoreMed_mandante,ScoreLevel_mandante,ScoreMed_visitante,ScoreLevel_visitante,ScoreMedTemp_mandante,ScoreLevelTemp_mandante,ScoreMedTemp_visitante,ScoreLevelTemp_visitante,FalAma_mandante,FalVer_mandante,FalAma_visitante,FalVer_visitante,FalAmaTemp_mandante,FalVerTemp_mandante,FalAmaTemp_visitante,FalVerTemp_visitante,Target_mandante_amarelo,Target_visitante_amarelo
2487,2444,2444,7474,2021,21,19/9/2021,Flamengo,Gremio,0.5,0.5714285714285714,0.0,0.0,3,4,0,7,7,0.4375,0.7142857142857142,33,FlamengoGremio,0,1.0,1.0,0.625,0.0,0.9545454545454546,0.6533333333333333,0.5555555555555556,0.29850746268656714,2021-09-19,0.5000000000000142,0.0,0.0,0.0,0.8333333333333333,0.0,0.8571428571428571,0.0,1.0,0.0,2.0,0.0,0.710344827586207,0.6666666666666666,0.8424999999999999,0.6666666666666666,0.823404255319149,0.5,0.7973333333333334,0.6666666666666666,0.3652380952380952,0.6680497925311203,0.79,0.624390243902439,0.6035502958579881,0.7092198581560284,0.9937205651491366,0.8136482939632546,1,1
2488,2445,2445,7475,2021,21,20/9/2021,Cuiaba,Fluminense,0.25,0.2857142857142857,1.0,0.0,3,2,1,4,5,0.5,0.4444444444444444,31,CuiabaFluminense,0,0.5333333333333333,1.0,0.6363636363636364,0.0,0.9698275862068966,0.8666666666666666,0.8695652173913043,0.41666666666666674,2021-09-20,0.9698275862068966,0.19999999999999574,0.8695652173913043,0.0,0.8333333333333333,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.9116279069767442,0.6000000000000001,0.8470588235294118,1.0,0.9867125984251968,1.0,0.8904761904761904,0.4,0.43785714285714283,0.5595238095238095,0.6723438767234386,0.5296803652968036,0.45793103448275857,0.4152777777777778,0.8835294117647059,0.6943127962085308,0,0
2489,2446,2446,7476,2021,22,25/9/2021,Ceara,Chapecoense,0.0,0.375,0.0,1.0,0,4,1,3,4,0.0,1.0,26,CearaChapecoense,0,0.6875,0.0,0.7999999999999999,0.0,0.8327272727272728,0.8349514563106799,0.3846153846153846,0.76,2021-09-25,0.2857142857142847,0.2500000000000071,0.0,0.49999999999999956,0.8,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.8944,1.0,0.9673694779116464,1.0,0.87625,0.8333333333333333,0.9454123112659698,1.0,0.9509202453987731,0.6642857142857143,0.623673469387755,0.6222222222222222,0.8607442977190876,1.0,0.15074309978768574,0.4233128834355828,0,1
2490,2447,2447,7477,2021,22,25/9/2021,Corinthians,Palmeiras,0.2,0.1111111111111111,0.0,0.0,1,1,0,2,2,0.2857142857142857,0.16666666666666663,19,CorinthiansPalmeiras,1,0.5454545454545454,1.0,0.6428571428571429,0.33333333333333337,0.5692883895131087,0.7482517482517483,0.7142857142857143,0.8636363636363638,2021-09-25,0.375,0.4285714285714235,0.0,0.5,1.0,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5214285714285714,0.16666666666666666,0.7087719298245614,0.6666666666666666,0.6193684210526316,0.16666666666666666,0.827070879590094,0.5,0.877370417193426,0.5495049504950495,0.9531859557867359,0.6695652173913044,0.9010727056019069,0.8736462093862816,0.9441340782122905,0.3877551020408163,0,0
2491,2448,2448,7478,2021,22,25/9/2021,Sao Paulo,Atletico-MG,0.2,0.16666666666666666,0.0,0.0,1,1,0,2,2,0.42105263157894735,0.33333333333333337,26,Sao PauloAtletico-MG,0,1.0,1.0,1.0,0.0,0.9694915254237287,0.9690721649484537,0.7000000000000001,0.7142857142857143,2021-09-25,1.0,0.7499999999999929,0.0,1.0000000000000018,1.0,0.0,0.75,0.0,1.0,0.0,1.0,0.0,0.9784644194756554,0.8,1.0,1.0,0.9936815501263689,1.0,0.9800000000000004,0.6666666666666667,0.6676923076923077,0.6496062992125984,0.714898177920686,0.6360424028268551,0.8156498673740055,0.5347826086956522,0.042553191489361764,0.5478424015009381,0,0
2492,2449,2449,7479,2021,22,26/9/2021,America-MG,Flamengo,0.25,0.14285714285714285,0.0,0.0,1,1,0,2,2,0.16666666666666674,0.375,21,America-MGFlamengo,0,0.6363636363636364,0.0,0.8333333333333334,0.0,0.22388059701492535,0.9418604651162794,0.29411764705882354,0.5,2021-09-26,0.07692307692307665,1.0,0.25,0.0,1.0,0.0,0.75,0.0,1.0,0.0,1.0,0.0,0.9777777777777777,1.0,0.8321839080459771,0.4,0.8207885304659497,0.0,0.03423967774420933,0.0,0.9456635318704284,0.6852589641434262,0.8073170731707318,0.5604838709677419,1.0,0.5657142857142857,0.012729844413012725,0.692857142857143,0,0
2493,2450,2450,7480,2021,22,26/9/2021,Internacional,Bahia,0.16666666666666666,0.3333333333333333,0.0,0.0,2,2,0,4,4,0.5833333333333333,0.4375,34,InternacionalBahia,0,1.0,1.0,0.7999999999999999,0.0,0.69,0.22480620155038755,0.33,0.0,2021-09-26,0.3333333333333286,1.0,0.6666666666666679,0.0,0.7142857142857142,0.25,1.0,0.3333333333333333,2.0,0.0,0.0,0.0,0.740625,1.0,0.9040980143641739,0.8333333333333333,0.7514285714285714,1.0,0.3132530120481922,0.6666666666666665,0.8482142857142857,0.5377358490566038,0.8606676342525398,0.6639004149377593,0.9466463414634146,0.8450542228064409,0.796875,0.6931567328918322,0,0
2494,2451,2451,7481,2021,22,26/9/2021,Fluminense,Bragantino,0.2,0.2857142857142857,0.0,0.0,2,2,0,4,4,0.0,0.8333333333333333,30,FluminenseBragantino,0,0.7647058823529412,0.0,0.5,0.0,0.5714285714285716,0.96137339055794,0.35714285714285715,0.625,2021-09-26,0.3333333333333286,0.6538461538461533,0.0,0.5,0.75,0.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,0.8846153846153847,1.0,0.9092307692307692,0.3333333333333333,0.6941176470588237,0.3333333333333333,0.9433771486349848,0.6666666666666666,0.6436363636363637,0.7108433734939759,0.28703703703703703,0.5719557195571956,0.6416666666666666,0.7088305489260143,0.626,0.875,0,0
2495,2452,2452,7482,2021,22,26/9/2021,Juventude,Santos,0.5,0.0,0.0,0.0,3,0,0,3,3,0.4375,0.38888888888888884,31,JuventudeSantos,0,0.75,0.0,0.5238095238095238,0.0,0.5866666666666664,0.8181818181818182,0.8235294117647058,0.0,2021-09-26,0.5866666666666664,0.3999999999999986,0.8235294117647058,0.0,0.6666666666666665,0.0,0.8571428571428571,0.5,1.0,0.0,0.0,0.0,0.9196826970748636,0.5,0.8952287260206592,0.5,0.7433628318584065,0.75,0.9426229508196722,0.75,0.2748,0.5663082437275986,0.8861283643892339,0.5535714285714285,0.31589147286821706,0.5250100963480067,0.9336569579288027,0.6095617529880478,1,0
2496,2453,2453,7483,2021,22,26/9/2021,Sport,Fortaleza,1.0,0.4,0.0,0.0,5,2,0,7,7,0.6666666666666666,0.5384615384615385,33,SportFortaleza,0,0.9333333333333332,1.0,0.5333333333333333,1.0,0.5671641791044775,0.8450184501845018,0.42424242424242425,0.9333333333333335,2021-09-26,0.6666666666666572,0.3999999999999986,0.0,1.0,0.75,0.0,0.8,1.0,1.0,0.0,1.0,0.0,0.876,0.8333333333333333,0.6766666666666666,0.3333333333333333,0.41999999999999993,0.33333333333333326,0.786019417475728,0.6666666666666666,0.869109947643979,0.6945606694560669,0.8275862068965518,0.5559701492537313,0.43646408839778994,0.37349397590361444,0.8433121019108281,0.46288209606986896,1,0
2497,2454,2454,7484,2021,22,26/9/2021,Athletico-PR,Gremio,0.2,0.7142857142857142,0.0,0.0,1,5,0,6,6,0.6428571428571428,1.0,35,Athletico-PRGremio,0,1.0,1.0,0.7083333333333334,0.0,0.7454545454545454,0.672,0.42424242424242425,0.2835820895522388,2021-09-26,0.2499999999999929,0.12500000000000355,0.0,0.0,1.0,0.0,0.8571428571428571,0.0,2.0,0.0,2.0,0.0,0.9455,0.5,0.8624999999999999,0.6666666666666666,0.8527472527472527,0.5,0.8064761904761906,0.8333333333333333,0.36333333333333334,0.6038461538461539,0.7799999999999999,0.7073170731707317,0.8918918918918918,0.5756351358831018,0.9686028257456829,0.8582677165354331,0,1
2498,2455,2455,7485,2021,22,26/9/2021,Atletico-GO,Cuiaba,0.2,0.6666666666666666,0.0,0.0,1,4,0,5,5,0.125,0.5294117647058824,26,Atletico-GOCuiaba,0,0.8125,1.0,0.888888888888889,1.0,0.06293706293706292,0.9323308270676693,0.30303030303030304,1.0,2021-09-26,0.571428571428573,0.9465648854961832,0.5000000000000009,1.0,0.5,0.0,0.8,1.0,1.0,0.0,1.0,0.0,0.8538461538461539,1.0,0.9846301633045149,1.0,0.2035010940919033,0.25,1.0,1.0,0.8320839580209896,0.6192307692307693,0.4632258064516129,0.6723404255319149,0.8566037735849055,0.5647773279352227,0.04313725490196074,0.31895424836601305,0,1
2499,2456,2456,7486,2021,23,2/10/2021,Cuiaba,America-MG,0.0,0.3333333333333333,0.0,0.0,1,2,0,3,3,0.3571428571428571,0.6666666666666667,33,CuiabaAmerica-MG,0,0.6,1.0,0.4166666666666667,0.0,1.0,0.725,1.0,0.35714285714285715,2021-10-02,1.0,0.07142857142857117,1.0,0.33333333333333304,0.8333333333333333,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9218604651162791,0.6000000000000001,0.8522114347357067,0.5,0.9999999999999999,1.0,0.9359043997827269,0.5,0.44571428571428573,0.46428571428571425,0.8274074074074074,0.4962962962962963,0.44620689655172413,0.3666666666666667,0.8945454545454545,0.6046065259117083,0,0
2500,2457,2457,7487,2021,23,2/10/2021,Fortaleza,Atletico-GO,0.25,0.5714285714285714,0.0,0.0,1,4,0,5,5,0.33333333333333326,0.6923076923076923,34,FortalezaAtletico-GO,0,0.8125,0.0,0.4375,0.0,0.1036269430051815,0.6485714285714286,0.8750000000000001,0.36,2021-10-02,0.3999999999999986,0.5714285714285694,0.5,0.5000000000000009,0.0,1.0,0.8,0.0,1.0,0.0,1.0,0.0,0.9061224489795917,1.0,0.7635555555555555,0.16666666666666666,0.11618798955613574,0.33333333333333326,0.8124207858048161,0.5,0.3557894736842105,0.9234972677595629,0.9733333333333333,0.5770750988142292,0.5625,0.517909604519774,0.9829457364341085,0.6179337231968811,0,1
2501,3030,3030,7488,2021,23,2/10/2021,Bragantino,Corinthians,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,16,BragantinoCorinthians,1,1.0,0.5,0.46153846153846145,0.0,0.9612068965517242,0.051490514905149054,0.7142857142857143,0.7142857142857143,2021-10-02,0.6521739130434785,0.22222222222222143,0.33333333333333304,0.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9770687936191428,0.75,0.5928,0.16666666666666666,0.9017038007863696,0.5,0.07024793388429751,0.0,0.8484349258649094,0.8580246913580246,0.7445454545454545,0.6968085106382979,0.053962900505902134,0.887905604719764,0.8257261410788381,0.8560885608856088,0,0
2502,2458,2458,7489,2021,23,2/10/2021,Atletico-MG,Internacional,0.6666666666666666,0.2857142857142857,0.0,0.0,4,2,0,6,6,0.6470588235294117,0.611111111111111,31,Atletico-MGInternacional,0,0.875,1.0,0.625,0.0,0.9720930232558139,0.09285714285714275,0.6428571428571428,0.32,2021-10-02,0.5,0.2500000000000071,1.0000000000000018,0.6666666666666679,0.8333333333333333,0.0,0.33333333333333326,0.25,1.0,0.0,2.0,0.0,0.915,0.5,0.6754285714285714,1.0,0.9834503510531594,1.0,0.03992210321324263,0.0,0.4507042253521127,0.5198555956678701,0.9811046511627908,0.7929515418502202,0.6293103448275862,0.6,0.7253521126760565,0.7689015691868759,1,0
2503,2459,2459,7490,2021,23,3/10/2021,Flamengo,Athletico-PR,0.3333333333333333,0.3333333333333333,0.0,0.0,2,2,0,4,4,0.25,0.5,27,FlamengoAthletico-PR,0,1.0,1.0,0.5333333333333333,0.0,0.95,0.625,0.5555555555555556,0.48275862068965525,2021-10-03,0.5000000000000142,0.0,0.0,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.7148275862068966,0.6666666666666666,0.6419354838709677,0.5,0.8182978723404255,0.5,0.06307692307692303,0.0,0.3514285714285714,0.7344398340248963,0.6044444444444445,0.549645390070922,0.6027049873203719,0.7754137115839244,0.10008554319931573,0.5511332892442734,0,0
2504,2460,2460,7491,2021,23,3/10/2021,Chapecoense,Sao Paulo,0.25,0.14285714285714285,0.0,0.0,1,1,0,2,2,0.18181818181818177,0.30434782608695654,22,ChapecoenseSao Paulo,0,0.5,1.0,1.0,1.0,0.9408866995073892,0.885,1.0,0.56,2021-10-03,0.2500000000000071,1.0,0.49999999999999956,0.0,1.0,0.0,1.0000000000000002,0.0,2.0,0.0,1.0,0.0,0.9605662285136501,1.0,0.9868519909842223,1.0,0.9969262295081968,1.0,0.9668085106382978,1.0000000000000002,0.9411111111111111,0.43373493975903615,0.8300000000000001,0.6559485530546624,0.393,0.3529411764705882,0.38,0.576813725490196,0,0
2505,2461,2461,7492,2021,23,3/10/2021,Palmeiras,Juventude,0.2,0.16666666666666666,0.0,0.0,1,1,0,2,2,0.7857142857142856,0.5,32,PalmeirasJuventude,0,0.7692307692307692,1.0,0.875,1.0,0.061855670103092564,0.9488188976377953,0.8181818181818182,0.9333333333333335,2021-10-03,0.3333333333333286,0.9640000000000001,0.5,1.0,0.6666666666666665,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.9219681908548707,0.5,0.9519688446559931,1.0,0.01972872996300845,0.25,0.954119850187266,0.8,0.877808988764045,0.5514705882352942,0.8938461538461538,0.5814444444444444,0.8028169014084501,0.30394736842105263,0.6677384780278671,0.6010928961748634,0,0
2506,2462,2462,7493,2021,23,3/10/2021,Gremio,Sport,0.4,0.16666666666666666,0.0,0.0,2,1,0,3,3,0.6428571428571429,0.9166666666666667,39,GremioSport,0,0.39999999999999997,0.33333333333333337,0.8571428571428571,1.0,0.11111111111111094,0.7692307692307693,0.18,0.56,2021-10-03,0.28571428571428825,0.7500000000000071,0.0,0.0,0.75,0.0,0.8333333333333333,0.0,2.0,0.0,1.0,0.0,0.759298245614035,0.8333333333333333,0.884090909090909,0.5,0.21700223713646505,0.5,0.8936170212765957,0.8333333333333333,0.9229910714285713,0.5723270440251572,0.79,0.5808823529411765,0.8620689655172415,0.9304635761589404,0.8863636363636365,0.48037815126050415,0,0
2507,2463,2463,7494,2021,23,27/10/2021,Santos,Fluminense,0.3333333333333333,0.2857142857142857,0.0,0.0,2,2,0,4,4,0.6666666666666667,0.16666666666666674,28,SantosFluminense,0,0.7692307692307692,0.0,0.5454545454545454,0.0,0.0,0.8666666666666666,0.0,0.41666666666666674,2021-10-27,0.7499999999999929,0.19999999999999574,0.0,0.0,0.75,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.87125,0.6666666666666666,0.8770588235294118,1.0,0.7416666666666663,0.5,0.8852380952380952,0.4,0.9475,0.6546762589928058,0.6690997566909975,0.6027397260273972,1.0,0.6173570019723866,0.8752941176470589,0.7582938388625593,0,0
2508,2464,2464,7495,2021,23,27/10/2021,Bahia,Ceara,0.5,0.2222222222222222,0.0,1.0,3,3,1,5,6,0.6842105263157895,0.46153846153846145,32,BahiaCeara,0,0.8666666666666667,0.0,0.39999999999999997,0.0,0.66,0.18000000000000016,0.0,0.41666666666666674,2021-10-27,0.7142857142857153,0.3333333333333286,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,0.0,0.87125,0.6666666666666666,0.8140495867768595,0.5,0.9053763440860216,0.8333333333333333,0.014184397163120366,0.0,0.9533762057877814,0.6370370370370371,0.4621052631578947,1.0,0.9314641744548287,0.7543478260869565,0.4984984984984986,1.0,1,0
2509,2465,2465,7496,2021,24,5/10/2021,Corinthians,Bahia,0.0,0.16666666666666666,0.0,0.5,0,2,1,1,2,0.7142857142857143,0.5555555555555556,32,CorinthiansBahia,0,0.6363636363636364,1.0,0.8666666666666667,0.0,0.5355805243445693,0.20930232558139528,0.5714285714285714,0.0,2021-10-05,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.5064285714285713,0.16666666666666666,0.8948035487959441,0.8333333333333333,0.5949473684210527,0.16666666666666666,0.33012048192771015,0.6666666666666665,0.8849557522123893,0.5891089108910891,0.8751814223512336,0.7261410788381742,0.9249106078665077,0.924187725631769,0.82421875,0.7682119205298014,0,0
2510,2466,2466,7497,2021,24,6/10/2021,Chapecoense,Atletico-MG,0.5,0.16666666666666666,0.0,0.0,2,1,0,3,3,0.2727272727272726,0.5652173913043478,29,ChapecoenseAtletico-MG,0,0.42857142857142855,1.0,0.9285714285714286,0.0,0.9211822660098524,1.0,0.9565217391304347,0.6428571428571428,2021-10-06,0.0,0.7499999999999929,0.49999999999999956,1.0000000000000018,1.0,0.0,0.75,0.0,2.0,0.0,1.0,0.0,0.9327603640040444,0.6666666666666666,0.9707656612529003,0.8,0.983094262295082,1.0,0.9675000000000002,0.6666666666666667,0.9566666666666666,0.4668674698795181,0.7352625937834941,0.6784452296819787,0.3965,0.36470588235294116,0.004728132387707085,0.6003752345215759,0,0
2511,2467,2467,7498,2021,24,6/10/2021,Atletico-GO,Athletico-PR,0.6000000000000001,0.5,0.0,0.0,3,3,0,6,6,0.25,0.5294117647058824,28,Atletico-GOAthletico-PR,0,0.75,1.0,0.4666666666666666,0.0,0.07692307692307687,0.625,0.2727272727272727,0.4482758620689656,2021-10-06,0.571428571428573,0.0,0.5000000000000009,0.0,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.8180769230769231,0.8333333333333333,0.6364516129032258,0.5,0.20131291028446352,0.25,0.04923076923076897,0.0,0.8545727136431784,0.6576923076923077,0.5962962962962963,0.599290780141844,0.8452830188679246,0.625506072874494,0.09837467921300258,0.5791498827631816,1,1
2512,2468,2468,7499,2021,24,6/10/2021,Sport,Juventude,0.4,0.3333333333333333,0.0,0.0,2,2,0,4,4,0.0,0.3076923076923077,22,SportJuventude,0,1.0,1.0,0.6875,0.5,0.6417910447761197,0.9251968503937007,0.3939393939393939,0.8666666666666667,2021-10-06,0.6666666666666572,0.9400000000000001,0.0,0.9285714285714285,0.75,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.902,1.0,0.9242752055387278,0.8333333333333333,0.5049999999999999,0.6666666666666665,0.9391385767790262,0.8,0.8075916230366492,0.7740585774058577,0.933846153846154,0.6296666666666667,0.41988950276243076,0.42301204819277105,0.6806002143622722,0.6247540983606558,0,0
2513,2469,2469,7500,2021,24,6/10/2021,Ceara,Internacional,1.0,0.2857142857142857,0.0,0.0,5,2,0,7,7,0.9333333333333332,0.8181818181818182,38,CearaInternacional,0,0.5625,0.0,0.5625,0.0,0.7890909090909091,0.07142857142857162,0.6923076923076922,0.3,2021-10-06,0.0,0.2500000000000071,0.0,0.6666666666666679,0.8,0.0,0.33333333333333326,0.25,1.0,0.0,2.0,0.0,0.8468000000000001,0.8333333333333333,0.6642857142857143,1.0,0.8520833333333333,0.6666666666666666,0.020447906523855863,0.0,0.9923312883435582,0.6928571428571428,0.9883720930232558,0.855884203901825,0.8763505402160864,0.5305232558139534,0.7464788732394365,0.8200190204469804,1,0
2514,2470,2470,7501,2021,24,6/10/2021,Bragantino,Flamengo,0.25,0.42857142857142855,0.0,0.0,1,3,0,4,4,0.20000000000000007,0.7,33,BragantinoFlamengo,0,0.7999999999999999,0.5,0.8333333333333334,0.0,0.9181034482758621,0.8837209302325579,0.5714285714285714,0.4,2021-10-06,0.5217391304347831,0.6666666666666714,0.33333333333333304,0.0,0.5714285714285714,0.0,0.75,0.0,1.0,0.0,1.0,0.0,0.9336989032901297,0.5,0.8151724137931035,0.2,0.8453473132372218,0.5,0.0,0.0,0.9093904448105435,0.9197530864197531,0.8365853658536586,0.6088709677419355,0.08768971332209108,0.9174041297935103,0.0240452616690241,0.7523809523809525,0,1
2515,2471,2471,7502,2021,24,6/10/2021,Fluminense,Fortaleza,0.2,0.4,0.0,0.0,2,2,0,4,4,0.15384615384615374,0.5833333333333333,29,FluminenseFortaleza,0,0.8235294117647058,0.0,0.4666666666666666,1.0,0.5918367346938775,0.8191881918819189,0.2857142857142857,0.8666666666666667,2021-10-06,0.3333333333333286,0.3000000000000007,0.0,0.5,0.75,0.0,0.8,1.0,1.0,0.0,1.0,0.0,0.8565384615384616,1.0,0.6759259259259259,0.3333333333333333,0.6000000000000005,0.3333333333333333,0.774368932038835,0.5,0.6327272727272727,0.7550200803212851,0.8326947637292464,0.6082089552238806,0.5541666666666663,0.7589498806682577,0.8636942675159236,0.5036244541484716,0,0
2516,2472,2472,7503,2021,24,6/10/2021,America-MG,Palmeiras,0.5,0.3333333333333333,0.0,0.0,2,3,0,5,5,0.5833333333333333,0.6875,31,America-MGPalmeiras,0,0.6363636363636364,0.0,0.6428571428571429,0.33333333333333337,0.22388059701492535,0.7132867132867133,0.23529411764705882,0.7727272727272728,2021-10-06,0.0,0.2857142857142847,0.25,0.5,1.0,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.942929292929293,0.6666666666666666,0.6859649122807018,0.5,0.8261648745519712,0.0,0.8176771989752348,0.5,0.9456635318704284,0.7211155378486056,0.9752925877763328,0.717391304347826,0.9962756052141528,0.6209523809523809,0.9930167597765363,0.42602040816326525,0,1
2517,2473,2473,7504,2021,24,6/10/2021,Gremio,Cuiaba,0.4,0.3333333333333333,0.0,0.0,2,2,0,4,4,0.2142857142857143,0.25,25,GremioCuiaba,0,0.3333333333333333,0.33333333333333337,1.0,1.0,0.09150326797385588,0.9473684210526314,0.17,0.9166666666666667,2021-10-06,0.28571428571428825,0.9618320610687021,0.0,0.9166666666666667,0.75,0.0,0.8,1.0,2.0,0.0,1.0,0.0,0.7691228070175439,0.8333333333333333,1.0,1.0,0.2483221476510069,0.5,0.9903846153846159,1.0,0.9441964285714286,0.6383647798742139,0.4316129032258065,0.7404255319148936,0.9195402298850572,1.0,0.0326797385620915,0.35686274509803917,0,0
2518,2474,2474,7505,2021,24,7/10/2021,Sao Paulo,Santos,0.4,0.5,0.0,0.0,2,4,0,6,6,0.6842105263157895,0.41666666666666663,32,Sao PauloSantos,1,0.8461538461538461,1.0,0.23809523809523808,0.0,0.9152542372881356,0.775974025974026,0.65,0.0,2021-10-07,0.7999999999999972,0.20000000000000284,0.0,0.0,1.0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.9573970037453184,0.8,0.8853910477127398,0.5,0.9608256107834877,1.0,0.9402121504339441,0.75,0.6884615384615385,0.7047244094488189,0.9999999999999999,0.625,0.8421750663129974,0.5710000000000001,1.0,0.6772908366533864,0,1
2519,2475,2475,7506,2021,25,9/10/2021,Fluminense,Atletico-GO,0.2,0.2857142857142857,0.0,0.0,2,2,0,4,4,0.3076923076923077,0.6666666666666665,32,FluminenseAtletico-GO,0,0.8235294117647058,0.0,0.5625,0.0,0.5918367346938775,0.6799999999999999,0.2857142857142857,0.32,2021-10-09,0.3333333333333286,0.8571428571428541,0.0,0.5000000000000009,0.75,0.0,0.8,0.0,1.0,0.0,1.0,0.0,0.8396153846153845,0.8333333333333333,0.8035555555555555,0.3333333333333333,0.5482352941176467,0.3333333333333333,0.8255175327418672,0.5,0.63,0.8072289156626505,0.9226666666666666,0.6561264822134387,0.5416666666666665,0.7899761336515513,0.9488372093023256,0.6803118908382066,0,0
2520,2476,2476,7507,2021,25,9/10/2021,Atletico-MG,Ceara,0.16666666666666666,0.3333333333333333,0.0,0.0,1,3,0,4,4,0.41176470588235287,0.33333333333333337,22,Atletico-MGCeara,0,1.0,1.0,0.39999999999999997,1.0,0.986046511627907,0.29000000000000004,0.5714285714285714,0.6666666666666667,2021-10-09,0.5,0.0,1.0000000000000018,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9410000000000001,0.5,0.8152892561983471,0.5,0.9924774322968906,1.0,0.1158392434988178,0.0,0.40957746478873236,0.5776173285198556,0.45,0.5411392405063291,0.6241379310344828,0.6589285714285714,0.41141141141141135,0.5268656716417911,0,1
2521,2477,2477,7508,2021,25,9/10/2021,Sport,Corinthians,0.6000000000000001,0.0,0.0,0.0,3,0,0,3,3,0.2499999999999999,0.0,21,SportCorinthians,0,0.9333333333333332,1.0,0.3846153846153846,0.0,0.6268656716417911,0.01897018970189701,0.36363636363636365,0.5714285714285714,2021-10-09,0.6666666666666572,0.11111111111111072,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8768000000000001,0.8333333333333333,0.5632,0.16666666666666666,0.4275000000000002,0.33333333333333326,0.044077134986225786,0.0,0.8010471204188482,0.8200836820083681,0.7781818181818182,0.7287234042553191,0.39779005524861866,0.43775100401606426,0.9502074688796678,0.9298892988929889,1,0
2522,2478,2478,7509,2021,25,9/10/2021,Fortaleza,Flamengo,0.0,0.2857142857142857,1.0,0.0,1,2,1,2,3,0.0,0.46153846153846145,27,FortalezaFlamengo,0,0.625,0.0,1.0,0.0,0.07253886010362698,0.918604651162791,0.75,0.4,2021-10-09,0.3000000000000007,0.6666666666666714,0.5,0.0,0.0,1.0,0.75,0.0,1.0,0.0,1.0,0.0,0.8832653061224489,0.8333333333333333,0.846896551724138,0.4,0.08746736292428237,0.33333333333333326,0.035246727089627505,0.0,0.37052631578947365,1.0,0.8341463414634147,0.689516129032258,0.6190476190476193,0.5744067796610169,0.021216407355021172,0.8,0,0
2523,2479,2479,7510,2021,25,9/10/2021,Athletico-PR,Bahia,0.2,0.3333333333333333,0.0,0.0,1,2,0,3,3,0.4285714285714286,0.18181818181818188,23,Athletico-PRBahia,0,0.7692307692307692,1.0,0.7999999999999999,0.33333333333333337,0.7418181818181818,0.15503875968992253,0.36363636363636365,0.2857142857142857,2021-10-09,0.2499999999999929,0.8000000000000043,0.0,0.5000000000000009,1.0,0.0,1.0,0.3333333333333333,2.0,0.0,1.0,0.0,0.9460000000000002,0.5,0.9011406844106462,0.8333333333333333,0.8536263736263737,0.5,0.34698795180722897,0.6666666666666665,0.38666666666666666,0.6692307692307693,0.9332365747460086,0.8008298755186722,0.9004914004914004,0.6623678529916422,0.8984375,0.8079470198675497,0,0
2524,2480,2480,7511,2021,25,9/10/2021,Palmeiras,Bragantino,0.2,0.2857142857142857,0.0,0.0,1,2,0,3,3,0.4285714285714286,0.611111111111111,29,PalmeirasBragantino,1,0.7692307692307692,1.0,0.5,0.0,0.05154639175257758,0.8927038626609443,0.7727272727272728,0.5,2021-10-09,0.1666666666666714,0.4615384615384617,0.5,0.25,0.6666666666666665,0.0,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,0.9319085487077534,0.5,0.9317948717948719,0.6666666666666666,0.04932182490752135,0.25,0.9246713852376137,0.6666666666666666,0.949438202247191,0.6213235294117647,0.2929629629629629,0.6420664206642066,0.9225352112676051,0.3513157894736842,0.672,1.0,0,0
