,ID,clube_mandante,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,clube_visitante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_amarelos,total_cartoes_vermelhos,total_cartoes_partida
2666,7322,Corinthians,0,0,Sport,3,0,0,3,3,0,3
2667,7323,Ceara,3,0,Atletico-MG,4,0,3,4,7,0,7
2668,7324,Bahia,2,0,Athletico-PR,1,2,2,3,3,2,5
2669,7325,Gremio,2,0,Santos,3,0,2,3,5,0,5
2670,7326,Juventude,2,0,Flamengo,1,0,2,1,3,0,3
2671,7327,Fluminense,3,1,Corinthians,1,0,4,1,4,1,5
2672,7328,Palmeiras,3,0,Bahia,4,0,3,4,7,0,7
2673,7329,Athletico-PR,1,0,Chapecoense,1,0,1,1,2,0,2
2674,7330,Gremio,2,1,Fortaleza,4,0,3,4,6,1,7
2675,7331,Santos,4,0,Atletico-MG,3,1,4,4,7,1,8
2676,7332,America-MG,2,0,Internacional,3,0,2,3,5,0,5
2677,7333,Sport,0,0,Cuiaba,1,0,0,1,1,0,1
2678,7334,Ceara,4,0,Sao Paulo,6,0,4,6,10,0,10
2679,7335,Atletico-GO,2,0,Bragantino,2,0,2,2,4,0,4
2680,7336,Fluminense,1,0,Athletico-PR,2,0,1,2,3,0,3
2681,7337,Fortaleza,3,1,Chapecoense,3,0,4,3,6,1,7
2682,7338,Internacional,3,0,Palmeiras,2,1,3,3,5,1,6
2683,7339,Bahia,4,0,America-MG,0,0,4,0,4,0,4
2684,7340,Santos,1,0,Sport,4,0,1,4,5,0,5
2685,7341,Corinthians,1,0,Sao Paulo,1,0,1,1,2,0,2
2686,7342,Juventude,3,0,Gremio,0,0,3,0,3,0,3
2687,7343,Bragantino,1,0,Ceara,3,1,1,4,4,1,5
2688,7344,Atletico-MG,0,0,Atletico-GO,2,0,0,2,2,0,2
2689,7345,Cuiaba,3,0,Flamengo,5,0,3,5,8,0,8
2690,7346,Athletico-PR,3,0,Fortaleza,3,0,3,3,6,0,6
2691,7347,America-MG,4,0,Santos,3,0,4,3,7,0,7
2692,7348,Corinthians,2,0,Internacional,2,0,2,2,4,0,4
2693,7349,Chapecoense,2,0,Bahia,1,0,2,1,3,0,3
2694,7350,Flamengo,2,0,Fluminense,1,0,2,1,3,0,3
2695,7351,Sport,2,0,Palmeiras,1,0,2,1,3,0,3
2696,7352,Ceara,2,0,Juventude,2,1,2,3,4,1,5
2697,7353,Sao Paulo,1,0,Bragantino,2,0,1,2,3,0,3
2698,7354,Cuiaba,5,0,Atletico-MG,2,0,5,2,7,0,7
2699,7355,Gremio,3,0,Atletico-GO,0,0,3,0,3,0,3
2700,7356,Santos,2,0,Athletico-PR,2,0,2,2,4,0,4
2701,7357,Bahia,2,0,Juventude,3,0,2,3,5,0,5
2702,7358,Bragantino,3,0,Cuiaba,2,0,3,2,5,0,5
2703,7359,Fortaleza,2,0,America-MG,1,0,2,1,3,0,3
2704,7360,Palmeiras,2,0,Gremio,2,0,2,2,4,0,4
2705,7361,Atletico-MG,1,0,Flamengo,1,0,1,1,2,0,2
2706,7362,Atletico-GO,4,0,Sport,1,0,4,1,5,0,5
2707,7363,Internacional,2,0,Sao Paulo,3,0,2,3,5,0,5
2708,7364,Fluminense,2,0,Ceara,3,0,2,3,5,0,5
2709,7365,Chapecoense,3,0,Corinthians,0,0,3,0,3,0,3
2710,7366,Palmeiras,1,0,Santos,6,0,1,6,7,0,7
2711,7367,Gremio,1,0,Internacional,2,0,1,2,3,0,3
2712,7368,Athletico-PR,0,0,Bragantino,4,0,0,4,4,0,4
2713,7369,Sport,1,0,Fluminense,3,0,1,3,4,0,4
2714,7370,Sao Paulo,0,0,Bahia,1,0,0,1,1,0,1
2715,7371,America-MG,1,0,Atletico-MG,1,0,1,1,2,0,2
2716,7372,Juventude,2,0,Atletico-GO,2,0,2,2,4,0,4
2717,7373,Cuiaba,1,1,Ceara,2,0,2,2,3,1,4
2718,7374,Flamengo,3,0,Chapecoense,3,0,3,3,6,0,6
2719,7375,Fortaleza,4,0,Corinthians,3,0,4,3,7,0,7
2720,7376,Ceara,4,0,Athletico-PR,3,0,4,3,7,0,7
2721,7377,Sao Paulo,3,0,Fortaleza,2,0,3,2,5,0,5
2722,7378,Corinthians,0,0,Atletico-MG,2,0,0,2,2,0,2
2723,7379,Fluminense,1,0,Gremio,4,0,1,4,5,0,5
2724,7380,Chapecoense,2,0,Cuiaba,2,0,2,2,4,0,4
2725,7381,Atletico-GO,2,0,Palmeiras,1,0,2,1,3,0,3
2726,7382,Bahia,5,0,Flamengo,1,0,5,1,6,0,6
2727,7383,Internacional,4,0,Juventude,4,1,4,5,8,1,9
2728,7384,Bragantino,3,0,Santos,6,0,3,6,9,0,9
2729,7385,America-MG,1,0,Sport,3,0,1,3,4,0,4
2730,7386,Gremio,3,0,America-MG,3,0,3,3,6,0,6
2731,7387,Palmeiras,1,0,Fluminense,2,0,1,2,3,0,3
2732,7388,Atletico-MG,2,0,Bahia,1,0,2,1,3,0,3
2733,7389,Fortaleza,4,0,Bragantino,2,0,4,2,6,0,6
2734,7390,Flamengo,3,0,Sao Paulo,6,0,3,6,9,0,9
2735,7391,Santos,2,0,Atletico-GO,2,0,2,2,4,0,4
2736,7392,Athletico-PR,4,0,Internacional,3,0,4,3,7,0,7
2737,7393,Sport,4,0,Ceara,1,0,4,1,5,0,5
2738,7394,Juventude,5,0,Chapecoense,1,0,5,1,6,0,6
2739,7395,Cuiaba,2,1,Corinthians,1,0,3,1,3,1,4
2740,7396,Sao Paulo,3,1,Palmeiras,3,0,4,3,6,1,7
2741,7397,Internacional,2,1,Cuiaba,3,0,3,3,5,1,6
2742,7398,Bragantino,1,0,Gremio,2,0,1,2,3,0,3
2743,7399,Corinthians,1,0,Flamengo,1,0,1,1,2,0,2
2744,7400,Atletico-MG,3,1,Athletico-PR,3,0,4,3,6,1,7
2745,7402,Bahia,2,0,Sport,3,0,2,3,5,0,5
2746,7403,Atletico-GO,4,0,America-MG,0,0,4,0,4,0,4
2747,7404,Ceara,2,0,Fortaleza,3,0,2,3,5,0,5
2748,7405,Fluminense,2,0,Juventude,1,0,2,1,3,0,3
2749,7406,Sport,3,0,Bragantino,1,0,3,1,4,0,4
2750,7407,Athletico-PR,2,0,Sao Paulo,4,1,2,5,6,1,7
2751,7408,Palmeiras,5,1,Fortaleza,2,1,6,3,7,2,9
2752,7409,Cuiaba,1,1,Bahia,2,0,2,2,3,1,4
2753,7410,Juventude,1,0,Atletico-MG,3,0,1,3,4,0,4
2754,7411,America-MG,2,0,Fluminense,2,0,2,2,4,0,4
2755,7412,Santos,1,0,Corinthians,1,0,1,1,2,0,2
2756,7413,Ceara,2,0,Atletico-GO,2,0,2,2,4,0,4
2757,7414,Flamengo,2,1,Internacional,2,0,3,2,4,1,5
2758,7415,Gremio,1,0,Chapecoense,3,0,1,3,4,0,4
2759,7416,Bragantino,4,0,Juventude,4,0,4,4,8,0,8
2760,7417,Atletico-MG,2,0,Palmeiras,1,1,2,2,3,1,4
2761,7418,Sao Paulo,3,0,Gremio,1,0,3,1,4,0,4
2762,7419,Flamengo,4,0,Sport,1,0,4,1,5,0,5
2763,7420,Corinthians,1,0,Ceara,1,0,1,1,2,0,2
2764,7421,Bahia,2,0,Atletico-GO,0,0,2,0,2,0,2
2765,7422,Cuiaba,1,0,Athletico-PR,1,0,1,1,2,0,2
2766,7423,Fortaleza,2,0,Santos,1,0,2,1,3,0,3
2767,7424,Internacional,2,0,Fluminense,0,0,2,0,2,0,2
2768,7425,Chapecoense,1,1,America-MG,1,0,2,1,2,1,3
2769,7426,Atletico-GO,2,1,Chapecoense,5,0,3,5,7,1,8
2770,7427,Gremio,1,0,Bahia,1,0,1,1,2,0,2
2771,7428,Juventude,1,0,Fortaleza,1,0,1,1,2,0,2
2772,7429,Palmeiras,1,0,Cuiaba,1,0,1,1,2,0,2
2773,7430,Ceara,0,0,Flamengo,2,0,0,2,2,0,2
2774,7431,Athletico-PR,1,1,Corinthians,0,0,2,0,1,1,2
2775,7432,Santos,2,0,Internacional,2,0,2,2,4,0,4
2776,7433,Sport,2,0,Sao Paulo,2,0,2,2,4,0,4
2777,7434,America-MG,2,0,Bragantino,0,0,2,0,2,0,2
2778,7435,Fluminense,3,0,Atletico-MG,3,0,3,3,6,0,6
2779,7436,Sport,1,1,Chapecoense,1,0,2,1,2,1,3
2780,7437,Santos,4,0,Flamengo,4,0,4,4,8,0,8
2781,7438,Gremio,1,1,Corinthians,2,0,2,2,3,1,4
2782,7439,Palmeiras,3,0,Athletico-PR,0,0,3,0,3,0,3
2783,7440,America-MG,1,0,Ceara,2,0,1,2,3,0,3
2784,7441,Juventude,2,0,Sao Paulo,5,0,2,5,7,0,7
2785,7442,Atletico-GO,1,0,Internacional,2,0,1,2,3,0,3
2786,7443,Bragantino,3,0,Atletico-MG,4,0,3,4,7,0,7
2787,7444,Fluminense,2,0,Bahia,4,0,2,4,6,0,6
2788,7445,Fortaleza,2,0,Cuiaba,5,0,2,5,7,0,7
2789,7446,Bahia,3,0,Fortaleza,1,0,3,1,4,0,4
2790,7447,Cuiaba,3,0,Santos,1,0,3,1,4,0,4
2791,7448,Athletico-PR,1,0,Sport,2,1,1,3,3,1,4
2792,7449,Corinthians,3,0,Juventude,4,0,3,4,7,0,7
2793,7451,Sao Paulo,3,0,America-MG,1,0,3,1,4,0,4
2794,7452,Ceara,4,0,Palmeiras,2,0,4,2,6,0,6
2795,7453,Internacional,5,0,Bragantino,2,0,5,2,7,0,7
2796,7454,Atletico-MG,5,0,Gremio,6,0,5,6,11,0,11
2797,7455,Flamengo,2,0,Atletico-GO,1,0,2,1,3,0,3
2798,7456,America-MG,1,0,Athletico-PR,1,0,1,1,2,0,2
2799,7457,Juventude,3,0,Cuiaba,5,1,3,6,8,1,9
2800,7458,Bragantino,4,1,Chapecoense,2,0,5,2,6,1,7
2801,7459,Santos,1,0,Bahia,4,0,1,4,5,0,5
2802,7461,Fortaleza,1,0,Atletico-MG,2,0,1,2,3,0,3
2803,7462,Palmeiras,0,1,Flamengo,2,0,1,2,2,1,3
2804,7463,Atletico-GO,4,0,Corinthians,2,0,4,2,6,0,6
2805,7464,Fluminense,5,0,Sao Paulo,4,0,5,4,9,0,9
2806,7465,Sport,4,0,Internacional,1,0,4,1,5,0,5
2807,7466,Chapecoense,2,0,Palmeiras,2,0,2,2,4,0,4
2808,7467,Athletico-PR,5,0,Juventude,1,1,5,2,6,1,7
2809,7468,Atletico-MG,2,0,Sport,3,0,2,3,5,0,5
2810,7469,Bahia,1,0,Bragantino,4,0,1,4,5,0,5
2811,7470,Ceara,3,0,Santos,2,0,3,2,5,0,5
2812,7471,Internacional,3,1,Fortaleza,1,1,4,2,4,2,6
2813,7472,Sao Paulo,1,0,Atletico-GO,2,0,1,2,3,0,3
2814,7473,Corinthians,1,1,America-MG,0,0,2,0,1,1,2
2815,7474,Flamengo,3,0,Gremio,4,0,3,4,7,0,7
2816,7475,Cuiaba,2,1,Fluminense,2,0,3,2,4,1,5
2817,7476,Ceara,0,0,Chapecoense,3,1,0,4,3,1,4
2818,7477,Corinthians,1,0,Palmeiras,1,0,1,1,2,0,2
2819,7478,Sao Paulo,1,0,Atletico-MG,1,0,1,1,2,0,2
2820,7479,America-MG,1,0,Flamengo,1,0,1,1,2,0,2
2821,7480,Internacional,2,0,Bahia,2,0,2,2,4,0,4
2822,7481,Fluminense,2,0,Bragantino,2,0,2,2,4,0,4
2823,7482,Juventude,3,0,Santos,0,0,3,0,3,0,3
2824,7483,Sport,5,0,Fortaleza,2,0,5,2,7,0,7
2825,7484,Athletico-PR,1,0,Gremio,5,0,1,5,6,0,6
2826,7485,Atletico-GO,1,0,Cuiaba,4,0,1,4,5,0,5
2827,7486,Cuiaba,1,0,America-MG,2,0,1,2,3,0,3
2828,7487,Fortaleza,1,0,Atletico-GO,4,0,1,4,5,0,5
2829,7489,Atletico-MG,4,0,Internacional,2,0,4,2,6,0,6
2830,7490,Flamengo,2,0,Athletico-PR,2,0,2,2,4,0,4
2831,7491,Chapecoense,1,0,Sao Paulo,1,0,1,1,2,0,2
2832,7492,Palmeiras,1,0,Juventude,1,0,1,1,2,0,2
2833,7493,Gremio,2,0,Sport,1,0,2,1,3,0,3
2834,7494,Santos,2,0,Fluminense,2,0,2,2,4,0,4
2835,7495,Bahia,3,0,Ceara,2,1,3,3,5,1,6
2836,7496,Corinthians,0,0,Bahia,1,1,0,2,1,1,2
2837,7497,Chapecoense,2,0,Atletico-MG,1,0,2,1,3,0,3
2838,7498,Atletico-GO,3,0,Athletico-PR,3,0,3,3,6,0,6
2839,7499,Sport,2,0,Juventude,2,0,2,2,4,0,4
2840,7500,Ceara,5,0,Internacional,2,0,5,2,7,0,7
2841,7501,Bragantino,1,0,Flamengo,3,0,1,3,4,0,4
2842,7502,Fluminense,2,0,Fortaleza,2,0,2,2,4,0,4
2843,7503,America-MG,2,0,Palmeiras,3,0,2,3,5,0,5
2844,7504,Gremio,2,0,Cuiaba,2,0,2,2,4,0,4
2845,7505,Sao Paulo,2,0,Santos,4,0,2,4,6,0,6
2846,7506,Fluminense,2,0,Atletico-GO,2,0,2,2,4,0,4
2847,7507,Atletico-MG,1,0,Ceara,3,0,1,3,4,0,4
2848,7508,Sport,3,0,Corinthians,0,0,3,0,3,0,3
2849,7509,Fortaleza,0,1,Flamengo,2,0,1,2,2,1,3
2850,7510,Athletico-PR,1,0,Bahia,2,0,1,2,3,0,3
2851,7511,Palmeiras,1,0,Bragantino,2,0,1,2,3,0,3
2852,7512,Juventude,6,0,America-MG,3,0,6,3,9,0,9
2853,7513,Internacional,3,0,Chapecoense,1,0,3,1,4,0,4
2854,7514,Santos,4,0,Gremio,6,1,4,7,10,1,11
2855,7515,Cuiaba,2,0,Sao Paulo,2,0,2,2,4,0,4
2856,7516,Bragantino,2,1,Atletico-GO,4,0,3,4,6,1,7
2857,7517,Bahia,4,0,Palmeiras,2,1,4,3,6,1,7
2858,7518,Atletico-MG,2,0,Santos,7,0,2,7,9,0,9
2859,7519,Chapecoense,4,0,Athletico-PR,5,0,4,5,9,0,9
2860,7520,Flamengo,2,0,Juventude,3,0,2,3,5,0,5
2861,7521,Fortaleza,2,0,Gremio,2,0,2,2,4,0,4
2862,7522,Corinthians,1,0,Fluminense,1,0,1,1,2,0,2
2863,7523,Internacional,1,0,America-MG,2,0,1,2,3,0,3
2864,7524,Sao Paulo,3,0,Ceara,3,0,3,3,6,0,6
2865,7525,Cuiaba,4,0,Sport,0,0,4,0,4,0,4
2866,7526,Chapecoense,3,0,Fortaleza,1,0,3,1,4,0,4
2867,7527,America-MG,1,0,Bahia,2,0,1,2,3,0,3
2868,7528,Athletico-PR,2,0,Fluminense,1,0,2,1,3,0,3
2869,7529,Palmeiras,3,0,Internacional,4,1,3,5,7,1,8
2870,7530,Ceara,2,0,Bragantino,7,0,2,7,9,0,9
2871,7531,Gremio,1,0,Juventude,3,0,1,3,4,0,4
2872,7532,Atletico-GO,1,0,Atletico-MG,0,0,1,0,1,0,1
2873,7533,Sport,1,0,Santos,3,0,1,3,4,0,4
2874,7534,Flamengo,1,0,Cuiaba,1,0,1,1,2,0,2
2875,7535,Sao Paulo,3,0,Corinthians,2,0,3,2,5,0,5
2876,7536,Santos,1,1,America-MG,2,0,2,2,3,1,4
2877,7537,Juventude,1,0,Ceara,2,0,1,2,3,0,3
2878,7538,Fluminense,6,0,Flamengo,3,0,6,3,9,0,9
2879,7539,Fortaleza,2,0,Athletico-PR,2,0,2,2,4,0,4
2880,7540,Internacional,3,1,Corinthians,3,1,4,4,6,2,8
2881,7542,Bragantino,3,0,Sao Paulo,0,0,3,0,3,0,3
2882,7543,Bahia,1,0,Chapecoense,1,0,1,1,2,0,2
2883,7544,Atletico-GO,2,0,Gremio,7,1,2,8,9,1,10
2884,7545,Palmeiras,1,0,Sport,3,0,1,3,4,0,4
2885,7546,Bragantino,3,0,Sport,6,0,3,6,9,0,9
2886,7547,Atletico-MG,1,0,Juventude,2,0,1,2,3,0,3
2887,7548,Fortaleza,3,0,Palmeiras,2,0,3,2,5,0,5
2888,7549,Chapecoense,1,0,Gremio,1,0,1,1,2,0,2
2889,7550,Atletico-GO,0,0,Ceara,3,0,0,3,3,0,3
2890,7551,Internacional,2,0,Flamengo,1,0,2,1,3,0,3
2891,7552,Corinthians,1,0,Santos,0,0,1,0,1,0,1
2892,7553,Fluminense,1,0,America-MG,2,0,1,2,3,0,3
2893,7554,Bahia,1,0,Cuiaba,0,0,1,0,1,0,1
2894,7555,Sao Paulo,3,0,Athletico-PR,2,0,3,2,5,0,5
2895,7556,Athletico-PR,1,0,Santos,2,0,1,2,3,0,3
2896,7557,Flamengo,4,0,Atletico-MG,2,0,4,2,6,0,6
2897,7558,Juventude,2,0,Bahia,1,0,2,1,3,0,3
2898,7559,America-MG,0,0,Fortaleza,5,0,0,5,5,0,5
2899,7560,Gremio,5,0,Palmeiras,2,0,5,2,7,0,7
2900,7561,Ceara,4,1,Fluminense,2,0,5,2,6,1,7
2901,7562,Sao Paulo,0,0,Internacional,2,0,0,2,2,0,2
2902,7563,Sport,4,0,Atletico-GO,3,0,4,3,7,0,7
2903,7564,Cuiaba,2,0,Bragantino,3,0,2,3,5,0,5
2904,7565,Corinthians,1,0,Chapecoense,4,0,1,4,5,0,5
2905,7566,Cuiaba,1,0,Chapecoense,1,0,1,1,2,0,2
2906,7567,Gremio,3,0,Fluminense,1,0,3,1,4,0,4
2907,7568,Athletico-PR,4,0,Ceara,3,1,4,4,7,1,8
2908,7569,Atletico-MG,2,0,Corinthians,2,0,2,2,4,0,4
2909,7570,Santos,2,0,Bragantino,1,0,2,1,3,0,3
2910,7571,Palmeiras,1,0,Atletico-GO,3,0,1,3,4,0,4
2911,7572,Fortaleza,4,0,Sao Paulo,5,0,4,5,9,0,9
2912,7573,Sport,2,1,America-MG,3,0,3,3,5,1,6
2913,7574,Juventude,2,0,Internacional,4,0,2,4,6,0,6
2914,7575,Flamengo,0,1,Bahia,2,2,1,4,2,3,5
2915,7576,Corinthians,3,0,Fortaleza,3,0,3,3,6,0,6
2916,7577,Internacional,1,1,Gremio,3,1,2,4,4,2,6
2917,7578,Fluminense,1,0,Sport,1,0,1,1,2,0,2
2918,7579,Bragantino,2,0,Athletico-PR,3,0,2,3,5,0,5
2919,7580,Atletico-MG,3,0,America-MG,2,0,3,2,5,0,5
2920,7581,Santos,3,0,Palmeiras,2,0,3,2,5,0,5
2921,7582,Bahia,1,0,Sao Paulo,2,0,1,2,3,0,3
2922,7583,Ceara,3,0,Cuiaba,1,0,3,1,4,0,4
2923,7584,Chapecoense,3,1,Flamengo,3,1,4,4,6,2,8
2924,7585,Atletico-GO,1,0,Juventude,2,0,1,2,3,0,3
2925,7586,Atletico-GO,2,0,Santos,3,0,2,3,5,0,5
2926,7587,America-MG,3,0,Gremio,1,0,3,1,4,0,4
2927,7588,Bragantino,3,0,Fortaleza,4,0,3,4,7,0,7
2928,7589,Internacional,7,0,Athletico-PR,3,0,7,3,10,0,10
2929,7590,Corinthians,1,0,Cuiaba,1,0,1,1,2,0,2
2930,7591,Sao Paulo,1,1,Flamengo,1,0,2,1,2,1,3
2931,7592,Fluminense,4,1,Palmeiras,6,2,5,8,10,3,13
2932,7593,Ceara,1,0,Sport,2,0,1,2,3,0,3
2933,7594,Chapecoense,3,0,Juventude,3,0,3,3,6,0,6
2934,7595,Bahia,2,0,Atletico-MG,3,0,2,3,5,0,5
2935,7596,Athletico-PR,1,0,Atletico-MG,2,0,1,2,3,0,3
2936,7597,Gremio,0,0,Bragantino,2,0,0,2,2,0,2
2937,7598,America-MG,1,0,Atletico-GO,1,0,1,1,2,0,2
2938,7599,Santos,1,0,Chapecoense,2,0,1,2,3,0,3
2939,7600,Cuiaba,4,0,Internacional,1,0,4,1,5,0,5
2940,7601,Fortaleza,1,0,Ceara,4,0,1,4,5,0,5
2941,7602,Palmeiras,1,0,Sao Paulo,2,0,1,2,3,0,3
2942,7603,Juventude,2,0,Fluminense,1,0,2,1,3,0,3
2943,7604,Flamengo,1,0,Corinthians,2,0,1,2,3,0,3
2944,7605,Sport,1,0,Bahia,3,0,1,3,4,0,4
2945,7606,Palmeiras,4,0,Atletico-MG,3,0,4,3,7,0,7
2946,7607,Fluminense,5,0,Internacional,5,1,5,6,10,1,11
2947,7608,Santos,3,0,Fortaleza,2,0,3,2,5,0,5
2948,7609,Ceara,3,0,Corinthians,4,0,3,4,7,0,7
2949,7610,Atletico-GO,5,0,Bahia,3,1,5,4,8,1,9
2950,7611,Juventude,3,0,Bragantino,3,0,3,3,6,0,6
2951,7612,America-MG,2,0,Chapecoense,2,0,2,2,4,0,4
2952,7613,Gremio,3,0,Sao Paulo,2,0,3,2,5,0,5
2953,7614,Athletico-PR,4,0,Cuiaba,6,1,4,7,10,1,11
2954,7615,Sport,2,0,Flamengo,3,0,2,3,5,0,5
2955,7616,Bahia,3,0,Gremio,3,0,3,3,6,0,6
2956,7617,Bragantino,3,0,America-MG,2,0,3,2,5,0,5
2957,7618,Sao Paulo,0,0,Sport,1,0,0,1,1,0,1
2958,7619,Corinthians,5,0,Athletico-PR,3,0,5,3,8,0,8
2959,7620,Atletico-MG,6,0,Fluminense,3,0,6,3,9,0,9
2960,7621,Internacional,1,0,Santos,2,0,1,2,3,0,3
2961,7622,Flamengo,6,0,Ceara,1,0,6,1,7,0,7
2962,7623,Cuiaba,4,0,Palmeiras,2,1,4,3,6,1,7
2963,7624,Chapecoense,2,0,Atletico-GO,3,0,2,3,5,0,5
2964,7625,Fortaleza,2,0,Juventude,0,0,2,0,2,0,2
2965,7626,Bahia,2,1,Fluminense,5,1,3,6,7,2,9
2966,7627,Corinthians,1,0,Gremio,3,0,1,3,4,0,4
2967,7628,Atletico-MG,1,0,Bragantino,2,0,1,2,3,0,3
2968,7629,Ceara,0,0,America-MG,2,0,0,2,2,0,2
2969,7630,Sao Paulo,5,0,Juventude,3,0,5,3,8,0,8
2970,7631,Athletico-PR,1,0,Palmeiras,1,0,1,1,2,0,2
2971,7632,Cuiaba,1,0,Fortaleza,3,0,1,3,4,0,4
2972,7633,Internacional,3,0,Atletico-GO,2,0,3,2,5,0,5
2973,7634,Flamengo,3,0,Santos,3,0,3,3,6,0,6
2974,7635,Chapecoense,3,1,Sport,4,0,4,4,7,1,8
2975,7636,Fortaleza,4,0,Bahia,2,0,4,2,6,0,6
2976,7637,Atletico-GO,4,0,Flamengo,2,0,4,2,6,0,6
2977,7638,Palmeiras,2,0,Ceara,0,0,2,0,2,0,2
2978,7639,Fluminense,3,0,Chapecoense,2,0,3,2,5,0,5
2979,7640,America-MG,2,0,Sao Paulo,2,0,2,2,4,0,4
2980,7641,Bragantino,4,0,Internacional,5,0,4,5,9,0,9
2981,7642,Sport,1,0,Athletico-PR,1,0,1,1,2,0,2
2982,7643,Juventude,1,0,Corinthians,2,1,1,3,3,1,4
2983,7644,Gremio,3,0,Atletico-MG,1,0,3,1,4,0,4
2984,7645,Santos,1,0,Cuiaba,2,0,1,2,3,0,3
2985,7646,Fluminense,1,0,Santos,0,0,1,0,1,0,1
2986,7647,Atletico-GO,3,0,Flamengo,2,0,3,2,5,0,5
2987,7648,Palmeiras,4,0,Ceara,9,1,4,10,13,1,14
2988,7649,Coritiba,2,0,Goias,4,0,2,4,6,0,6
2989,7650,Botafogo-RJ,1,0,Corinthians,4,0,1,4,5,0,5
2990,7651,Atletico-MG,2,0,Internacional,4,0,2,4,6,0,6
2991,7652,Fortaleza,2,0,Cuiaba,3,0,2,3,5,0,5
2992,7653,Avai,3,0,America-MG,3,2,3,5,6,2,8
2993,7654,Sao Paulo,1,0,Athletico-PR,3,0,1,3,4,0,4
2994,7655,Juventude,4,0,Bragantino,5,0,4,5,9,0,9
2995,7656,Goias,4,0,Palmeiras,0,0,4,0,4,0,4
2996,7657,America-MG,3,0,Juventude,0,1,3,1,3,1,4
2997,7658,Corinthians,1,0,Avai,1,0,1,1,2,0,2
2998,7659,Cuiaba,2,0,Fluminense,1,0,2,1,3,0,3
2999,7660,Santos,2,0,Coritiba,4,0,2,4,6,0,6
3000,7661,Flamengo,2,0,Sao Paulo,6,0,2,6,8,0,8
3001,7662,Athletico-PR,2,0,Atletico-MG,3,0,2,3,5,0,5
3002,7663,Internacional,5,0,Fortaleza,5,0,5,5,10,0,10
3003,7664,Bragantino,1,0,Atletico-GO,4,0,1,4,5,0,5
3004,7665,Ceara,1,1,Botafogo-RJ,4,0,2,4,5,1,6
3005,7666,Flamengo,3,0,Palmeiras,4,0,3,4,7,0,7
3006,7667,Ceara,1,0,Bragantino,5,1,1,6,6,1,7
3007,7668,America-MG,1,0,Athletico-PR,0,0,1,0,1,0,1
3008,7669,Goias,5,0,Atletico-MG,4,0,5,4,9,0,9
3009,7670,Cuiaba,2,0,Atletico-GO,0,0,2,0,2,0,2
3010,7671,Botafogo-RJ,2,0,Juventude,5,0,2,5,7,0,7
3011,7672,Corinthians,1,0,Fortaleza,3,0,1,3,4,0,4
3012,7673,Coritiba,0,0,Fluminense,3,1,0,4,3,1,4
3013,7674,Internacional,2,0,Avai,4,0,2,4,6,0,6
3014,7675,Sao Paulo,2,0,Santos,4,0,2,4,6,0,6
3015,7676,Bragantino,5,0,Sao Paulo,2,0,5,2,7,0,7
3016,7677,Athletico-PR,4,0,Flamengo,2,0,4,2,6,0,6
3017,7678,Palmeiras,1,0,Corinthians,2,0,1,2,3,0,3
3018,7679,Fluminense,5,0,Internacional,3,0,5,3,8,0,8
3019,7680,Atletico-MG,2,0,Coritiba,1,0,2,1,3,0,3
3020,7681,Santos,2,0,America-MG,0,0,2,0,2,0,2
3021,7682,Juventude,2,1,Cuiaba,4,0,3,4,6,1,7
3022,7683,Atletico-GO,2,0,Botafogo-RJ,1,0,2,1,3,0,3
3023,7684,Avai,5,1,Goias,5,0,6,5,10,1,11
3024,7685,Fortaleza,5,1,Ceara,4,0,6,4,9,1,10
3025,7686,Atletico-MG,4,0,America-MG,4,1,4,5,8,1,9
3026,7687,Athletico-PR,5,0,Ceara,4,0,5,4,9,0,9
3027,7688,Flamengo,1,0,Botafogo-RJ,3,0,1,3,4,0,4
3028,7689,Palmeiras,1,0,Fluminense,2,0,1,2,3,0,3
3029,7690,Atletico-GO,4,0,Goias,3,1,4,4,7,1,8
3030,7691,Bragantino,1,0,Corinthians,2,0,1,2,3,0,3
3031,7692,Santos,1,0,Cuiaba,2,0,1,2,3,0,3
3032,7693,Juventude,5,0,Internacional,5,0,5,5,10,0,10
3033,7694,Fortaleza,2,0,Sao Paulo,3,0,2,3,5,0,5
3034,7695,Avai,3,0,Coritiba,3,0,3,3,6,0,6
3035,7696,Bragantino,3,1,Atletico-MG,2,0,4,2,5,1,6
3036,7697,Atletico-GO,4,0,Coritiba,1,2,4,3,5,2,7
3037,7698,Flamengo,1,0,Goias,3,0,1,3,4,0,4
3038,7699,Santos,1,0,Ceara,5,1,1,6,6,1,7
3039,7700,Juventude,3,0,Palmeiras,0,0,3,0,3,0,3
3040,7701,Cuiaba,2,2,Internacional,7,0,4,7,9,2,11
3041,7702,America-MG,2,0,Botafogo-RJ,1,0,2,1,3,0,3
3042,7703,Corinthians,2,0,Sao Paulo,3,0,2,3,5,0,5
3043,7704,Fortaleza,1,0,Fluminense,1,0,1,1,2,0,2
3044,7705,Athletico-PR,2,0,Avai,6,0,2,6,8,0,8
3045,7706,Palmeiras,2,0,Bragantino,2,0,2,2,4,0,4
3046,7707,Ceara,5,0,Flamengo,5,0,5,5,10,0,10
3047,7708,Internacional,2,0,Corinthians,2,0,2,2,4,0,4
